index	prosynSlack(% higher/lower than measured value)
A0A0K3C846	-1.000000000000000E+00
A0A0K3CAC0	-1.000000000000000E+00
A0A0K3CEH3	-1.000000000000000E+00
A0A0K3C7B6	-1.000000000000000E+00
A0A0K3CAA4	-1.000000000000000E+00
A0A0K3CCY4	-1.000000000000000E+00
A0A061BHK0	-1.000000000000000E+00
A0A0K3CA92	-1.000000000000000E+00
A0A0K3CCT3	-1.000000000000000E+00
A0A0K3C786	-1.000000000000000E+00
A0A0K3CA84	-1.000000000000000E+00
A0A0K3C5Q2	-1.000000000000000E+00
A0A0K3CED1	-1.000000000000000E+00
A0A0K3C777	-1.000000000000000E+00
A0A0K3CA77	-1.000000000000000E+00
A0A0K3CEC5	-1.000000000000000E+00
A0A0K3C767	-1.000000000000000E+00
A0A0K3CEB7	-1.000000000000000E+00
A0A0K3C8S0	-1.000000000000000E+00
A0A0K3CA46	-1.000000000000000E+00
A0A0K3C742	-1.000000000000000E+00
A0A0K3CA30	-1.000000000000000E+00
A0A0K3CAE7	-1.000000000000000E+00
A0A0K3C738	-1.000000000000000E+00
A0A0K3CA25	-1.000000000000000E+00
A0A0K3CAE2	-1.000000000000000E+00
A0A0K3CE79	-1.000000000000000E+00
A0A0K3C719	-1.000000000000000E+00
A0A0K3C9B8	-1.000000000000000E+00
A0A0K3CE64	-1.000000000000000E+00
A0A0K3C948	-1.000000000000000E+00
A0A0K3C708	-1.000000000000000E+00
A0A0K3C999	-1.000000000000000E+00
A0A0K3C987	-1.000000000000000E+00
A0A0K3CA75	-1.000000000000000E+00
A0A0K3C9U8	-1.000000000000000E+00
A0A0K3CA71	-1.000000000000000E+00
A0A0K3CE18	-1.000000000000000E+00
A0A061B140	-1.000000000000000E+00
A0A0K3C9S2	-1.000000000000000E+00
A0A0K3C928	-1.000000000000000E+00
A0A0K3CDY6	-1.000000000000000E+00
A0A0K3C918	-1.000000000000000E+00
A0A0K3CDW2	-1.000000000000000E+00
A0A0K3CDV9	-1.000000000000000E+00
A0A0K3C6Q1	-1.000000000000000E+00
A0A0K3C8Z4	-1.000000000000000E+00
A0A0K3C9M7	-1.000000000000000E+00
A0A0K3C9Z1	-1.000000000000000E+00
A0A0K3C9M3	-1.000000000000000E+00
A0A0K3C9Y3	-1.000000000000000E+00
A0A0K3C9X5	-1.000000000000000E+00
A0A0K3C9K7	-1.000000000000000E+00
A0A0K3CDS8	-1.000000000000000E+00
A0A0K3CDS5	-1.000000000000000E+00
A0A0K3CDR9	-1.000000000000000E+00
A0A0K3C6L9	-1.000000000000000E+00
A0A0K3CDR5	-1.000000000000000E+00
A0A0K3C6L1	-1.000000000000000E+00
A0A0K3CDQ1	-1.000000000000000E+00
A0A0K3C9H8	-1.000000000000000E+00
A0A0K3CDJ2	-1.000000000000000E+00
A0A0K3C817	-1.000000000000000E+00
A0A0K3C9M9	-1.000000000000000E+00
A0A0K3C9B5	-1.000000000000000E+00
A0A0K3C6C7	-1.000000000000000E+00
A0A0K3C9L0	-1.000000000000000E+00
A0A0K3C6B2	-1.000000000000000E+00
A0A0K3C696	-1.000000000000000E+00
A0A0K3CDE7	-1.000000000000000E+00
A0A0K3C686	-1.000000000000000E+00
A0A0K3C9I1	-1.000000000000000E+00
A0A0K3C681	-1.000000000000000E+00
A0A0K3C8J0	-1.000000000000000E+00
A0A0K3C666	-1.000000000000000E+00
A0A0K3C8H9	-1.000000000000000E+00
A0A0K3C925	-1.000000000000000E+00
A0A0K3C806	-1.000000000000000E+00
A0A0K3C920	-1.000000000000000E+00
A0A0K3C608	-1.000000000000000E+00
A0A0K3C908	-1.000000000000000E+00
A0A0K3C9D0	-1.000000000000000E+00
A0A0K3C8Z8	-1.000000000000000E+00
A0A0K3C8D3	-1.000000000000000E+00
A0A0K3C8C8	-1.000000000000000E+00
A0A0K3C9B7	-1.000000000000000E+00
A0A0K3C8C3	-1.000000000000000E+00
A0A0K3C8X1	-1.000000000000000E+00
A0A0K3C8W7	-1.000000000000000E+00
A0A0K3C9A1	-1.000000000000000E+00
A0A0K3C5W7	-1.000000000000000E+00
A0A0K3CW64	-1.000000000000000E+00
A0A0K3CS56	-1.000000000000000E+00
A0A0K3CW43	-1.000000000000000E+00
A0A0K3CS52	-1.000000000000000E+00
A0A0K3CW38	-1.000000000000000E+00
A0A0K3CS48	-1.000000000000000E+00
A0A0K3CPK4	-1.000000000000000E+00
A0A0K3CRC7	-1.000000000000000E+00
A0A0K3CSN8	-1.000000000000000E+00
A0A0K3CS30	-1.000000000000000E+00
A0A0K3CR68	-1.000000000000000E+00
A0A0K3CPH2	-1.000000000000000E+00
A0A0K3CW10	-1.000000000000000E+00
A0A0K3CR90	-1.000000000000000E+00
A0A0K3CR79	-1.000000000000000E+00
A0A0K3CW69	-1.000000000000000E+00
A0A0K3CRN2	-1.000000000000000E+00
A0A0K3CQU3	-1.000000000000000E+00
A0A0K3CQN5	-1.000000000000000E+00
A0A0K3CS65	-1.000000000000000E+00
A0A0K3CQT1	-1.000000000000000E+00
A0A0K3CQS6	-1.000000000000000E+00
A0A0K3CS15	-1.000000000000000E+00
A0A0K3CNX9	-1.000000000000000E+00
A0A0K3CRI7	-1.000000000000000E+00
A0A0K3CRI4	-1.000000000000000E+00
A0A0K3CR62	-1.000000000000000E+00
A0A0K3CPB9	-1.000000000000000E+00
A0A0K3CPB5	-1.000000000000000E+00
A0A061AHA4	-1.000000000000000E+00
A0A0K3CSF6	-1.000000000000000E+00
A0A0K3CRU5	-1.000000000000000E+00
A0A0K3CP81	-1.000000000000000E+00
A0A0K3CVS7	-1.000000000000000E+00
A0A0K3CSC1	-1.000000000000000E+00
A0A0K3CSB2	-1.000000000000000E+00
A0A0K3CRR7	-1.000000000000000E+00
A0A0K3CSA4	-1.000000000000000E+00
A0A0K3CP54	-1.000000000000000E+00
A0A0K3CS94	-1.000000000000000E+00
A0A0K3CQW9	-1.000000000000000E+00
A0A0K3CVP4	-1.000000000000000E+00
A0A0K3CVG8	-1.000000000000000E+00
A0A0K3CV83	-1.000000000000000E+00
A0A0K3CRT1	-1.000000000000000E+00
A0A0K3CRS7	-1.000000000000000E+00
A0A0K3CQB2	-1.000000000000000E+00
A0A0K3CR50	-1.000000000000000E+00
A0A0K3CRP0	-1.000000000000000E+00
A0A0K3CNG1	-1.000000000000000E+00
A0A0K3CV51	-1.000000000000000E+00
A0A0K3CRN1	-1.000000000000000E+00
A0A0K3CR26	-1.000000000000000E+00
A0A0K3CQ73	-1.000000000000000E+00
A0A061BIE1	-1.000000000000000E+00
A0A0K3CV10	-1.000000000000000E+00
A0A0K3CQ59	-1.000000000000000E+00
A0A0K3CS06	-1.000000000000000E+00
A0A0K3CS01	-1.000000000000000E+00
A0A0K3CQJ0	-1.000000000000000E+00
A0A0K3CVC2	-1.000000000000000E+00
A0A0K3CVB6	-1.000000000000000E+00
A0A0K3CVB0	-1.000000000000000E+00
A0A0K3CQG8	-1.000000000000000E+00
A0A0K3CRJ6	-1.000000000000000E+00
A0A0K3CRA4	-1.000000000000000E+00
A0A0K3CV98	-1.000000000000000E+00
A0A0K3CV95	-1.000000000000000E+00
A0A0K3CNL0	-1.000000000000000E+00
A0A0K3CR88	-1.000000000000000E+00
A0A0K3CR54	-1.000000000000000E+00
A0A0K3CUK1	-1.000000000000000E+00
A0A0K3CMQ2	-1.000000000000000E+00
A0A0K3CPM2	-1.000000000000000E+00
A0A0K3CPL2	-1.000000000000000E+00
A0A0K3CR24	-1.000000000000000E+00
A0A0K3CPK8	-1.000000000000000E+00
A0A0K3CUH6	-1.000000000000000E+00
A0A0K3CR10	-1.000000000000000E+00
A0A0K3CPJ3	-1.000000000000000E+00
A0A0K3CMK3	-1.000000000000000E+00
A0A0K3CQY0	-1.000000000000000E+00
A0A0K3CQB7	-1.000000000000000E+00
A0A0K3CQW3	-1.000000000000000E+00
A0A0K3CRG5	-1.000000000000000E+00
A0A0K3CN70	-1.000000000000000E+00
A0A0K3CQ07	-1.000000000000000E+00
A0A0K3CRF4	-1.000000000000000E+00
A0A0K3CQ02	-1.000000000000000E+00
A0A0K3CMJ2	-1.000000000000000E+00
A0A0K3CRF1	-1.000000000000000E+00
A0A0K3CQX1	-1.000000000000000E+00
A0A0K3CQS3	-1.000000000000000E+00
A0A0K3CPY4	-1.000000000000000E+00
A0A0K3CPX9	-1.000000000000000E+00
A0A0K3CUT2	-1.000000000000000E+00
A0A0K3CRD0	-1.000000000000000E+00
A0A0K3CN15	-1.000000000000000E+00
A0A0K3CQN6	-1.000000000000000E+00
A0A0K3CMZ9	-1.000000000000000E+00
A0A0K3CQM6	-1.000000000000000E+00
A0A0K3CUP6	-1.000000000000000E+00
A0A0K3CQA9	-1.000000000000000E+00
A0A0K3CUN3	-1.000000000000000E+00
A0A061BFK7	-1.000000000000000E+00
A0A0K3CQK7	-1.000000000000000E+00
A0A0K3CMT0	-1.000000000000000E+00
A0A0K3CPR5	-1.000000000000000E+00
A0A0K3CUL2	-1.000000000000000E+00
A0A0K3CPQ8	-1.000000000000000E+00
A0A0K3CTW7	-1.000000000000000E+00
A0A0K3CLY1	-1.000000000000000E+00
A0A0K3CQ88	-1.000000000000000E+00
A0A0K3CPL6	-1.000000000000000E+00
A0A0K3CMF3	-1.000000000000000E+00
A0A0K3CPB2	-1.000000000000000E+00
A0A061BGP8	-1.000000000000000E+00
A0A0K3CQR5	-1.000000000000000E+00
A0A0K3CMA7	-1.000000000000000E+00
A0A0K3CP79	-1.000000000000000E+00
A0A061BGV8	-1.000000000000000E+00
A0A0K3CU32	-1.000000000000000E+00
A0A0K3CPZ4	-1.000000000000000E+00
A0A0K3CQK8	-1.000000000000000E+00
A0A0K3CNN4	-1.000000000000000E+00
A0A0K3CP07	-1.000000000000000E+00
A0A0K3CPH5	-1.000000000000000E+00
A0A0K3CQE5	-1.000000000000000E+00
A0A061BAK4	-1.000000000000000E+00
A0A0K3CQ33	-1.000000000000000E+00
A0A0K3CT53	-1.000000000000000E+00
A0A0K3CPL3	-1.000000000000000E+00
A0A0K3CT51	-1.000000000000000E+00
A0A0K3CN19	-1.000000000000000E+00
A0A0K3CN09	-1.000000000000000E+00
A0A0K3CT15	-1.000000000000000E+00
A0A0K3CTN8	-1.000000000000000E+00
A0A0K3CPF4	-1.000000000000000E+00
A0A0K3CQ26	-1.000000000000000E+00
A0A0K3CLP3	-1.000000000000000E+00
A0A0K3CNL6	-1.000000000000000E+00
A0A0K3CLN8	-1.000000000000000E+00
A0A0K3CNL3	-1.000000000000000E+00
A0A0K3CL17	-1.000000000000000E+00
A0A0K3CMY7	-1.000000000000000E+00
A0A0K3CQ03	-1.000000000000000E+00
A0A0K3CNS3	-1.000000000000000E+00
A0A0K3CPA8	-1.000000000000000E+00
A0A0K3CLJ5	-1.000000000000000E+00
A0A0K3CNH3	-1.000000000000000E+00
A0A0K3CTE6	-1.000000000000000E+00
A0A0K3CMY2	-1.000000000000000E+00
A0A0K3CND9	-1.000000000000000E+00
A0A0K3CLF4	-1.000000000000000E+00
A0A0K3CTD3	-1.000000000000000E+00
A0A0K3CT05	-1.000000000000000E+00
A0A0K3CP59	-1.000000000000000E+00
A0A0K3CPU2	-1.000000000000000E+00
A0A0K3CNB8	-1.000000000000000E+00
A0A0K3CP55	-1.000000000000000E+00
A0A0K3CTC8	-1.000000000000000E+00
A0A0K3CPT7	-1.000000000000000E+00
A0A0K3CNA9	-1.000000000000000E+00
A0A0K3CP47	-1.000000000000000E+00
A0A0K3CP40	-1.000000000000000E+00
A0A0K3CP35	-1.000000000000000E+00
A0A0K3CT86	-1.000000000000000E+00
A0A0K3CT81	-1.000000000000000E+00
A0A0K3CPQ7	-1.000000000000000E+00
A0A0K3CT76	-1.000000000000000E+00
A0A0K3CT74	-1.000000000000000E+00
A0A0K3CP05	-1.000000000000000E+00
A0A0K3CT66	-1.000000000000000E+00
A0A0K3CNL9	-1.000000000000000E+00
A0A0K3CK32	-1.000000000000000E+00
A0A0K3CMX3	-1.000000000000000E+00
A0A0K3CM61	-1.000000000000000E+00
A0A0K3CNI4	-1.000000000000000E+00
A0A0K3CS67	-1.000000000000000E+00
A0A0K3CK03	-1.000000000000000E+00
A0A0K3CK00	-1.000000000000000E+00
A0A0K3CNP7	-1.000000000000000E+00
A0A0K3CNP1	-1.000000000000000E+00
A0A0K3CPA1	-1.000000000000000E+00
A0A0K3CNM6	-1.000000000000000E+00
A0A0K3CKV6	-1.000000000000000E+00
A0A0K3CNK1	-1.000000000000000E+00
A0A0K3CMT4	-1.000000000000000E+00
A0A0K3CMQ4	-1.000000000000000E+00
A0A0K3CSR9	-1.000000000000000E+00
A0A0K3CKP4	-1.000000000000000E+00
A0A0K3CSQ7	-1.000000000000000E+00
A0A0K3CSQ1	-1.000000000000000E+00
A0A0K3CP08	-1.000000000000000E+00
A0A0K3CMJ8	-1.000000000000000E+00
A0A0K3CNC3	-1.000000000000000E+00
A0A0K3CSM1	-1.000000000000000E+00
A0A0K3CMH9	-1.000000000000000E+00
A0A0K3CKI2	-1.000000000000000E+00
A0A0K3CNA2	-1.000000000000000E+00
A0A0K3CSK3	-1.000000000000000E+00
A0A0K3CNV9	-1.000000000000000E+00
A0A0K3CM24	-1.000000000000000E+00
A0A0K3CSJ0	-1.000000000000000E+00
A0A0K3CMF0	-1.000000000000000E+00
A0A0K3CSI3	-1.000000000000000E+00
A0A0K3CNS5	-1.000000000000000E+00
A0A061ASZ8	-1.000000000000000E+00
A0A0K3CNR5	-1.000000000000000E+00
A0A0K3CMB9	-1.000000000000000E+00
A0A0K3CN45	-1.000000000000000E+00
A0A0K3CNQ7	-1.000000000000000E+00
A0A0K3CM90	-1.000000000000000E+00
A0A0K3CRA2	-1.000000000000000E+00
A0A0K3CR83	-1.000000000000000E+00
A0A0K3CR56	-1.000000000000000E+00
A0A0K3CL51	-1.000000000000000E+00
A0A0K3CLU9	-1.000000000000000E+00
A0A0K3CMH8	-1.000000000000000E+00
A0A061B3S8	-1.000000000000000E+00
A0A0K3CM03	-1.000000000000000E+00
A0A0K3CJW8	-1.000000000000000E+00
A0A0K3CLZ8	-1.000000000000000E+00
A0A0K3CS07	-1.000000000000000E+00
A0A0K3CRZ3	-1.000000000000000E+00
A0A0K3CLW8	-1.000000000000000E+00
A0A0K3CMM8	-1.000000000000000E+00
A0A0K3CRX3	-1.000000000000000E+00
A0A0K3CN47	-1.000000000000000E+00
A0A0K3CRU3	-1.000000000000000E+00
A0A0K3CLT4	-1.000000000000000E+00
A0A0K3CR32	-1.000000000000000E+00
A0A0K3CRT3	-1.000000000000000E+00
A0A0K3CMG5	-1.000000000000000E+00
A0A0K3CJL1	-1.000000000000000E+00
A0A0K3CMC7	-1.000000000000000E+00
A0A061B372	-1.000000000000000E+00
A0A0K3CN07	-1.000000000000000E+00
A0A0K3CJJ8	-1.000000000000000E+00
A0A061B4J3	-1.000000000000000E+00
A0A0K3CM99	-1.000000000000000E+00
A0A0K3CMZ0	-1.000000000000000E+00
A0A0K3CR27	-1.000000000000000E+00
A0A0K3CJH1	-1.000000000000000E+00
A0A0K3CRN3	-1.000000000000000E+00
A0A061B3Q8	-1.000000000000000E+00
A0A0K3CJG6	-1.000000000000000E+00
A0A0K3CMW4	-1.000000000000000E+00
A0A0K3CJG1	-1.000000000000000E+00
A0A0K3CM77	-1.000000000000000E+00
A0A0K3CLI2	-1.000000000000000E+00
A0A0K3CRK8	-1.000000000000000E+00
A0A0K3CM68	-1.000000000000000E+00
A0A0K3CJF0	-1.000000000000000E+00
A0A0K3CLG2	-1.000000000000000E+00
A0A0K3CM45	-1.000000000000000E+00
A0A0K3CM39	-1.000000000000000E+00
A0A0K3CJB8	-1.000000000000000E+00
A0A0K3CMR4	-1.000000000000000E+00
A0A0K3CLC6	-1.000000000000000E+00
A0A0K3CM21	-1.000000000000000E+00
A0A0K3CKD5	-1.000000000000000E+00
A0A0K3CL27	-1.000000000000000E+00
A0A0K3CKC9	-1.000000000000000E+00
A0A0K3CL23	-1.000000000000000E+00
A0A061ALZ7	-1.000000000000000E+00
A0A0K3CIA8	-1.000000000000000E+00
A0A061AF36	-1.000000000000000E+00
A0A0K3CL15	-1.000000000000000E+00
A0A0K3CI44	-1.000000000000000E+00
A0A0K3CK95	-1.000000000000000E+00
A0A0K3CLP1	-1.000000000000000E+00
A0A0K3CK80	-1.000000000000000E+00
A0A061AF79	-1.000000000000000E+00
A0A0K3CL08	-1.000000000000000E+00
A0A0K3CMD5	-1.000000000000000E+00
A0A0K3CIY5	-1.000000000000000E+00
A0A0K3CMB5	-1.000000000000000E+00
A0A061ADB9	-1.000000000000000E+00
A0A0K3CKX5	-1.000000000000000E+00
A0A0K3CQX8	-1.000000000000000E+00
A0A0K3CQW1	-1.000000000000000E+00
A0A0K3CQV7	-1.000000000000000E+00
A0A0K3CM91	-1.000000000000000E+00
A0A0K3CQT7	-1.000000000000000E+00
A0A0K3CQT2	-1.000000000000000E+00
A0A0K3CM74	-1.000000000000000E+00
A0A0K3CLH6	-1.000000000000000E+00
A0A0K3CLH0	-1.000000000000000E+00
A0A0K3CM66	-1.000000000000000E+00
A0A0K3CIR1	-1.000000000000000E+00
A0A0K3CKW7	-1.000000000000000E+00
A0A061AJT8	-1.000000000000000E+00
A0A061AJU7	-1.000000000000000E+00
A0A0K3CQQ2	-1.000000000000000E+00
A0A0K3CKP2	-1.000000000000000E+00
A0A0K3CQN2	-1.000000000000000E+00
A0A0K3CIM4	-1.000000000000000E+00
A0A0K3CM36	-1.000000000000000E+00
A0A0K3CKN5	-1.000000000000000E+00
A0A0K3CI39	-1.000000000000000E+00
A0A0K3CM27	-1.000000000000000E+00
A0A0K3CIK8	-1.000000000000000E+00
A0A0K3CQL7	-1.000000000000000E+00
A0A0K3CIK4	-1.000000000000000E+00
A0A0K3CQL4	-1.000000000000000E+00
A0A0K3CII7	-1.000000000000000E+00
A0A0K3CLA2	-1.000000000000000E+00
A0A0K3CII3	-1.000000000000000E+00
A0A0K3CQJ6	-1.000000000000000E+00
A0A0K3CKJ4	-1.000000000000000E+00
A0A0K3CL78	-1.000000000000000E+00
A0A0K3CIG3	-1.000000000000000E+00
A0A0K3CKH5	-1.000000000000000E+00
A0A0K3CL73	-1.000000000000000E+00
A0A0K3CIF5	-1.000000000000000E+00
A0A0K3CL65	-1.000000000000000E+00
A0A061AKI4	-1.000000000000000E+00
A0A0K3CL48	-1.000000000000000E+00
A0A0K3CQF1	-1.000000000000000E+00
A0A0K3CL37	-1.000000000000000E+00
A0A0K3C3S7	-1.000000000000000E+00
A0A0K3C5W3	-1.000000000000000E+00
A0A0K3C5K5	-1.000000000000000E+00
A0A0K3C7Y8	-1.000000000000000E+00
A0A0K3C8L7	-1.000000000000000E+00
A0A0K3C8Z5	-1.000000000000000E+00
A0A0K3C8J1	-1.000000000000000E+00
A0A0K3C8I6	-1.000000000000000E+00
A0A0K3CCM1	-1.000000000000000E+00
A0A0K3C8W0	-1.000000000000000E+00
A0A0K3C3R4	-1.000000000000000E+00
A0A0K3CCJ5	-1.000000000000000E+00
A0A0K3CCI7	-1.000000000000000E+00
A0A0K3CCI4	-1.000000000000000E+00
A0A061AF21	-1.000000000000000E+00
A0A0K3C7Q2	-1.000000000000000E+00
A0A061AF09	-1.000000000000000E+00
A0A0K3C5B5	-1.000000000000000E+00
A0A0K3C7P2	-1.000000000000000E+00
A0A0K3C8B7	-1.000000000000000E+00
A0A0K3C8N7	-1.000000000000000E+00
A0A0K3C7N7	-1.000000000000000E+00
A0A0K3CCG5	-1.000000000000000E+00
A0A0K3CCG1	-1.000000000000000E+00
A0A0K3C8M9	-1.000000000000000E+00
A0A0K3C5A3	-1.000000000000000E+00
A0A0K3C8A2	-1.000000000000000E+00
A0A0K3C894	-1.000000000000000E+00
A0A0K3CCE6	-1.000000000000000E+00
A0A0K3C885	-1.000000000000000E+00
A0A0K3C877	-1.000000000000000E+00
A0A0K3CCD7	-1.000000000000000E+00
A0A0K3C8K2	-1.000000000000000E+00
A0A0K3C6W7	-1.000000000000000E+00
A0A0K3C863	-1.000000000000000E+00
A0A0K3C569	-1.000000000000000E+00
A0A0K3C8I5	-1.000000000000000E+00
A0A0K3C855	-1.000000000000000E+00
A0A0K3CCB9	-1.000000000000000E+00
A0A0K3C559	-1.000000000000000E+00
A0A0K3C6D2	-1.000000000000000E+00
A0A0K3C8E6	-1.000000000000000E+00
A0A0K3C7F8	-1.000000000000000E+00
A0A0K3CAM2	-1.000000000000000E+00
A0A0K3C6W1	-1.000000000000000E+00
A0A061AM61	-1.000000000000000E+00
A0A0K3C8B4	-1.000000000000000E+00
A0A0K3C7C8	-1.000000000000000E+00
A0A0K3C7X5	-1.000000000000000E+00
A0A0K3CC28	-1.000000000000000E+00
A0A0K3CC19	-1.000000000000000E+00
A0A0K3C4X5	-1.000000000000000E+00
A0A0K3CC16	-1.000000000000000E+00
A0A0K3C869	-1.000000000000000E+00
A0A0K3C4W7	-1.000000000000000E+00
A0A0K3C788	-1.000000000000000E+00
A0A0K3CC05	-1.000000000000000E+00
A0A0K3C7N9	-1.000000000000000E+00
A0A0K3C6C1	-1.000000000000000E+00
A0A0K3C755	-1.000000000000000E+00
A0A0K3CAL2	-1.000000000000000E+00
A0A0K3CBY5	-1.000000000000000E+00
A0A0K3C7L6	-1.000000000000000E+00
A0A0K3CBY2	-1.000000000000000E+00
A0A0K3C818	-1.000000000000000E+00
A0A0K3C7K4	-1.000000000000000E+00
A0A0K3C4R6	-1.000000000000000E+00
A0A0K3CBW2	-1.000000000000000E+00
A0A0K3C4R3	-1.000000000000000E+00
A0A0K3CBV3	-1.000000000000000E+00
A0A0K3C6B6	-1.000000000000000E+00
A0A0K3C6Z8	-1.000000000000000E+00
A0A0K3C7I1	-1.000000000000000E+00
A0A0K3C7F7	-1.000000000000000E+00
A0A0K3CBU3	-1.000000000000000E+00
A0A0K3CBT2	-1.000000000000000E+00
A0A0K3C6U4	-1.000000000000000E+00
A0A0K3C7D6	-1.000000000000000E+00
A0A0K3C4M6	-1.000000000000000E+00
A0A0K3C6W9	-1.000000000000000E+00
A0A0K3C7D1	-1.000000000000000E+00
A0A0K3CBR7	-1.000000000000000E+00
A0A0K3C7U3	-1.000000000000000E+00
A0A0K3C4K6	-1.000000000000000E+00
A0A0K3C793	-1.000000000000000E+00
A0A0K3CBM7	-1.000000000000000E+00
A0A0K3C3L1	-1.000000000000000E+00
A0A0K3C6S0	-1.000000000000000E+00
A0A0K3C7S4	-1.000000000000000E+00
A0A0K3C7S1	-1.000000000000000E+00
A0A0K3C7R3	-1.000000000000000E+00
A0A0K3C6A7	-1.000000000000000E+00
A0A0K3C7P8	-1.000000000000000E+00
A0A0K3C751	-1.000000000000000E+00
A0A0K3C7P3	-1.000000000000000E+00
A0A0K3C4G0	-1.000000000000000E+00
A0A0K3C6J3	-1.000000000000000E+00
A0A0K3C5Q5	-1.000000000000000E+00
A0A0K3C7L9	-1.000000000000000E+00
A0A0K3C695	-1.000000000000000E+00
A0A0K3C6I4	-1.000000000000000E+00
A0A0K3C6I0	-1.000000000000000E+00
A0A0K3CBE8	-1.000000000000000E+00
A0A0K3C7L1	-1.000000000000000E+00
A0A0K3C4D1	-1.000000000000000E+00
A0A0K3C716	-1.000000000000000E+00
A0A0K3C713	-1.000000000000000E+00
A0A0K3C7J9	-1.000000000000000E+00
A0A0K3C4C7	-1.000000000000000E+00
A0A0K3C6G3	-1.000000000000000E+00
A0A0K3CBC9	-1.000000000000000E+00
A0A0K3C6Z3	-1.000000000000000E+00
A0A061AXY4	-1.000000000000000E+00
A0A0K3C6S2	-1.000000000000000E+00
A0A0K3C6X4	-1.000000000000000E+00
A0A0K3C7G2	-1.000000000000000E+00
A0A0K3C483	-1.000000000000000E+00
A0A0K3C479	-1.000000000000000E+00
A0A0K3C6A4	-1.000000000000000E+00
A0A0K3C475	-1.000000000000000E+00
A0A0K3C698	-1.000000000000000E+00
A0A061AVQ8	-1.000000000000000E+00
A0A061BIG9	-1.000000000000000E+00
A0A061AEZ8	-1.000000000000000E+00
A0A061AG45	-1.000000000000000E+00
A0A0K3C462	-1.000000000000000E+00
A0A0K3C7C5	-1.000000000000000E+00
A0A0K3CB29	-1.000000000000000E+00
A0A0K3C6R7	-1.000000000000000E+00
A0A0K3C6Q9	-1.000000000000000E+00
A0A0K3C7A0	-1.000000000000000E+00
A0A0K3C655	-1.000000000000000E+00
A0A0K3C795	-1.000000000000000E+00
A0A0K3C431	-1.000000000000000E+00
A0A0K3C651	-1.000000000000000E+00
A0A0K3CB04	-1.000000000000000E+00
A0A0K3C648	-1.000000000000000E+00
A0A061AIR9	-1.000000000000000E+00
A0A0K3C415	-1.000000000000000E+00
A0A0K3C766	-1.000000000000000E+00
A0A0K3CAX3	-1.000000000000000E+00
A0A0K3C720	-1.000000000000000E+00
A0A0K3CAT7	-1.000000000000000E+00
A0A0K3C715	-1.000000000000000E+00
A0A0K3CAS4	-1.000000000000000E+00
A0A0K3C3U1	-1.000000000000000E+00
A0A0K3C5X8	-1.000000000000000E+00
A0A061AP50	-1.000000000000000E+00
A0A2T0AI41	-1.000000000000000E+00
A0A2T0A1Y4	-1.000000000000000E+00
ASC1	-1.000000000000000E+00
A0A061B6H5	-1.000000000000000E+00
A0A2T0AJR4	-1.000000000000000E+00
A0A2T0AJP9	-1.000000000000000E+00
A0A2T0AJP6	-1.000000000000000E+00
A0A2T0AJP0	-1.000000000000000E+00
A0A2T0AJM8	-1.000000000000000E+00
A0A2T0AJM3	-1.000000000000000E+00
A0A2T0AJK3	-1.000000000000000E+00
A0A2T0AJJ3	-1.000000000000000E+00
A0A2T0AJJ2	-1.000000000000000E+00
A0A2T0AJI6	-1.000000000000000E+00
A0A2T0AJG8	-1.000000000000000E+00
A0A2T0AJG6	-1.000000000000000E+00
A0A2T0AJE4	-1.000000000000000E+00
A0A2T0AJC7	-1.000000000000000E+00
A0A2T0AJC4	-1.000000000000000E+00
A0A2T0AJB2	-1.000000000000000E+00
A0A2T0AJA9	-1.000000000000000E+00
A0A2T0AJ99	-1.000000000000000E+00
A0A2T0AJ86	-1.000000000000000E+00
A0A2T0AJ44	-1.000000000000000E+00
A0A2T0AJ36	-1.000000000000000E+00
A0A2T0AJ28	-1.000000000000000E+00
A0A2T0AJ27	-1.000000000000000E+00
A0A2T0AJ18	-1.000000000000000E+00
A0A2T0AJ16	-1.000000000000000E+00
A0A2T0AIY6	-1.000000000000000E+00
A0A2T0AIX6	-1.000000000000000E+00
A0A2T0AIW4	-1.000000000000000E+00
A0A2T0AIW2	-1.000000000000000E+00
A0A2T0AIV9	-1.000000000000000E+00
A0A2T0AIV7	-1.000000000000000E+00
A0A2T0AIU9	-1.000000000000000E+00
A0A2T0AIU6	-1.000000000000000E+00
A0A2T0AIT5	-1.000000000000000E+00
A0A2T0AIT1	-1.000000000000000E+00
A0A2T0AIS4	-1.000000000000000E+00
A0A2T0AIR9	-1.000000000000000E+00
A0A2T0AIR6	-1.000000000000000E+00
A0A2T0AIR5	-1.000000000000000E+00
A0A2T0AIQ4	-1.000000000000000E+00
A0A2T0AIQ0	-1.000000000000000E+00
A0A2T0AIP8	-1.000000000000000E+00
A0A2T0AIP2	-1.000000000000000E+00
A0A2T0AIM4	-1.000000000000000E+00
A0A2T0AIL9	-1.000000000000000E+00
A0A2T0AIL2	-1.000000000000000E+00
A0A2T0AIL1	-1.000000000000000E+00
A0A2T0AIH7	-1.000000000000000E+00
A0A2T0AIG5	-1.000000000000000E+00
A0A2T0AIF7	-1.000000000000000E+00
A0A2T0AIF6	-1.000000000000000E+00
A0A2T0AIF5	-1.000000000000000E+00
A0A2T0AIE6	-1.000000000000000E+00
A0A2T0AIE3	-1.000000000000000E+00
