,old_min,old_max,new_min,new_max,diff_min,diff_max
PHEN2MOXy_c,0.0,0.0,0.0,0.0,0.0,0.0
3HPPPNH_c,0.0,0.0,0.0,0.0,0.0,0.0
3HCINNMH_c,0.0,0.0,0.0,0.0,0.0,0.0
MCCC_m,1.1336549858101079e-11,0.0,1.6188431758266108e-15,0.0,1.1334931014925252e-11,0.0
ARAK_c,0.0,0.0,0.0,0.0,0.0,0.0
DNTP_c,0.0,0.0,0.0,0.0,0.0,0.0
CATOX_e,0.0,0.0,0.0,0.0,0.0,0.0
ASCBOX_c,0.0,0.0,0.0,0.0,0.0,0.0
VANLLOX_x,0.0,0.0,0.0,0.0,0.0,0.0
2DOXG6PP_c,0.0,0.0,0.0,0.0,0.0,0.0
F1PP_c,0.0,0.0,0.0,0.0,0.0,0.0
PGS_x,0.0,0.0,0.0,0.0,0.0,0.0
CELLBH_e,0.0,0.0,0.0,0.0,0.0,0.0
CFCOAMT_c,0.0,0.0,0.0,0.0,0.0,0.0
ARSO4H_c,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM6S1_r,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM6S2_r,0.0,0.0,0.0,0.0,0.0,0.0
CHLSTI2_c,0.0,0.0,0.0,0.0,0.0,0.0
TYRCBOX_x,0.0,0.0,0.0,0.0,0.0,0.0
MDLDH_x,0.0,0.0,0.0,0.0,0.0,0.0
ACRNAH_x,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD40f_m,1.3954031536069718e-11,-1.653406438784714e-10,0.0,1.367082181121738e-13,1.3954031536069718e-11,-1.6547735209658358e-10
ACOAD60f_m,1.3955476553113187e-11,-1.654256444878244e-10,0.0,7.53397698615061e-14,1.3955476553113187e-11,-1.655009842576859e-10
ACOADm30f_m,0.0,0.0,0.0,0.0,0.0,0.0
ACOADm40f_m,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD80f_m,1.3942054331258646e-11,-2.755446279289255e-10,0.0,-1.0376776614685225e-13,1.3942054331258646e-11,-2.7544086016277864e-10
ACOADm50f_m,1.2096691093796166e-11,0.0,-2.3699229500673395e-15,0.0,1.2099061016746234e-11,0.0
INO3GALT_c,0.0,0.0,0.0,0.0,0.0,0.0
XYLRy_c,0.0,0.0,0.0,0.0,0.0,0.0
ARABRy_c,0.0,0.0,0.0,0.0,0.0,0.0
XYLURy_c,0.0,0.0,0.0,0.0,0.0,0.0
XYLURx_c,0.0,0.0,0.0,0.0,0.0,0.0
RBK_D_c,0.0,0.0,0.0,0.0,0.0,0.0
GTPDPDP_c,0.0,0.0,0.0,0.0,0.0,0.0
PPGPPDP_c,0.0,0.0,0.0,0.0,0.0,0.0
2OGMAH_c,0.0,0.0,0.0,0.0,0.0,0.0
2OSUCAH_c,0.0,0.0,0.0,0.0,0.0,0.0
ORNCD_m,0.06509787694597441,0.06509786042716308,0.06504542624471553,0.06504542623517981,5.245070125887985e-05,5.24341919832666e-05
GBBOX_c,0.0,-7.56928369168125e-10,0.0,-3.3133012226543706e-13,0.0,-7.565970390458596e-10
HACD40y_c,0.0,0.0,0.0,0.0,0.0,0.0
UDPGLDC_c,0.0,-4.4906424467069646e-11,0.0,-1.6988876888915285e-14,0.0,-4.488943559018073e-11
FRMDAH_c,0.0,0.0,0.0,0.0,0.0,0.0
MGCH_m,0.0,-1.152284556723723e-11,0.0,-3.3274171432969093e-15,0.0,-1.1519518150093933e-11
ADPRDP_m,0.0,0.0,0.0,0.0,0.0,0.0
G6PE_c,0.0,0.0,0.0,0.0,0.0,0.0
SULFOX2_c,0.0,-6.977657456932473e-10,0.0,8.26053396808988e-13,0.0,-6.985917990900563e-10
MANNAN14H_c,0.0,0.0,0.0,0.0,0.0,0.0
AEPI1_c,0.0,-1.1147633773368895e-10,0.0,-6.276362019945066e-14,0.0,-1.1141357411348949e-10
AEPI2_c,0.0,0.0,0.0,0.0,0.0,0.0
GALOX_e,0.0,0.0,0.0,0.0,0.0,0.0
ACPCS_c,0.0,0.0,0.0,0.0,0.0,0.0
CATDOX_c,0.0,0.0,0.0,0.0,0.0,0.0
TMLYSOX_m,0.0,0.0,0.0,0.0,0.0,0.0
BZHYOX_r,0.0,0.0,0.0,0.0,0.0,0.0
ARAB14LO_x,0.0,0.0,0.0,0.0,0.0,0.0
3OAR80_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAR60_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAR40_m,0.0,0.0,0.0,0.0,0.0,0.0
ACHAH_e,0.0,0.0,0.0,0.0,0.0,0.0
BTS1_m,0.0,0.0,0.0,0.0,0.0,0.0
FACOAE120_c,0.0,-4.513232143391933e-09,0.0,3.668122841571482e-12,0.0,-4.516900266233504e-09
FACOAE160_c,0.0,-2.2562786087552406e-09,0.0,0.0,0.0,-2.2562786087552406e-09
FACOAE140_c,4.513128066365243e-09,-4.5103706065796736e-09,0.0,-2.5976778604438312e-12,4.513128066365243e-09,-4.5077729287192296e-09
FACOAE180_c,0.0,-2.253260579583603e-09,0.0,1.1034888699799775e-12,0.0,-2.2543640684535827e-09
FACOAE161_c,0.0,-2.2584492104000293e-09,0.0,-1.0075417390314126e-12,0.0,-2.257441668660998e-09
FACOAE181_c,0.0,-2.2550713970865907e-09,0.0,-1.8108175030138577e-12,0.0,-2.253260579583577e-09
FACOAL200_x,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL220_x,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL240_x,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL260_x,0.0,0.0,0.0,0.0,0.0,0.0
FUMACACH_m,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_m,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_m,0.0,0.0,0.0,0.0,0.0,0.0
EGHLAT_m,0.0,0.0,1.5234167438805033e-11,0.0,-1.5234167438805033e-11,0.0
ALDD20y_c,0.0,-5.5141001791130536e-11,0.0,-9.408526591470244e-15,0.0,-5.5131593264539064e-11
STEHz161_rm,0.0,0.0,0.0,0.0,0.0,0.0
STEHz181_rm,0.0,0.0,0.0,0.0,0.0,0.0
MCOATA_m,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa_m,0.4651755857329926,0.46517558313875246,0.46480089153170023,0.4648008915325429,0.0003746942012923804,0.0003746916062095651
ACONTb_m,0.46517558573299256,0.4651755831379667,0.46480089153170095,0.4648008915301299,0.00037469420129160325,0.000374691607836819
MALT_c,5.501387362281538e-11,0.0,2.1811772990152476e-14,0.0,5.499206184982523e-11,0.0
CERS2A24_r,0.0,0.0007882781127852371,0.0,0.0009071271003444446,0.0,-0.00011884898755920754
ALATA_L_m,-0.15063379043991537,-0.15063379258018103,-0.15051245814797573,-0.15051245814765732,-0.0001213322919396409,-0.00012133443252371201
GPIA1_c,0.006628910708279342,0.006628910708134209,0.006623571188150849,0.0066235711881508195,5.339520128493265e-06,5.339519983389718e-06
GPIA2_c,0.006628910708279342,0.006628910708134231,0.00662357118815085,0.0066235711881508464,5.339520128492398e-06,5.339519983384514e-06
GPIA3_c_r,0.006628910708279343,0.006628910708134232,0.006623571188150851,0.006623571188150847,5.339520128492398e-06,5.339519983384514e-06
GPIA4_r,0.006628910708279344,0.006628910708134232,0.006623571188150851,0.0066235711881508464,5.339520128493265e-06,5.339519983385381e-06
GPIA5_r,0.006628910708279345,0.006628910708134233,0.006623571188150852,0.0066235711881508464,5.339520128493265e-06,5.339519983386248e-06
GPIA6_r,0.006628910708279346,0.006628910708134234,0.006623571188150852,0.006623571188150849,5.339520128494132e-06,5.339519983385381e-06
GPIA7_r,0.006628910708279346,0.006628910708134234,0.006623571188150852,0.006623571188150849,5.339520128494132e-06,5.339519983385381e-06
GPIA8a_r,0.006628910708279346,0.006628910708134234,0.006623571188150852,0.006623571188150849,5.339520128494132e-06,5.339519983385381e-06
GPIA9a_r,0.006628910708279346,0.006628910708134233,0.006623571188150852,0.006623571188150849,5.339520128494132e-06,5.339519983383646e-06
GPIA10a_r,0.006628910708279346,0.006628910708134232,0.006623571188150852,0.006623571188150849,5.339520128494132e-06,5.339519983382779e-06
GPIA8b_r,0.0,0.0,0.0,0.0,0.0,0.0
PCOATA140_c,7.513669447049586e-10,-1.638343832852411e-10,-4.098520298115743e-13,-3.6966939474783625e-15,7.517767967347702e-10,-1.6383068659129363e-10
PCOATA160_c,0.02508314338399496,0.025083142782296328,0.025540874917378262,0.025540874916896602,-0.0004577315333833022,-0.00045773213460027426
PCOATA180_c,0.07833238985058884,0.07833238954968134,0.07874722965773635,0.0787472296575829,-0.00041483980714751567,-0.00041484010790156234
ACCOAC_c,0.8299692622708433,0.8299692612926963,0.8381425418528136,0.8381425418511043,-0.008173279581970228,-0.008173280558407936
EAR40y_c,0.10341553323458458,0.10341553307125967,0.10428810457511456,0.10428810457502324,-0.0008725713405299818,-0.0008725715037635751
EAR60y_c,0.10341553323458451,0.10341553307108728,0.10428810457511456,0.10428810457502324,-0.0008725713405300511,-0.0008725715039359649
MCOATA_c,0.8022411224926806,0.8022411215136809,0.8087639616835383,0.8087639616829905,-0.00652283919085761,-0.006522840169309596
3HAD40_m,0.0,0.0,0.0,0.0,0.0,0.0
3HAD60_m,0.0,0.0,0.0,0.0,0.0,0.0
3HAD80_m,0.0,0.0,0.0,0.0,0.0,0.0
EX_arach_e,0.0,-2.064627095051624e-11,0.0,3.313773668199528e-15,0.0,-2.0649584724184438e-11
ARACHt_c_e,0.0,-2.2539327415548113e-17,0.0,-1.831320352513284e-17,0.0,-4.226123890415273e-18
FACOAL200_rm,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL200_l,0.0,0.0,0.0,0.0,0.0,0.0
ACACT180i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT260i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT160i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT140i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT100i_m,0.0,-1.653050797924545e-10,0.0,2.2210164364778632e-13,0.0,-1.6552718143610228e-10
ACACT120i_m,0.0,-1.908988496192647e-10,0.0,-7.912735614931294e-14,0.0,-1.9081972226311537e-10
ACACT40i_m,0.0,-1.652974518234356e-10,0.0,-7.912735614931287e-14,0.0,-1.6521832446728628e-10
ACACT60i_m,0.0,-1.6559613911638005e-10,0.0,-7.912735614931287e-14,0.0,-1.6551701176023073e-10
ACACT80i_m,0.0,-2.756294580393157e-10,0.0,-7.91273561493129e-14,0.0,-2.7555033068316637e-10
ACACT200i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT220i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT240i_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT161bi_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT141bi_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT121ai_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT181ai_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT161ai_m,0.0,0.0,0.0,0.0,0.0,0.0
ACACT141ai_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH180_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH161b_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH141b_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH121a_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH181a_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH161c_m,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH141c_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD40i_m,0.0,-1.6545014903320927e-10,0.0,7.522347133441492e-14,0.0,-1.655253725045437e-10
HACD60i_m,0.0,-3.5515212994332586e-10,0.0,7.522347133441492e-14,0.0,-3.5522735341466025e-10
HACD80i_m,0.0,-2.758623683528988e-10,0.0,7.522347133441492e-14,0.0,-2.759375918242332e-10
HACD100i_m,0.0,-2.2567418023062707e-10,0.0,7.522347133441494e-14,0.0,-2.257494037019615e-10
HACD120i_m,0.0,-1.9095185747442962e-10,0.0,7.522347133441494e-14,0.0,-1.9102708094576404e-10
HACD140i_m,0.0,8.163931246241474e-18,0.0,-1.7048697710728761e-15,0.0,1.7130337023191176e-15
HACD160i_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD180i_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD121ai_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD141ai_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD141bi_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD161ai_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD161bi_m,0.0,0.0,0.0,0.0,0.0,0.0
HACD181ai_m,0.0,0.0,0.0,0.0,0.0,0.0
NADHcplxI_c_m,23.188474864159392,23.188474859138243,23.174181052861982,23.17418105285483,0.01429381129741003,0.014293806283411925
PGMT_c,0.49342327486866616,0.4934232726107645,0.49302582744118184,0.4930258274407292,0.00039744742748432094,0.00039744517003531543
ATPS_m,23.70187459054494,23.701874585891005,23.687235810052616,23.68723581005257,0.014638780492322923,0.014638775838434981
FECRq9_m,23.23754885544772,23.237548853888036,23.223215519175962,23.2232155191759,0.014333336271757702,0.014333334712137713
FECOOR_m,11.618774427739881,11.618774426943569,11.611607759588072,11.611607759587445,0.007166668151809219,0.007166667356123924
ACEST1_x,0.0,0.0,0.0,0.0,0.0,0.0
MDH_c,-18.4754752533185,-18.47547527231931,-18.46429204638795,-18.464292046389055,-0.011183206930549972,-0.011183225930256668
ASPTAi_m,17.56316877406576,17.563168738733058,17.55272038124848,17.552720381233314,0.010448392817277607,0.010448357499743821
PHYTOED1_c,0.0,-1.0520952138445495e-11,6.6078413523277925e-18,-1.1705653522317553e-14,-6.6078413523277925e-18,-1.0509246484923178e-11
PHYTOED2_c,0.0,-1.0535407673421534e-11,5.6754077190821864e-18,-8.654996771600335e-15,-5.6754077190821864e-18,-1.0526752676649933e-11
PHYTOED3_c,0.0,-1.0535407673421534e-11,5.6754077190821864e-18,-8.654996771600335e-15,-5.6754077190821864e-18,-1.0526752676649933e-11
PHYTOED4_c,0.0,-1.0535407673421534e-11,0.0,-8.654996771600335e-15,0.0,-1.0526752676649933e-11
PHYTOED5_c,0.0,0.0,0.0,0.0,0.0,0.0
CAROMOX1_c,0.0,0.0,0.0,0.0,0.0,0.0
CAROMOX2_c,0.0,0.0,0.0,0.0,0.0,0.0
ZEAEPOX1_c,0.0,0.0,0.0,0.0,0.0,0.0
ZEAEPOX2_c,0.0,0.0,0.0,0.0,0.0,0.0
C3STKR1_c,0.04002201425975164,0.040022014247873876,0.03998977693447648,0.03998977693447385,3.2237325275158435e-05,3.2237313400025613e-05
C3STKR2_c,0.04002201425975164,0.040022014247863426,0.03998977693447648,0.0399897769344756,3.2237325275158435e-05,3.223731338782704e-05
CERS124_c,0.000788278112802481,0.0015765562255704991,0.0009071271003444567,0.0018142542006889103,-0.00011884898754197567,-0.00023769797511841119
CERS126_c,0.000788278112802481,0.0015765562255704406,0.0009071271003444567,0.0018142542006888863,-0.00011884898754197567,-0.00023769797511844566
CERS2A26_r,0.0,0.0007882781127852355,0.0,0.0009071271003444309,0.0,-0.0001188489875591954
PRAIi_c,0.010105099153747467,0.010105098708013653,0.010096959599195399,0.010096959598907001,8.139554552068218e-06,8.139109106651554e-06
PRPPS_c,0.13638841369332722,0.1363884016246351,0.1362785444191075,0.13627854440728943,0.00010986927421971493,0.00010985721734568799
FCLT_m,3.9018839886275516e-05,3.901883008683105e-05,3.898741060775121e-05,3.898741060360816e-05,3.1429278524308245e-08,3.141948322289066e-08
MTHFC_c,7.829297171841923,7.829297152092854,7.824362097362822,7.824362097347578,0.0049350744791016865,0.004935054745276446
FTHFL_c,-7.704923819575452,-7.704923839328689,-7.700088946281419,-7.700088946282737,-0.004834873294033315,-0.004834893045952526
MALS_c,0.0,-1.3507999670222145e-09,0.0,-1.732950107102845e-12,0.0,-1.3490670169151117e-09
NFTYROX_c,0.0,0.0,0.0,0.0,0.0,0.0
PYDAMK_c,0.0,-4.512310032061191e-09,0.0,-5.01595318610461e-13,0.0,-4.5118084367425806e-09
PYDXK_c,0.0,0.0,0.0,0.0,0.0,0.0
PYDXNK_c,0.0,0.0,0.0,0.0,0.0,0.0
THIORDXi_m,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_m,0.0,0.0,0.0,0.0,0.0,0.0
ARGtpa_v,0.0,-9.251312917475668e-11,0.0,-1.3350879593969225e-13,0.0,-9.237962037881699e-11
TCHOLAtabc_v,0.0,0.0,0.0,0.0,0.0,0.0
ACt_c_e,0.0,-3.260748111552573e-10,0.0,-1.8163077192820185e-14,0.0,-3.260566480780645e-10
NNATi_c,7.803767977974234e-05,7.803763981500976e-05,7.797482121374479e-05,7.79748212018992e-05,6.285856599755346e-08,6.281861311055318e-08
G3PT_c,0.0,-8.34722013200054e-09,0.0,-5.4880842973041015e-12,0.0,-8.341732047703236e-09
ANNAT_n,0.0,0.0,0.0,0.0,0.0,0.0
ANNAT_c,0.0,0.0,0.0,0.0,0.0,0.0
DKMPPH_c,7.803773074758141e-05,7.803760507468445e-05,7.797482116735015e-05,7.797482116477306e-05,6.290958023125724e-08,6.278390991139012e-08
DKMEOX_c,7.803773065490977e-05,7.803760514570487e-05,7.797482122994613e-05,7.797482119889218e-05,6.29094249636399e-08,6.27839468126854e-08
DOLDPt_c_l,0.006049090747569284,0.006049090747437002,0.006044218266519658,0.006044218266519629,4.872481049625864e-06,4.872480917373148e-06
G00006t_c_r,0.0,0.0,0.0,0.0,0.0,0.0
G00011t_g_r,0.0,0.0,0.0,0.0,0.0,0.0
G13027t_g_r,-0.01864632320444565,-0.018646323204853335,-0.01863130378123203,-0.018631303781232136,-1.501942321362193e-05,-1.501942362119868e-05
OGLYCANS2_g,0.018646323204853335,0.018646323204445637,0.018631303781232147,0.018631303781231918,1.5019423621188271e-05,1.5019423213719074e-05
OGLYCANS3_g,0.018646323204853335,0.018646323204445134,0.01863130378123214,0.018631303781232345,1.501942362119521e-05,1.5019423212789262e-05
OGLYCANS4_g,0.018646323204853335,0.01864632320444513,0.01863130378123214,0.018631303781232345,1.501942362119521e-05,1.5019423212785793e-05
OGLYCANS5_g,0.01864632320485334,0.01864632320444513,0.01863130378123214,0.018631303781232345,1.501942362119868e-05,1.5019423212785793e-05
EX_nad_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_nadp_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_pydx5p_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_q9h2_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ca2_e,-0.000501782280926531,-0.0005017822809375031,-0.0005013781004156669,-0.0005013781004156804,-4.0418051086414143e-07,-4.041805218227149e-07
EX_cl_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_cobalt2_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_cu2_e,-4.448147746938076e-05,-4.448147747035407e-05,-4.444564809283767e-05,-4.444564809283637e-05,-3.582937654309252e-08,-3.5829377517702184e-08
EX_mg2_e,-0.0248187134859201,-0.024818713486463265,-0.02479872226527316,-0.02479872226527231,-1.9991220646938673e-05,-1.9991221190954894e-05
EX_mn2_e,-3.667770949229649e-05,-3.667770949309898e-05,-3.6648165971286396e-05,-3.6648165971286125e-05,-2.954352101009589e-08,-2.9543521812852732e-08
EX_mobd_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_ni2_e,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e,-0.0006149369165942543,-0.0006149369166077019,-0.0006144415911781448,-0.0006144415911781588,-4.953254161095197e-07,-4.953254295431099e-07
NADt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
NADPt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
PYDX5Pt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
Q9H2t_c_e,0.0,0.0,0.0,0.0,0.0,0.0
Q9H2t_c_m,0.0,0.0,0.0,0.0,0.0,0.0
CA2t_c_e,0.0005017822809375027,0.0005017822809265338,0.0005013781004156806,0.0005013781004156772,4.041805218221728e-07,4.04180510856552e-07
COBALT2t_c_e,0.0,0.0,0.0,0.0,0.0,0.0
CU2t_c_e,4.4481477470354077e-05,4.448147746938026e-05,4.444564809283637e-05,4.444564809283663e-05,3.582937751770896e-08,3.582937654362785e-08
Kt_c_e,0.23553723148672948,0.23553722696834553,0.2353475041340307,0.23534750413369152,0.0001897273526987875,0.00018972283465401585
MG2t_c_e,0.024818713486463258,0.024818713485919856,0.024798722265272306,0.024798722265272317,1.9991221190951425e-05,1.9991220647538888e-05
MN2t_c_e,3.667770949309898e-05,3.667770949229643e-05,3.664816597128613e-05,3.6648165971286e-05,2.9543521812845956e-08,2.9543521010427928e-08
MOBDt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
NI2t_c_e,0.0,0.0,0.0,0.0,0.0,0.0
ZN2t_c_e,0.0006149369166077019,0.0006149369165942457,0.0006144415911781588,0.000614441591178163,4.953254295431099e-07,4.953254160826315e-07
DHAPAT_rm,0.0,-9.818753578016267e-09,0.0,3.510171628951498e-12,0.0,-9.822263749645218e-09
DHAPAT_l,0.0,-9.814793732925531e-09,0.0,-6.999809780447956e-12,0.0,-9.807793923145084e-09
G3PAT_rm,0.0,0.04315581648909979,0.0,0.04312105619242773,0.0,3.476029667205671e-05
G3PAT_l,0.0,0.04315581648872509,0.0,0.04312105619324215,0.0,3.4760295482938464e-05
AGNPR_rm,0.0,-9.811074870257652e-09,0.0,4.940858111990205e-12,0.0,-9.816015728369643e-09
AGNPR_l,0.0,-9.814793732925531e-09,0.0,6.0671491097196835e-12,0.0,-9.820860882035251e-09
AGPAT_rm,1.2824826172039527e-15,0.04315581648909985,0.0,0.0431210561917438,1.2824826172039527e-15,3.476029735605124e-05
AGPAT_l,0.0,0.04315581648872509,-4.733908622704286e-16,0.04312105619324215,4.733908622704286e-16,3.4760295482938464e-05
ETHAPT_rm,0.0,0.0,0.0,0.0,0.0,0.0
CHOLPT_rm,7.732231343482272e-11,-2.256547220158574e-09,-5.2037906561987895e-14,1.1363973657577292e-12,7.737435134138471e-11,-2.2576836175243316e-09
CDPDAGS_rm,0.06025055142199405,0.060250549917331815,0.05886570176532968,0.05886570176691981,0.0013848496566643692,0.0013848481504120033
CDPDAGS_mm,0.0,-1.3695848195705228e-09,0.0,1.124879041034693e-12,0.0,-1.3707096986115575e-09
PSSA_rm,0.0419093555450508,0.04190935547035915,0.0418755979855734,0.04187559798566587,3.375755947739728e-05,3.375748469328088e-05
PAILS_rm,0.01834119587694266,0.018341194370901592,0.016990103779756065,0.016990103779575223,0.0013510920971865938,0.001351090591326369
PGPS_mm,0.0,-1.3680767893098378e-09,4.877936119417619e-16,1.124304827402334e-12,-4.877936119417619e-16,-1.36920109413724e-09
PGPP_mm,0.0,-1.367382917922953e-09,-4.932858994459316e-15,1.6748827412347053e-12,4.932858994459316e-15,-1.3690578006641877e-09
CLPNS_mm,0.0,0.0,0.0,0.0,0.0,0.0
CLAH1_mm,0.0,0.0,0.0,0.0,0.0,0.0
CLAH3_mm,0.0,0.0,0.0,0.0,0.0,0.0
1MLCLAT_mm,0.0,0.0,0.0,0.0,0.0,0.0
3MLCLAT_mm,0.0,0.0,0.0,0.0,0.0,0.0
PAP_rm,0.0,-4.512356288906496e-09,0.0,5.205076945654159e-12,0.0,-4.51756136585215e-09
PAP_vm,0.0,0.0,0.0,0.0,0.0,0.0
DGAT_rm,0.0,0.004934302871470328,0.0,0.004930347969760938,0.0,3.954901709389905e-06
DGAT_l,0.0,0.004934302863893003,0.0,0.004930347969781185,0.0,3.9548941118180275e-06
TAGL_l,0.0,-1.9601523541244636e-08,0.0,6.9861759574654384e-12,0.0,-1.9608509717202102e-08
TAGL_m,0.0,-3.993949898713114e-09,0.0,4.627682786573945e-12,0.0,-3.998577581499688e-09
DAGL_l,0.0010107982290070096,0.0010107871526718432,0.0010099742551223712,0.0010099742472645288,8.239738846383543e-07,8.129054073144348e-07
DAGL_m,0.0,-3.991919728002221e-09,0.0,1.804270572924019e-12,0.0,-3.993723998575146e-09
MAGL_l,0.001010798235605523,0.0010107871526718435,0.001009974249202773,0.0010099742472645288,8.239864027499016e-07,8.129054073146517e-07
DAGK_rm,0.017094735914125206,0.017094723851700057,0.015744645574053376,0.015744645577813313,0.00135009034007183,0.0013500782738867442
DGPP_vm,0.0,0.0,0.0,0.0,0.0,0.0
LPAP_vm,0.0,0.0,0.0,0.0,0.0,0.0
PDAGATpe_rm,0.0,0.0,0.0,0.0,0.0,0.0
PDAGATpc_rm,1.9622611826983044e-08,-5.22538310240338e-11,5.141790755787904e-12,6.054511460956977e-14,1.9617470036227256e-08,-5.231437613864337e-11
PSD_mm,0.039828878521552896,0.039828870927648995,0.03979678925655466,0.03979678925197215,3.2089264998237665e-05,3.208167567684411e-05
PSD_gm,0.0,-7.530205340874853e-09,0.0,-9.042093539056998e-13,0.0,-7.529301131520947e-09
PSD_vm,0.0,-7.513621393795431e-09,0.0,6.313493534709432e-13,0.0,-7.514252743148902e-09
PEMT_rm,0.016062495627584168,0.016062495550279072,0.016049557450786858,0.01604955745079313,1.2938176797309964e-05,1.2938099485940852e-05
PMEMT_rm,0.016062495627584175,0.0160624955502488,0.016049557450786855,0.01604955745077845,1.2938176797320372e-05,1.2938099470352626e-05
PDMEMT_rm,0.016062495627584175,0.0160624955502488,0.016049557450786855,0.01604955745077845,1.2938176797320372e-05,1.2938099470352626e-05
LPCAT_mm,0.0,0.0,0.0,0.0,0.0,0.0
PLAA2pc_rm,0.0,-1.9629056844695713e-08,0.0,-2.2643705928408814e-12,0.0,-1.9626792474102874e-08
PLAA2pc_en,0.0,-1.961608037763623e-08,0.0,-1.2034191383174896e-11,0.0,-1.9604046186253055e-08
PLAA2pe_en,0.0,-1.837871915694949e-11,0.0,1.0825800613263215e-14,0.0,-1.8389544957562755e-11
PLAA2pc_mm,0.0,0.0,0.0,0.0,0.0,0.0
PLAA2pe_mm,0.0,-1.8360653493733242e-11,0.0,2.5281171662984303e-14,0.0,-1.8385934665396227e-11
PLAA1lpc_rm,0.0,-5.228654307414861e-11,0.0,1.1039097284383111e-14,0.0,-5.229758217143299e-11
PLAA1lpc_en,0.0,-5.2076139122551483e-11,0.0,4.0396082821848136e-14,0.0,-5.211653520537333e-11
PLAA1lpe_en,0.0,0.0,0.0,0.0,0.0,0.0
PLAA1lpc_mm,0.0,0.0,0.0,0.0,0.0,0.0
PLAA1lpe_mm,0.0,0.0,0.0,0.0,0.0,0.0
PLACipc_r,0.0,0.0,0.0,0.0,0.0,0.0
PLACmipc_r,0.0,0.0,0.0,-2.021512480326776e-15,0.0,2.021512480326776e-15
PLACmip2c_m,0.0,0.0,0.0,0.0,0.0,0.0
PLACipc_m,0.0,0.0,0.0,0.0,0.0,0.0
PLACmipc_m,0.0,0.0,0.0,0.0,0.0,0.0
PLACpail_c,0.0,-1.502233658187733e-09,0.0,8.819025078367266e-13,0.0,-1.5031155606955697e-09
PLACpail45p_c,0.0,-9.913662796002519e-11,0.0,-3.78659997916268e-14,0.0,-9.909876196023356e-11
PLACpail45p_n,0.0,-1.1132220233789005e-10,0.0,7.200579384277868e-14,0.0,-1.1139420813173283e-10
PLACpg_mm,0.0,-1.3674650531256323e-09,0.0,9.177738581821742e-13,0.0,-1.3683828269838145e-09
PLADpc_en,0.0,-2.256295599446654e-09,0.0,1.4248143282544057e-12,0.0,-2.257720413774908e-09
PI3PP_en,0.0,-2.2586414581582963e-09,0.0,1.1776091026607017e-12,0.0,-2.2598190672609568e-09
PI3PP_c,0.0,-2.2559265298342836e-09,0.0,-6.036058343380026e-13,0.0,-2.255322923999946e-09
