Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,polyhb,retcln,rsvtol,sesqt,skm,styr,tal
GLUPRT_c,0.09153213496479,0.091550971183712,0.09153678791087,0.091530557427635,0.091558281504707,0.091547451030307,0.091530586851634,0.091534523714318,0.09153469978589,0.091551404626426,0.091537057789137,0.091536771530548,0.091531302411783,0.091531223197908,0.091544469985101,0.09154632328447,0.091540130478488,0.091692661039783,0.09154632328923,0.091539030335642,0.091531435740774,0.091550460289871,0.091539189017021
GLUTRS_c,0.230960628039706,0.230226350026778,0.228497231968485,0.232004759271186,0.228627063089194,0.167314262150053,0.232138805754727,0.234197727297902,0.231129440349849,0.22938198004124,0.227707084124152,0.228361094959544,0.228842323484058,0.23234122830137,0.166519872735406,0.227969028239625,0.228976615295955,0.163377640639155,0.227969027265913,0.22697551255707,0.230017732671602,0.230340712903352,0.229439195376127
GLUt_c_m,1.082463138213796,1.090014387613641,1.088683869001572,13.664789580077532,1.090728370768361,1.002827711128333,1.087828556934814,1.086648155604699,1.088006437400489,1.090454815130284,1.08727859748755,1.087038050811584,6.629706911445279,1.088675421572914,0.9872419623036,1.08964178609094,1.088276727026842,1.00375263336229,1.08964178588382,1.086478075373853,1.090257249860798,1.089972786316405,1.086713221371803
GLYC3Pt_c_rm,0.0,0.029347666523639,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,,,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523589,0.029347666523595,0.029347666523589,0.029347666523589,0.029347666523589
GLYCL_m,9.591838679048768,6.120236175321707,3.88566141939881,4.6689087133961,6.706454578740452,2.967550728721226,4.159662411559163,0.041370395833932,2.71415302576689,5.657021528340527,2.959252405977634,2.981043318562628,5.735628426298971,6.192179904936467,5.652365392214021,5.018683906404114,0.934286205243528,7.3084248070118,5.018683907095932,2.268725307661295,6.029255688024206,5.458938424655559,1.245110661915483
GLYGS_c,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472,0.109830031287472
GLYTRS_c,0.128380150262037,0.127201398669846,0.127970904188468,0.126552539031038,0.127979317895256,0.141985837621617,0.126495387409465,0.125467485005323,0.127191801739393,0.127559143889109,0.128267647848617,0.127969654349732,0.128480364459101,0.126435424168071,0.14078932057528,0.12810983550441,0.128116502473383,0.137240889641599,0.128109836039368,0.128489285656893,0.127148110609997,0.127152158135181,0.127738469241539
GLYt_c_m,19.183697094750347,12.240492728881405,7.771345967031382,9.337838286813588,13.412931044154483,5.935125320979664,8.319343054958841,0.082760649682217,5.428327636243675,11.314064053251784,5.91852701403422,5.962108588135351,11.078829546153688,12.384379232500873,11.304753867525474,10.037390473474275,1.868593877565255,14.616873568466067,10.037390474857933,4.537473445772179,12.058532137730973,10.91789739995418,2.490244043586714
GMPS2_c,0.053335398918675,0.05335415678417,0.05333770466321,0.053334566549119,0.053360964130334,0.053332877832306,0.053334324018133,0.053336941489505,0.053336431092834,0.053354654792022,0.053337803256674,0.053337717062476,0.053334516535284,0.053334673883379,0.053329558626548,0.053347990466539,0.053337720651019,0.053367442253174,0.053347990468925,0.053338024037899,0.053334568468047,0.05335402934377,0.05333900778469
GND_c,,1.532606171118691,12.216649311080896,6.620826195727613,1.912157219418356,6.37097794010828,0.587144860258347,3.216078463170609,1.310638500002398,1.819913391091566,12.090433710413,13.233567651457143,,,,0.162743419837623,6.308584260159887,5.378762972712698,0.162743421842231,6.539597872832452,2.361883609149097,3.76142044386147,2.047433908408621
GRTT_c,0.050048952737679,0.050048953018426,0.050048954166447,0.050048953232475,0.050048953634401,1.176255963440266,0.050048952139156,0.050048952830393,0.050048953535099,0.050048953270474,0.050048953776629,0.050048953676589,0.050048952242569,0.050048952640655,0.050048953005025,0.0500489539602,0.050048953458759,0.050048953580336,0.0500489539602,1.716304072247289,0.050048953179273,0.050048953089177,0.050048954002481
GTHP_c,,,,,,,,,,,,,,,0.0,,,,,,,,
GTHP_m,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,
GTPCII2_c,4.68334922e-06,2.3684118005e-05,7.073661106e-06,3.899055127e-06,3.0662820081e-05,7.644283113e-06,3.729984851e-06,6.037081284e-06,5.884392518e-06,2.4195538073e-05,7.171067593e-06,7.049020266e-06,4.020227677e-06,4.090335928e-06,5.268158075e-06,1.7482488036e-05,7.92021615e-06,3.6564487058e-05,1.7482490456e-05,7.807504552e-06,4.12764822e-06,2.3460049421e-05,8.310515682e-06
H2Ot_c_e,-30.44996702404621,-50.64464201855868,-35.4016224788816,-32.1512601643897,-54.30582565409926,-46.93232243372781,-32.13741126001846,-37.27293788076026,-37.27743582519869,-54.04857447268535,-44.95279438145717,-44.25190161115303,-35.58981885333144,-30.09856603984918,-48.87023194743429,-56.24918632701164,-45.25164132558922,-53.2603290076413,-56.24918632568791,-49.86604098831962,-42.80254330175544,-54.58834115081648,-52.35008772685056
H2Ot_c_en,,,,,,,,,,,,,,,,,,,,-0.0,,,
H2Ot_c_gm,,,,,,,,,,,,,,,,,,,,,,0.0,
H2Ot_c_m,-152.90779091363774,-163.1204769344167,-181.57543976374427,-173.83623796817972,-179.78909550336363,-162.9809324364438,-140.11343366460824,-148.4866065651444,-169.22637208655695,-170.43365271047546,-170.16349419281815,-167.89628862028735,-149.89005608982316,-152.59092163372634,-163.17530093898927,-181.1514272405926,-157.62024727502285,-177.98109525262473,-181.1514272340089,-173.86363018553695,-167.6428324715381,-165.54434157799074,-171.03277216292392
H2Ot_c_n,2.805714311282032,2.810044613025951,14.29582068419931,15.386338298737613,3.906969222919802,2.600132787992393,2.809641233248571,4.037840159593395,2.809399389031062,2.809127999768253,13.703156281123416,13.351790056280132,8.349750308332768,2.810992526680735,2.597969470065148,9.616154757955856,2.808457243799273,2.627393433541829,9.616154755367672,2.803755548365295,2.809674162826807,2.809848377611008,14.489133437211466
H2Ot_c_r,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661,-0.02502447345661
H2Ot_c_rm,-0.174146162185926,-0.17414616218618,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.17414616218618,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185926,-0.174146162185954,-0.174146162185926,-0.174146162185926,-0.174146162185926
H2Ot_c_v,,,,,,,0.0,,,,,,,,,,,,,,,,
HACNH_m,0.087907356736905,0.084944999993755,0.08581423642988,0.084586033315461,0.085344958778689,0.133858636844912,0.084615820013344,0.084014394781415,0.084644248496014,0.085054789533162,0.086439903327307,0.086330455985547,0.086266777929351,0.084232464012625,0.138956417382846,0.085544183682259,0.086419167194595,0.136672146757447,0.085544184340407,0.087292829888903,0.085014123648857,0.084972482460084,0.085547528410869
HCITR_m,0.087907356736905,0.084944999993755,0.08581423642988,0.084586033315461,0.085344958778689,0.133858636844912,0.084615820013344,0.084014394781415,0.084644248496014,0.085054789533162,0.086439903327307,0.086330455985547,0.086266777929351,0.084232464012625,0.138956417382846,0.085544183682259,0.086419167194595,0.136672146757447,0.085544184340407,0.087292829888903,0.085014123648857,0.084972482460084,0.085547528410869
HCITS_m,0.087907356736905,0.084944999993755,0.08581423642988,0.084586033315461,0.085344958778689,0.133858636844912,0.084615820013344,0.084014394781415,0.084644248496014,0.085054789533162,0.086439903327307,0.086330455985547,0.086266777929351,0.084232464012625,0.138956417382846,0.085544183682259,0.086419167194595,0.136672146757447,0.085544184340407,0.087292829888903,0.085014123648857,0.084972482460084,0.085547528410869
HCO3E_e,31.48798083232564,29.789877013023982,,23.182180079778444,,35.30861479037786,30.36779589330544,34.477461558569495,,,,,33.12583526922624,,,26.50311929916108,28.010845326925544,,,,,29.98620987804963,
HCO3E_n,2.805714311282032,2.810044613025951,14.29582068419931,15.386338298737613,3.906969222919802,2.600132787992393,2.809641233248571,4.037840159593395,2.809399389031062,2.809127999768253,13.703156281123416,13.351790056280132,8.349750308332768,2.810992526680735,2.597969470065148,9.616154757955856,2.808457243799273,2.627393433541829,9.616154755367672,2.803755548365295,2.809674162826807,2.809848377611008,14.489133437211466
HCO3t_c_n,-2.805714311282032,-2.810044613025951,-14.29582068419931,-15.386338298737613,-3.906969222919802,-2.600132787992393,-2.809641233248571,-4.037840159593395,-2.809399389031062,-2.809127999768253,-13.703156281123416,-13.351790056280132,-8.349750308332768,-2.810992526680735,-2.597969470065148,-9.616154757955856,-2.808457243799273,-2.627393433541829,-9.616154755367672,-2.803755548365295,-2.809674162826807,-2.809848377611008,-14.489133437211466
HDCA1,,,,,,,,,,,1.556852275519342,,,,,,,,,,,,
HDCAt_c_e,,,,,,,,,,,-1.556852275519342,,,,,,,,,,,,
HEMEOS_m,5.824459e-09,6.105207e-09,7.253228e-09,6.319255e-09,6.721182e-09,6.491623e-09,5.225936e-09,5.917174e-09,6.62188e-09,6.357254e-09,6.86341e-09,6.76337e-09,5.329349e-09,5.727435e-09,6.091805e-09,7.04698e-09,6.545539e-09,6.667117e-09,7.04698e-09,7.098626e-09,6.266053e-09,6.175958e-09,7.089261e-09
HEX1_c,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21
HICITD_m,0.087907356736905,0.084944999993755,0.08581423642988,0.084586033315461,0.085344958778689,0.133858636844912,0.084615820013344,0.084014394781415,0.084644248496014,0.085054789533162,0.086439903327307,0.086330455985547,0.086266777929351,0.084232464012625,0.138956417382846,0.085544183682259,0.086419167194595,0.136672146757447,0.085544184340407,0.087292829888903,0.085014123648857,0.084972482460084,0.085547528410869
HISTD_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
HISTP_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
HISTRS_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
HMGCOAR_c,0.150146858213036,0.150146859055278,0.150146862499342,0.150146859697418,0.150146860903204,3.528767890320799,0.150146856417467,0.15014685849118,0.150146860605298,0.150146859811421,0.150146861329887,0.150146861029768,0.150146856727706,0.150146857921965,0.150146859015075,0.1501468618806,0.150146860376277,0.150146860741009,0.1501468618806,5.148912216741866,0.150146859537818,0.150146859267532,0.150146862007442
HMGCOAS_c,0.150146858213036,0.150146859055278,0.150146862499342,0.150146859697418,0.150146860903204,3.528767890320799,0.150146856417467,0.15014685849118,0.150146860605298,0.150146859811421,0.150146861329887,0.150146861029768,0.150146856727706,0.150146857921965,0.150146859015075,0.1501468618806,0.150146860376277,0.150146860741009,0.1501468618806,5.148912216741866,0.150146859537818,0.150146859267532,0.150146862007442
HOMOX_m,5.824459e-09,6.105207e-09,7.253228e-09,6.319255e-09,6.721182e-09,6.491623e-09,5.225936e-09,5.917174e-09,6.62188e-09,6.357254e-09,6.86341e-09,6.76337e-09,5.329349e-09,5.727435e-09,6.091805e-09,7.04698e-09,6.545539e-09,6.667117e-09,7.04698e-09,7.098626e-09,6.266053e-09,6.175958e-09,7.089261e-09
HSDx_c,0.189119614832563,0.187452442784737,0.188084151904928,0.185250117893161,0.18831641779196,0.208825402803867,0.185831031183889,1.410740097717089,0.186273247412597,0.18774316303903,0.188931094167341,0.188585036640074,0.188237510507392,0.185136242549324,0.215966994899145,0.188705145959464,0.187884140651288,0.22073388125817,0.188705146892489,0.189179776149434,0.186924711401581,0.187353335053301,0.188221220919555
HSERTA_c,0.034668751833512,0.034159034579637,0.034002275627583,0.033657977012414,0.034576653885811,0.073123972987572,0.033666727625695,0.03312065002708,0.033613216931603,0.034346745295126,0.034171724259614,0.034011137434408,0.03435999741822,0.033437958035375,0.075881061996751,0.034434107144355,0.034618046084163,0.068077697232171,0.034434107476135,0.035129307148487,0.034108863057232,0.034193972770569,0.033785211532214
HSK_c,0.154450862999052,0.1532934082051,0.154081876277345,0.151592140880747,0.153739763906149,0.135701429816295,0.152164303558194,1.377619447690009,0.152660030480994,0.153396417743904,0.154759369907726,0.154573899205666,0.153877513089173,0.151698284513949,0.140085932902394,0.15427103881511,0.153266094567125,0.152656184025999,0.154271039416354,0.154050469000946,0.152815848344349,0.153159362282733,0.154436009387341
HSTPT_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
HXCCOAt_c_rm,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629,-0.000467741395629
HXDCOL1,,,,,,,,,,,,1.506589420119341,,,,,,,,,,,
HXDCOL2,,,,,,,,,,,,1.506589420119341,,,,,,,,,,,
Ht_c_n,-2.805714311282032,-2.810044613025951,-14.29582068419931,-15.386338298737613,-3.906969222919802,-2.600132787992393,-2.809641233248571,-4.037840159593395,-2.809399389031062,-2.809127999768253,-13.703156281123416,-13.351790056280132,-8.349750308332768,-2.810992526680735,-2.597969470065148,-9.616154757955856,-2.808457243799273,-2.627393433541829,-9.616154755367672,-2.803755548365295,-2.809674162826807,-2.809848377611008,-14.489133437211466
Ht_c_r,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262214,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262215,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217,-0.179212342262217
Ht_c_rm,0.099818527385334,0.070470860861868,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.099818527385334,0.099818527385507,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861745,0.070470860861758,0.070470860861745,0.070470860861745,0.070470860861745
Ht_m_mm,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872664,0.034147642872675,0.034147642872664,0.034147642872664,0.034147642872664
IBUTOH1,,,,,,,,,,,,,1.31314607871258,,,,,,,,,,
IBUTOHt_c_e,,,,,,,,,,,,,6.855907752974317,,,,,,,,,,
ICDHx_m,0.671740332215066,0.673135865277397,0.671477439825847,0.676002234790241,0.671166477485482,0.573067266762164,0.675553371347083,0.678241368714196,0.674839827527789,0.672108125902586,0.670020559853603,0.670831704370778,,0.676451459253439,,0.670395288309805,0.672386550371648,0.579688793621889,0.670395287184389,0.668987283870912,0.673124065207946,0.673344015573079,0.672066336767142
ICDHyi_m,,,,,,,,,,,,,0.671581051032144,,0.586794082990623,,,,,,,,
IG3PS_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
IGPDH_c,0.042676968837581,0.043142577023972,0.042964766180137,0.043045342497277,0.043050778693419,0.02755196030527,0.043283938741604,0.043224228976409,0.043111515321341,0.04312884168683,0.043095789288383,0.043129955247555,0.042626155625348,0.043048966259956,0.022864704699237,0.043118065136384,0.042820808470322,0.031910222228996,0.043118065194292,0.042970775873678,0.043056730126389,0.043100281403088,0.043173716613104
IGPS_c,0.018786351257693,0.018435634479716,0.018623452121023,0.018454915490907,0.018481215181841,0.015647482502081,0.018542219352819,0.01857017270179,0.018581728810821,0.01851178733018,0.018774694654436,0.01871507516932,0.018747519360177,0.018545976814145,0.014176730698959,0.018592287738357,0.018110302138059,0.020182192176253,0.018592287829508,0.018280175494758,0.01851302169762,0.018500130220419,0.018517928987438
ILETA_m,-0.062595335497435,-0.060193886938551,-0.060825670418875,-0.05883581445901,-0.060813522143327,-0.0765899335519,-0.058691063424071,-0.057779279978035,-0.059126489322246,-0.060473722343325,-0.061241328224529,-0.061040285999188,-0.060220765604814,-0.05858555257424,-0.085514613797155,-0.0610449186692,-0.060023679953899,-0.086638833866011,-0.061044919091133,-0.061089363002988,-0.060076794200739,-0.06013857637615,-0.060455486740259
ILETRS_c,0.062595335497435,0.060193886938551,0.060825670418875,0.05883581445901,0.060813522143327,0.0765899335519,0.058691063424071,0.057779279978035,0.059126489322246,0.060473722343325,0.061241328224529,0.061040285999188,0.060220765604814,0.05858555257424,0.085514613797155,0.0610449186692,0.060023679953899,0.086638833866011,0.061044919091133,0.061089363002988,0.060076794200739,0.06013857637615,0.060455486740259
ILEt_c_m,0.062595335497435,0.060193886938551,0.060825670418875,0.05883581445901,0.060813522143327,0.0765899335519,0.058691063424071,0.057779279978035,0.059126489322246,0.060473722343325,0.061241328224529,0.061040285999188,0.060220765604814,0.05858555257424,0.085514613797155,0.0610449186692,0.060023679953899,0.086638833866011,0.061044919091133,0.061089363002988,0.060076794200739,0.06013857637615,0.060455486740259
IMPC_c,0.134209103802371,0.134693548207684,0.134501554091007,0.134575899924913,0.134609060198126,0.119099411335577,0.134814525593238,0.134758752690727,0.134646215107231,0.134680246313255,0.13463284707752,0.134666726778103,0.134157458037132,0.134580189457864,0.114409174684338,0.134664388420854,0.13436093894881,0.123602883268779,0.134664388483522,0.13450980620932,0.134588165867162,0.134650741692959,0.134712905630125
IMPD_c,0.053335398918675,0.05335415678417,0.05333770466321,0.053334566549119,0.053360964130334,0.053332877832306,0.053334324018133,0.053336941489505,0.053336431092834,0.053354654792022,0.053337803256674,0.053337717062476,0.053334516535284,0.053334673883379,0.053329558626548,0.053347990466539,0.053337720651019,0.053367442253174,0.053347990468925,0.053338024037899,0.053334568468047,0.05335402934377,0.05333900778469
INOSTt_c_rm,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906
INOSTtps_e,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906,0.00455483093906
IPDDI_c,0.050048952737679,0.050048953018426,0.050048954166447,0.050048953232475,0.050048953634401,1.176255963440266,0.050048952139156,0.050048952830393,0.050048953535099,0.050048953270474,0.050048953776629,0.050048953676589,0.050048952242569,0.050048952640655,0.050048953005025,0.0500489539602,0.050048953458759,0.050048953580336,0.0500489539602,1.716304072247289,0.050048953179273,0.050048953089177,0.050048954002481
IPDPt_c_l,,,,,,,,-0.0,,,,,,-0.0,,,,,,,,,0.0
IPMD_c,0.207966913722482,0.209520177293176,0.208557985848192,0.209674940071208,0.209117180428368,0.228062512174569,0.210023174169232,0.209753592255317,0.209134209150723,0.209355295675279,0.208482392710158,0.208645098747584,0.208557398939484,0.20963887224153,0.219234561786496,0.208773948734568,0.208165430352925,0.210343785924041,0.208773948131402,0.207895047689861,0.209580673453763,0.209521008993646,0.208559427623265
IPPMIa_c,-0.207966913722482,-0.209520177293176,-0.208557985848192,-0.209674940071208,-0.209117180428368,-0.228062512174569,-0.210023174169232,-0.209753592255317,-0.209134209150723,-0.209355295675279,-0.208482392710158,-0.208645098747584,-0.208557398939484,-0.20963887224153,-0.219234561786496,-0.208773948734568,-0.208165430352925,-0.210343785924041,-0.208773948131402,-0.207895047689861,-0.209580673453763,-0.209521008993646,-0.208559427623265
IPPMIb_c,-0.207966913722482,-0.209520177293176,-0.208557985848192,-0.209674940071208,-0.209117180428368,-0.228062512174569,-0.210023174169232,-0.209753592255317,-0.209134209150723,-0.209355295675279,-0.208482392710158,-0.208645098747584,-0.208557398939484,-0.20963887224153,-0.219234561786496,-0.208773948734568,-0.208165430352925,-0.210343785924041,-0.208773948131402,-0.207895047689861,-0.209580673453763,-0.209521008993646,-0.208559427623265
IPPS_c,0.207966913722482,0.209520177293176,0.208557985848192,0.209674940071208,0.209117180428368,0.228062512174569,0.210023174169232,0.209753592255317,0.209134209150723,0.209355295675279,0.208482392710158,0.208645098747584,0.208557398939484,0.20963887224153,0.219234561786496,0.208773948734568,0.208165430352925,0.210343785924041,0.208773948131402,0.207895047689861,0.209580673453763,0.209521008993646,0.208559427623265
KARA1i_m,0.292255394568877,0.293051070969852,0.292962374508495,0.291565077499927,0.293749744704348,0.386921158671524,0.29269072262265,0.290682460782074,0.291311922420167,0.293410572008666,0.293571274124066,0.293313011596165,7.14876374873677,0.291158367369198,0.368571642763118,0.293597216242575,0.292734836054808,0.357363548502652,0.29359721685675,0.293464319324631,0.293202867364127,0.293057104813452,0.292304602507858
KARA2i_m,0.062595335497435,0.060193886938551,0.060825670418875,0.05883581445901,0.060813522143327,0.0765899335519,0.058691063424071,0.057779279978035,0.059126489322246,0.060473722343325,0.061241328224529,0.061040285999188,0.060220765604814,0.05858555257424,0.085514613797155,0.0610449186692,0.060023679953899,0.086638833866011,0.061044919091133,0.061089363002988,0.060076794200739,0.06013857637615,0.060455486740259
Kt_c_e,0.282362434380999,0.282362434253802,0.282371564155094,0.282372431449228,0.282359182558945,0.282373678465589,0.282374436110311,0.282377016992467,0.282375391065622,0.282362433103887,0.282372331825521,0.282372012940873,0.282373331799538,0.282372976290343,0.282364398559809,0.282367843783178,0.282375481671803,0.282749664271295,0.282367843783176,0.28237435177336,0.282362433812714,0.282362434161575,0.282376360916103
LAC1,,,,,,,,,,,,,,13.261809852433505,,,,,,,,,
LAC2,,,,,,,,,,,,,,13.261809852433505,,,,,,,,,
LACPYRt_c_m,,,-13.603063937320083,,-2.114561187920266,-12.384787660501996,-2.118058860924248,-17.9259888097061,-10.265455721842269,-2.114884348309771,,-14.16859876052155,-10.284449167717764,-2.1158082453982,-2.245391724052826,-8.922381890055926,,,-8.922381888115488,-17.111318531983873,-2.115966729335392,,-19.63679297362315
LACtps_m,,,13.603063937320083,,2.114561187920266,12.384787660501996,2.118058860924248,17.9259888097061,10.265455721842269,2.114884348309771,,14.16859876052155,10.284449167717764,2.1158082453982,2.245391724052826,8.922381890055926,,,8.922381888115488,17.111318531983873,2.115966729335392,,19.63679297362315
LEUTA_c,-0.207966913722482,-0.209520177293176,-0.208557985848192,-0.209674940071208,-0.209117180428368,-0.228062512174569,-0.210023174169232,-0.209753592255317,-0.209134209150723,-0.209355295675279,-0.208482392710158,-0.208645098747584,-0.208557398939484,-0.20963887224153,-0.219234561786496,-0.208773948734568,-0.208165430352925,-0.210343785924041,-0.208773948131402,-0.207895047689861,-0.209580673453763,-0.209521008993646,-0.208559427623265
LEUTRS_c,0.207966913722482,0.209520177293176,0.208557985848192,0.209674940071208,0.209117180428368,0.228062512174569,0.210023174169232,0.209753592255317,0.209134209150723,0.209355295675279,0.208482392710158,0.208645098747584,0.208557398939484,0.20963887224153,0.219234561786496,0.208773948734568,0.208165430352925,0.210343785924041,0.208773948131402,0.207895047689861,0.209580673453763,0.209521008993646,0.208559427623265
LINOCOAt_c_rm,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873,-0.000123608326873
LINOLNCOAt_c_rm,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05,-3.0435044566e-05
LNS14DMy_c,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661
LNSTLS_c,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661,0.02502447345661
