Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hxdcol,lac__L,muco,nrgn,odealc,pmtalc,polyhb,retcln,rsvtol,sesqt,skm,stalc,styr,tag
C3STKR2_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C4STMO1_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C4STMO2_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C4STMO3_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C4STMO4_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C5STDS_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
C8STI_c,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.000695124262684,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.005213431970127,0.000695124262684,0.005213431970127,0.001310764337095
CA2t_c_e,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.00012694529056,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,1.6726390726e-05,1.6726390726e-05,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,0.000125447930444,1.6766722413e-05,0.000125447930444,3.1540197384e-05
CBPS_c,0.043806710241263,0.045209695785012,0.052898840357359,0.042982445122931,0.044110929411887,0.054046376587536,0.042100896471022,0.051934533738284,0.043071647385065,0.046593403106455,0.051349825231033,0.042336327711421,0.047164657062191,0.045096008384451,0.005046503926852,0.005046206757626,0.048055097219144,0.096147666620207,0.045096008384483,0.052195532331376,0.047110151170975,0.005046289225706,0.044598323146493,0.010290729205381
CDPDAGS_rm,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000687106497147,0.000687106497147,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000687106497147,0.005153298728604,0.00129564559978
CHORM_c,0.024338827335597,6.229502334181171,0.042089151844026,0.027474250773771,0.029181931348505,0.045952434840216,0.029256045445585,0.041467768031811,0.027943854391217,6.220829222519416,0.041994024304923,0.028043173762008,0.035093911102096,3.573256932682192,0.003095317497257,0.003095276263623,0.036524751408862,4.934948567826187,3.573256932682085,0.043162553487119,0.034898654075175,0.003095213617862,6.235375640957992,0.007356586063454
CHORS_c,0.02814958394992,6.233982606945114,0.050758267355177,0.032083833320225,6.461564679608824,0.055182972703764,0.033186740987604,0.049366384058181,0.032795788905062,6.225667359064483,0.050577121156963,0.032258395341286,0.040075484343708,3.5781374893796,0.003477297923122,0.003476252363303,0.043044832788719,4.953601644053174,3.578137489379504,0.051144998677731,0.03990907239052,0.003476270799703,6.239882406986897,0.008232386163043
CHTNS_c,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.000210275990847,0.000210275990847,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.001577069931351,0.000210275990847,0.001577069931351,0.000396507911672
CITM1,,,,,,,,,12.432717185812717,,,,,,,,,,,,,,,
CITM2,,,,,,,,,12.432717185812717,,,,,,,,,,,,,,,
CITMALta_m,0.2780072205811,0.272129275413187,12.005038940009651,,0.460252161767284,11.788048671009774,,,12.182358103079912,0.27390795231689,11.873248082657597,0.262340323638757,0.2757806239349,10.89950136946737,0.325383615485668,0.350685062303399,18.125801909135667,,10.89950136946698,15.92080290132533,0.275771916509716,0.349657575726472,0.270193149327911,1.862349958260767
CMPt_c_rm,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.000687106497147,-0.000687106497147,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.005153298728604,-0.000687106497147,-0.005153298728604,-0.00129564559978
CO2t_c_e,36.46968916566093,25.438709223899064,13.141021630390846,12.684203544783095,13.150672032595224,33.33352778475418,27.259704377097343,32.5129811667722,13.044084742502069,19.226053315137495,33.42935250049294,3.677312929961669,22.574355213309328,22.455794887184503,1.809268723443872,1.783969211384568,25.335403587312463,25.250129269627013,25.998836983003898,34.225780265775704,17.158251158234997,1.784996396275689,26.63496002372036,7.333961249590724
CO2t_c_m,-12.817443655313522,-0.875005210619054,-12.789698811489243,-21.701526721936983,-3.676697733641081,-12.64113084381334,-0.354795299185623,-3.600853400967494,-12.738686312358476,-0.901176955998874,-12.657027774050787,-1.80056208494483,-0.921567175649602,-11.49989889383867,-0.605457808403354,-0.605456886204982,-18.84393771055645,-5.221755951010755,-11.499898893838914,-16.732850330861634,-0.920415246516669,-0.605458040911576,-0.855844131737923,-2.079874813418194
CO2t_c_mm,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.000474272817676,-0.000474272817676,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.003557046132569,-0.000474272817676,-0.003557046132569,-0.000894314770518
CO2t_c_rm,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.000442117787538,-0.000442117787538,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.003315883406533,-0.000442117787538,-0.003315883406533,-0.06813621460675
COAt_c_rm,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.095744648719982,-0.109001339602624,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.017602907207877,-0.097093675037831,-0.017602907207877,-0.43866553637854
COBALT2t_c_e,6.8806619e-08,1.5237854569e-05,2.121263528e-05,1.7631486438e-05,1.5794138207e-05,1.518318513e-06,2.72777258e-07,1.5016851244e-05,1.35636826e-07,2.3192992468e-05,2.1010261263e-05,7.8849873e-08,1.9087536692e-05,8.746116588e-06,9.7982946e-08,6.967032e-08,8.31937497e-07,1.2174084785e-05,8.746116588e-06,1.072187627e-06,3.0836049965e-05,6.9343141e-08,1.5252275574e-05,1.026247135e-06
COU1,,,,,,,,,,6.187690384945952,,,,,,,,,,,,,,
COU2,,,,,,,,,,6.187690384945952,,,,,,,,,,,,,,
CPPPGO_c,2.748320368e-06,1.508036433e-06,1.51553232e-06,1.310169007e-06,1.349792634e-06,1.497906243e-06,7.85457836e-07,1.06880988e-06,2.243776103e-06,1.872523008e-06,1.499503859e-06,4.06140664e-07,2.174392532e-06,2.344958842e-06,1.408507e-08,1.4222961e-08,2.229851087e-06,1.394975014e-06,2.344958842e-06,1.980989808e-06,1.99343989e-06,1.4247207e-08,1.508639564e-06,5.8349926e-08
CRNOAT_c,,,,0.146129249079812,,,0.130848716679595,8.00149466711877,,,,,,,,,,0.254530383502533,,,,,,
CRNOAT_m,,,,0.146129249079812,,,0.130848716679595,8.00149466711877,,,,,,,,,,0.254530383502533,,,,,,
CRNt_c_m,,,,0.146129249079812,,,0.130848716679595,8.00149466711877,,,,,,,,,,0.254530383502533,,,,,,
CS_m,0.413978731397628,0.401428884409099,12.175743793317132,0.119946287225251,1.461927156075091,11.972319876447663,0.108053483068502,0.169003189484505,12.30205863772222,0.408946200060581,12.04256575913972,0.373520745261982,0.414915418020149,11.028501698753857,0.338883758868966,0.364185120965506,18.27954850496493,0.386777574871113,11.0285016987536,16.095688371435852,0.414582685046622,0.363157890534396,0.396002483571959,1.889776204164204
CTPS2_c,0.01176563203634,0.011644677767361,0.011282227443282,0.0117407390958,0.011679685997285,0.011151329774496,0.011754791638173,0.011298194347112,0.011727980746289,0.011592989073272,0.011294303876258,0.011758408834848,0.011555303620388,0.011651753445026,0.00168236537067,0.001682364645048,0.011425012250109,0.009473185785013,0.011651753445025,0.011234904308817,0.011558031511707,0.001682364770563,0.011679233217865,0.003142673197074
CTPt_c_rm,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000687106497147,0.000687106497147,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.005153298728604,0.000687106497147,0.005153298728604,0.00129564559978
CU2t_c_e,1.1192266866e-05,1.1122185799e-05,2.2678338948e-05,2.4053327692e-05,1.1121799038e-05,1.112216104e-05,1.1308501747e-05,1.9424500205e-05,1.1250467742e-05,1.1123076635e-05,2.2581867924e-05,1.1186999517e-05,2.1120124961e-05,1.5720813661e-05,1.482501096e-06,1.523000377e-06,1.1942805884e-05,1.7609789242e-05,1.1124231308e-05,1.1123341737e-05,1.1123372166e-05,1.482501492e-06,1.1122187274e-05,2.795562867e-06
CYSTGL_c,0.00424241504829,0.004344351757279,0.005905099499269,0.004241118994755,0.004626496398562,0.007718891358463,0.003212019640298,0.006458893493811,0.003826408780507,0.004588072869552,0.005790248120004,0.003412140487974,0.004610459450349,0.004258211620256,0.000317616440777,0.000317281396776,0.006007862264987,0.013632548254492,0.004258211620271,0.007084813994076,0.00459187421028,0.000317314244202,0.004310854147372,0.000675804168051
CYSTRS_c,0.004242197122112,0.004344133831102,0.005904881573091,0.004240901068577,0.004626278472384,0.007718673432285,0.00321180171412,0.006458675567633,0.003826190854329,0.004587854943374,0.005790030193826,0.003411922561796,0.004610241524172,0.004257993694078,0.000317587383953,0.000317252339953,0.00600764433881,0.013632330328314,0.004257993694093,0.007084596067898,0.004591656284102,0.000317285187378,0.004310636221194,0.000675749376915
CYSTS_c,0.00424241504829,0.004344351757279,0.005905099499269,0.004241118994755,0.004626496398562,0.007718891358463,0.003212019640298,0.006458893493811,0.003826408780507,0.004588072869552,0.005790248120004,0.003412140487974,0.004610459450349,0.004258211620256,0.000317616440777,0.000317281396776,0.006007862264987,0.013632548254492,0.004258211620271,0.007084813994076,0.00459187421028,0.000317314244202,0.004310854147372,0.000675804168051
CYTK1_c,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.000687135553971,0.000687135553971,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.005153516654781,0.000687135553971,0.005153516654781,0.001295700390917
DAGt_c_rm,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,8.239090542e-06,8.239090542e-06,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,6.1793179065e-05,8.239090542e-06,6.1793179065e-05,1.5536079853e-05
DB4PS_c,1.109059419e-05,6.9980516952e-05,1.6595592671e-05,7.953215448e-06,7.335450259e-05,1.6585236239e-05,7.652734827e-06,1.0078786489e-05,1.6312329574e-05,6.9932785426e-05,1.6472264062e-05,7.927496401e-06,7.870358221e-06,5.0987858202e-05,9.07289625e-07,9.0868861e-07,2.1011336053e-05,0.000118135054674,5.0987858202e-05,1.9566447753e-05,7.866746897e-06,9.0863225e-07,7.0026991888e-05,2.004204588e-06
DDPA_c,0.02814958394992,6.233982606945114,0.050758267355177,0.032083833320225,6.461564679608824,0.055182972703764,0.033186740987604,0.049366384058181,0.032795788905062,6.225667359064483,0.050577121156963,0.032258395341286,7.808932104398249,3.5781374893796,0.003477297923122,0.003476252363303,0.043044832788719,4.953601644053174,3.578137489379504,0.051144998677731,8.279950863591424,0.003476270799703,6.239882406986897,0.008232386163043
DGAT_rm,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.000136345552383,0.000136345552383,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.001022591642876,0.000136345552383,0.001022591642876,0.1225695237269
DHAD1_m,0.066793936110373,0.077721950388189,0.100760008315046,0.069124923877501,0.075515684148596,0.111071065522334,0.058133854232223,0.102101758689766,0.06933005628552,0.080940330037965,0.101460291485798,0.061190736364094,0.083854850319036,0.076579405416536,0.007481651536227,0.007479640779645,0.092712155496859,0.237125299239398,0.076579405416619,0.105562814941332,0.083565139780939,0.007480191525245,0.074677499400422,0.014164042541254
DHAD2_m,0.019340640732181,0.023334030815402,0.031876854021873,0.020460181102936,0.02318173911515,0.034138001192944,0.017559541661914,0.029634084391944,0.021132619229604,0.024328292684094,0.031870941825924,0.018452678151207,0.024744031604145,0.023025026552269,0.002012805473742,0.002012217490675,0.028037752312772,0.066076526155845,0.023025026552285,0.032159185833288,0.024880874658641,0.002012467260935,0.022471834112123,0.003937470602602
DHFRi_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
DHORDfum_c,0.019071121367205,0.019013238510778,0.018839884145719,0.019059234920824,0.019030011294663,0.018777248153207,0.019065903018358,0.018847496747403,0.019053136143289,0.018988513713431,0.018845647930254,0.019067647126008,0.018970487872938,0.019016679561376,0.002597129053002,0.00259712870679,0.018908197704274,0.017974327021723,0.019016679561375,0.01881724760397,0.018971787974057,0.002597128767044,0.019029774798876,0.004883095898619
DHORTS_c,-0.019071121367205,-0.019013238510778,-0.018839884145719,-0.019059234920824,-0.019030011294663,-0.018777248153207,-0.019065903018358,-0.018847496747403,-0.019053136143289,-0.018988513713431,-0.018845647930254,-0.019067647126008,-0.018970487872938,-0.019016679561376,-0.002597129053002,-0.00259712870679,-0.018908197704274,-0.017974327021723,-0.019016679561375,-0.01881724760397,-0.018971787974057,-0.002597128767044,-0.019029774798876,-0.004883095898619
DHPPDA2_c,5.545297095e-06,3.4990258476e-05,8.297796335e-06,3.976607724e-06,3.6677251295e-05,8.292618119e-06,3.826367413e-06,5.039393244e-06,8.156164787e-06,3.4966392713e-05,8.236132031e-06,3.9637482e-06,3.93517911e-06,2.5493929101e-05,4.53644812e-07,4.54344305e-07,1.0505668027e-05,5.9067527337e-05,2.5493929101e-05,9.783223876e-06,3.933373448e-06,4.54316125e-07,3.5013495944e-05,1.002102294e-06
DHQS_c,0.02814958394992,6.233982606945114,0.050758267355177,0.032083833320225,6.461564679608824,0.055182972703764,0.033186740987604,0.049366384058181,0.032795788905062,6.225667359064483,0.050577121156963,0.032258395341286,7.808932104398249,3.5781374893796,0.003477297923122,0.003476252363303,0.043044832788719,4.953601644053174,3.578137489379504,0.051144998677731,8.279950863591424,0.003476270799703,6.239882406986897,0.008232386163043
DHQTi_c,0.028149583949921,6.233982606945114,0.050758267355178,0.032083833320225,6.461564679608825,0.055182972703764,0.033186740987604,0.049366384058182,0.032795788905062,6.2256673590644835,0.050577121156963,0.032258395341286,7.80893210439825,3.5781374893796007,0.003477297923122,0.003476252363303,0.043044832788719,4.953601644053175,3.578137489379505,0.051144998677732,8.279950863591425,0.003476270799703,6.239882406986898,0.008232386163044
DMATT_c,0.010426870657378,0.010426867626021,0.010426867644341,0.010426867142416,0.030067425240546,2.720180265773076,0.010426865859979,0.010426866552515,0.01042686942423,0.010426868516856,0.010426867605167,0.010426864932896,0.010426869254651,0.010426869671529,0.001390248559792,0.001390248560129,0.010426869390196,0.010426867349689,0.010426869671529,2.728108516710261,0.010426868812387,0.001390248560189,0.010426867627495,0.002621528816802
DOCOSCOAt_c_rm,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.81144562e-07,-1.81144562e-07,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.358584215e-06,-1.81144562e-07,-1.358584215e-06,-3.41576096e-07
DOLPMMT_r,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.006368369143762,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.047762768578216,0.012008545244663
DOLPMT_c,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.006368369143762,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.047762768578216,0.006368369143762,0.047762768578216,0.012008545244663
DOLPt_c_r,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.006368369143762,-0.006368369143762,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.047762768578216,-0.006368369143762,-0.047762768578216,-0.012008545244663
DPMVD_c,0.031280611972135,0.031280602878063,0.031280602933024,0.031280601427249,0.090202275721639,8.16054079731923,0.031280597579936,0.031280599657544,0.03128060827269,0.031280605550569,0.0312806028155,0.031280594798687,0.031280607763952,0.031280609014587,0.004170745679377,0.004170745680388,0.031280608170588,0.031280602049068,0.031280609014587,8.184325550130783,0.031280606437162,0.004170745680566,0.031280602882485,0.007864586450405
DRAPPRy_c,5.545297095e-06,3.4990258476e-05,8.297796335e-06,3.976607724e-06,3.6677251295e-05,8.292618119e-06,3.826367413e-06,5.039393244e-06,8.156164787e-06,3.4966392713e-05,8.236132031e-06,3.9637482e-06,3.93517911e-06,2.5493929101e-05,4.53644812e-07,4.54344305e-07,1.0505668027e-05,5.9067527337e-05,2.5493929101e-05,9.783223876e-06,3.933373448e-06,4.54316125e-07,3.5013495944e-05,1.002102294e-06
DTMPK_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
DUTPDP_c,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,7.8073357236e-05,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,0.000585550179267,7.8073357236e-05,0.000585550179267,0.000147219393475
EAR100y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR120y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR140y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR160y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113902,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR180y_c,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.095013838056822,0.001616243631224,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.012121827234178,0.096362864374671,0.012121827234178,0.307825773275736
EAR40y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR60y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
EAR80y_c,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,2.567289468113901,0.014749204342787,0.014749204342787,0.014749204342787,0.095364155004636,0.108620845887279,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.014749204342787,0.096713181322485,0.014749204342787,0.370645523493515
ECOAR200_rm,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.000155007891686,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.001162559187644,0.025019827000135
ECOAR220_rm,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.000155007891686,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.001162559187644,0.000155007891686,0.001162559187644,0.025019827000135
ECOAR240_rm,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000119109187621,0.000119109187621,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000893318907154,0.000119109187621,0.000893318907154,0.018072060640818
ECOAR260_rm,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,1.2992816545e-05,1.2992816545e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,9.7446124089e-05,1.2992816545e-05,9.7446124089e-05,2.4499965661e-05
ENO_c,0.906785240015732,12.467965213890228,12.925635233510969,21.784060959287196,12.923129359217649,12.790301575920813,25.34769679909897,14.554185570374392,25.259135852774925,12.451334718128964,12.792358117905188,24.74022494172447,7.849007588741957,9.173171231330864,0.39918466088713,0.424481262880711,18.96214164038132,11.495961748117068,9.17317123133205,16.87234986130818,8.319859935981944,0.423455572610576,12.479764813973794,2.009678170409462
