,fluxes,reduced_costs,abs,unique
ABUTD_m,0.0,367.3333333333285,0.0,True
ANPRT_c,0.0041266933168235135,-2.0,0.0041266933168235135,False
ANS_c,0.0041266933168235135,-2.0,0.0041266933168235135,False
AP4AH_c,0.0,-2.0,0.0,False
ARABR_c,0.0,1265.3333333333285,0.0,False
ARGN_c,0.0,2673.999999999981,0.0,False
ARGSL_c,0.024506459443407992,-2.0,0.024506459443407992,False
ARGSS_c,0.024506459443407992,-2.0,0.024506459443407992,False
ARGTRS_c,0.024506459443407992,-2.0,0.024506459443407992,False
ARGTRS_m,0.0,-2.0000000000004547,0.0,False
ASNS1_c,0.029458558407215372,-1.999999999998181,0.029458558407215372,False
ASNTRS_c,0.029458558407215372,-2.0,0.029458558407215372,False
ASNTRS_m,0.0,-2.0,0.0,False
ASPCT_c,0.017597420378605032,-2.0000000000004547,0.017597420378605032,False
ASPK_c,0.07999518717066077,-2.0,0.07999518717066077,False
ASPTA_c,-0.21823021723816935,2.0,0.21823021723816935,False
ASPTAi_m,0.0,2.000000000007276,0.0,False
ASPTA_x,0.0,2.0,0.0,True
ASAD_c,0.07999518717066077,-1.9999999999972715,0.07999518717066077,False
ASPTRS_c,0.029458558407215372,-2.000000000001819,0.029458558407215372,False
ASPTRS_m,0.0,-2.0,0.0,False
ATPATF1_c,0.0,515.3333333333262,0.0,False
ATPATF2_c,0.0,-2.0,0.0,False
ATPATF3_c,0.0,-2.0,0.0,False
ATPPRT_c,0.012253145992180069,-2.0,0.012253145992180069,False
ATPS_m,4.566641926696588,-2.0000000000004547,4.566641926696588,False
ATPASEP2e_c,0.47202532721571266,-2.0,0.47202532721571266,False
14BMANTF_c,0.0,-2.0,0.0,False
BTS1_c,0.0,-2.0,0.0,False
C14STR_c,0.001376404119634315,-2.0,0.001376404119634315,False
C22STDSy_c,0.0,-2.0,0.0,True
C3STDH2_c,0.001376404119634315,-2.0,0.001376404119634315,False
C3STDH1_c,0.001376404119634315,-2.000000000007276,0.001376404119634315,False
C3STKR1_c,0.001376404119634315,-2.0,0.001376404119634315,False
C3STKR2_c,0.001376404119634315,-2.0,0.001376404119634315,False
C4STMO1_c,0.001376404119634315,-2.0,0.001376404119634315,False
C4STMO2_c,0.001376404119634315,-2.0,0.001376404119634315,False
C4STMO3_c,0.001376404119634315,-2.000000000007276,0.001376404119634315,False
C4STMO4_c,0.001376404119634315,-2.0,0.001376404119634315,False
C5STDS_c,0.0,-2.0,0.0,True
C8STI_c,0.0,-2.0,0.0,False
C24STR_r,0.001376404119634315,-2.0,0.001376404119634315,True
FRTT4HBZ_c,0.0,-2.0,0.0,False
CBPS_c,0.042103879822013024,-2.0000000000009095,0.042103879822013024,False
CRNOAT_c,0.0,481.33333333330665,0.0,True
CRNOAT_x,0.0,-2.0,0.0,True
CRNOAT_m,0.0,-2.0,0.0,False
CAT_c,0.0,-2.0,0.0,True
CAT_x,0.0,-2.0,0.0,False
CERH124A_r,4.756202736468053e-05,-2.0,4.756202736468053e-05,False
CERH124B_r,1.5854009121560177e-05,-2.0,1.5854009121560177e-05,True
CERH126A_r,0.0,-2.0,0.0,False
CERH126B_r,1.5854009121560177e-05,-2.0,1.5854009121560177e-05,True
CERS124_r,7.92700456078009e-05,-2.0,7.92700456078009e-05,True
CERS126_r,3.1708018243120355e-05,-2.0,3.1708018243120355e-05,True
CERS2A24_r,0.0,-2.000000000014552,0.0,False
CERS2A26_r,4.756202736468053e-05,-2.000000000014552,4.756202736468053e-05,False
CERH2A24_r,3.1708018243120355e-05,-2.000000000014552,3.1708018243120355e-05,True
CERH2A26_r,3.1708018243120355e-05,-2.000000000014552,3.1708018243120355e-05,True
CERH324_r,1.5854009121560177e-05,-2.0,1.5854009121560177e-05,True
CERH326_r,1.5854009121560177e-05,-2.0,1.5854009121560177e-05,True
CHTNDA_c,0.0,-2.000000000001819,0.0,False
CHTNS_c,0.002192140850827339,-2.0,0.002192140850827339,False
CHOLK_c,0.0,1395.9999999999714,0.0,False
CHLPCTD_c,0.0,-2.0,0.0,False
CHORM_c,0.03631533658157136,-2.0,0.03631533658157136,False
CHORS_c,0.04044202989839487,-2.0,0.04044202989839487,False
ACONTb_m,0.02622158979135203,-2.0,0.02622158979135203,False
FRTT_l,0.0,-2.0,0.0,False
GGTT_l,0.0,-2.0,0.0,False
PPTT_l,0.0,-2.0,0.0,False
PRENT6_l,0.0,-2.0,0.0,False
PRENT7_l,0.0,-2.0,0.0,False
PRENT8_l,0.0,-2.0,0.0,False
PRENT9_l,0.0,-2.0,0.0,False
PRENT10_l,0.0,-2.0,0.0,False
PRENT11_l,0.0,-2.0,0.0,False
PRENT12_l,0.0,-2.0,0.0,False
PRENT13_l,0.0,-2.0,0.0,False
PRENT14_l,0.0,-2.0,0.0,False
PRENT15_l,0.0,-2.0,0.0,False
PRENT16_l,0.0,-2.0,0.0,False
PRENT17_l,0.0,-2.0,0.0,False
PRENT18_l,0.0,-2.0,0.0,False
PRENT19_l,0.0,-2.0,0.0,False
PRENT20_l,0.0,-2.0,0.0,False
PRENT21_l,0.0,-2.0,0.0,False
CS_m,0.19129885842501998,-2.0,0.19129885842501998,False
CS_x,0.0,20.00000000000591,0.0,False
ACONTa_m,0.02622158979135203,-2.0,0.02622158979135203,False
ACONTa_c,0.16507726863366795,-2.0,0.16507726863366795,True
CPPPGO_c,1.2744173486744218e-07,-2.0,1.2744173486744218e-07,False
CTPS2_c,0.007508006395644883,-2.000000000014552,0.007508006395644883,False
CBL_c,0.0,744.6666666666497,0.0,True
CYSTS_c,0.0009130865557539086,-2.0,0.0009130865557539086,False
CYSTGL_c,0.0009130865557539086,-2.0,0.0009130865557539086,False
METB1_c,0.0,361.3333333333212,0.0,False
CYSS_c,0.0,513.3333333333321,0.0,True
CYSTRS_c,0.0008888726261290919,-2.0,0.0008888726261290919,False
CYTD_c,0.0,1548.0000000000255,0.0,False
CYTDK2_c,0.0,517.3333333333326,0.0,False
LNS14DMy_c,0.001376404119634315,-2.000000000007276,0.001376404119634315,False
CSND_c,0.0,1552.0000000000218,0.0,True
ARAB14LO_c,0.0,-2.0,0.0,False
ARAB1Dx_c,0.0,225.33333333332848,0.0,False
ARAB1D2_c,0.0,-2.0,0.0,False
FBA2_c,0.0,-1.9999999999990905,0.0,False
SBTD_D2_c,0.0,-2.0,0.0,False
DCMPDA_c,0.0,156.0000000000286,0.0,False
DCTPD_c,0.0,1030.666666666693,0.0,False
DADA_c,0.0,-2.0,0.0,False
DCYTD_c,0.0,-2.0,0.0,False
DGK1_c,0.0,-2.0,0.0,False
DXHPS_c,0.0,-1.9999999999950546,0.0,False
DRBK_c,0.0,-2.0,0.0,False
DPCOAK_m,0.0,-2.0,0.0,False
DBTS_c,0.0,-2.000000000000284,0.0,False
DHCRD124_r,0.0,2.000000000014552,0.0,True
DHCRD126_r,0.0,-2.0,0.0,True
DHCRD2A24_r,0.0,-2.0,0.0,True
DHCRD2A26_r,0.0,2.000000000014552,0.0,True
DHFRi_c,0.00030458071140835756,-2.0,0.00030458071140835756,False
DHFRi_m,0.0,-2.0,0.0,False
DHFS_1_c,8.028829296652384e-06,-1.999999999998181,8.028829296652384e-06,True
DHNPA2i_m,8.028829296652384e-06,-2.0,8.028829296652384e-06,True
DNMPPA_c,8.028829296652384e-06,-2.0,8.028829296652384e-06,True
DHORTS_c,-0.017597420378605032,2.0,0.017597420378605032,False
DHPTS_m,8.028829296652384e-06,-2.0,8.028829296652384e-06,True
FOLD3_m,0.0,-2.0,0.0,True
DHAD1_m,0.09739083306408386,-2.0,0.09739083306408386,False
DHAD2_m,0.03739461014513623,-2.0,0.03739461014513623,False
DHAK_c,0.0,292.00000000000233,0.0,False
DMATT_c,0.0027529356810034973,-1.999999999998181,0.0027529356810034973,False
DPGM_c,0.0,-2.000000000000398,0.0,False
PMI1346PH_c,0.0,515.3333333333305,0.0,True
PMI1346PS_c,0.0,-1.9999999999990905,0.0,True
DIPS_c,0.0,-2.0,0.0,False
DOLK_c,0.0,-2.0,0.0,False
DOLPMT_c,0.05975022677282328,-2.0,0.05975022677282328,False
DOLPMMT_r,0.05975022677282328,-2.0,0.05975022677282328,False
DTMPK_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
DUTPDP_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
EPGALURS_e,0.0,0.0,0.0,False
ENO_c,1.073700436570778,-2.0,1.073700436570778,False
ETHAK_c,0.0,-2.0,0.0,True
ACHLE3_c,0.0,878.6666666666524,0.0,True
13BGH_e,0.0,-2.0,0.0,False
FRTT_c,0.0,-2.0,0.0,False
FACOAL100_x,0.0,878.666666666667,0.0,True
FACOAL120_x,0.0,-2.000000000003638,0.0,True
FACOAL160_x,0.0,878.6666666666715,0.0,False
FACOAL80_x,0.0,878.6666666666624,0.0,True
FACOAL140_x,0.0,878.6666666666606,0.0,False
FCLT_m,1.2744173486744218e-07,-2.0,1.2744173486744218e-07,False
FECPOR_m,0.0,-2.0,0.0,False
FECOOR_m,3.1208350369690194,-2.0,3.1208350369690194,False
FECRq6_m,6.241670073938039,-2.0,6.241670073938039,True
AFAT_c,1.2744173486744344e-06,-1.9999999999994884,1.2744173486744344e-06,False
FMNRx_c,0.0,-2.0,0.0,False
FMNRx2_c,0.0,225.33333333332848,0.0,False
FALDH_c,0.0,-2.0,0.0,False
FDH_c,1.862900575982306,-2.0,1.862900575982306,False
FTHFL_c,-1.861516143033375,2.0,1.861516143033375,False
FTHFL_m,0.0,1.999999999996362,0.0,False
FBP2_c,0.0,-2.0000000000009095,0.0,True
FBP_c,0.0,515.3333333333317,0.0,False
FBA_c,1.0745760637622082,-2.0,1.0745760637622082,False
FUM_m,0.0,2.0,0.0,False
FUM_c,0.06172049287447279,-2.0,0.06172049287447279,False
DHORDfum_c,0.017597420378605032,-2.0000000000009095,0.017597420378605032,False
FRD_m,0.0,143.99999999999636,0.0,True
FRD_c,6.224072653559434,-2.0,6.224072653559434,True
GTMLT_c,0.0,-2.0,0.0,False
GALKi_c,0.0,-2.0,0.0,False
GLUCYS_c,0.0,-2.0,0.0,False
GGTT_c,0.0,-2.0,0.0,False
GRTT_c,0.0027529356810034973,-2.000000000003638,0.0027529356810034973,False
GLCGSD_c,0.0,882.6666666666642,0.0,False
GLCGSD_v,0.0,880.6666666666642,0.0,False
G6PDA_c,0.0,517.3333333333321,0.0,False
G6PDH2i_c,0.008640079701978054,-1.999999999994543,0.008640079701978054,False
PGI_c,1.1783028052798104,-2.0,1.1783028052798104,False
GLU5K_c,5.748249098935787e-13,-2.0,5.748249098935787e-13,False
GLUDC_c,0.0,-2.0,0.0,False
GLUDxi_c,0.0,229.33333333332848,0.0,False
GLUDy_c,1.7574319973658001,-2.0,1.7574319973658001,False
GLUSx_c,0.0,286.00000000000546,0.0,False
G5SDy_c,5.748249098935787e-13,-1.9999999999972715,5.748249098935787e-13,False
GLUN_c,0.0,515.3333333333321,0.0,False
GLNS_c,0.1879741398233873,-2.0,0.1879741398233873,False
GF6PTA_c,0.002192140850827339,-2.0,0.002192140850827339,False
GLNTRS_c,0.049139852845106476,-2.0,0.049139852845106476,False
GLUTRS_c,0.049139852845106476,-2.000000000001819,0.049139852845106476,False
GLUTRS_m,0.0,-2.0,0.0,False
GTHO_c,0.0,1264.3333333333285,0.0,False
GTHO_m,0.0,813.3333333333286,0.0,False
GTHP_c,0.0,2.0,0.0,False
GTHP_m,0.0,2.0,0.0,False
GTHS_c,0.0,1032.6666666666601,0.0,False
GAPD_c,2.110004284634658,-2.0000000000013074,2.110004284634658,False
GLYCDy_c,0.0,-2.0,0.0,False
GLYK_c,0.0,515.3333333333308,0.0,False
G3PT_c,0.0,-2.0,0.0,False
G3PDf_m,6.224072653559434,-1.999999999998181,6.224072653559434,False
G3PD1r_c,4.7616961580280845,-2.0,4.7616961580280845,False
G3PD1i_m,1.4645378298417582,-2.0,1.4645378298417582,True
GPDDA1pp_c,0.0,-2.0,0.0,True
GARFT_c,0.016344794575454014,-2.000000000001819,0.016344794575454014,False
GLYAT_c,0.0,-2.0,0.0,True
GLYCL_m,0.9228855547543152,-2.0,0.9228855547543152,False
GHMT2r_c,1.9185579909504904,-2.0,1.9185579909504904,False
GHMT2r_m,-0.9228855547543152,2.0,0.9228855547543152,False
GLYGS_c,0.04470143983199896,-2.0,0.04470143983199896,True
GLCP_c,0.0,365.33333333333263,0.0,False
GLYTRS_c,0.05644106733252705,-2.000000000001819,0.05644106733252705,False
GMPS2_c,0.007728701712023299,-2.000000000003638,0.007728701712023299,False
GPIA2_r,0.0,-1.9999999999976694,0.0,False
GPIA5_r,0.0,-2.0,0.0,False
GPIA6_r,0.0,-2.0,0.0,False
GPIA7_r,0.0,2.0,0.0,False
GPIA8_r,0.0,-2.0,0.0,False
GPIA9_r,0.0,-2.0,0.0,False
GTPCI_c,8.028829296652384e-06,-2.0,8.028829296652384e-06,True
GTPCII2_c,0.0,-2.0,0.0,False
GUAD_1_c,0.0,1751.3333333333471,0.0,True
GUAPRT_c,0.0,357.3333333333376,0.0,True
GK1_c,0.007728701712023299,-2.0,0.007728701712023299,False
GK2_c,0.0,0.0,0.0,False
HOMOX_m,1.2744173486744218e-07,-2.0,1.2744173486744218e-07,False
HEMEOS_m,1.2744173486744218e-07,-1.999999999996362,1.2744173486744218e-07,False
Q6MT2_m,0.0,-2.0,0.0,False
HEX7_c,0.0,-2.0,0.0,True
HEX1_c,1.353245177,-2.0,1.353245177,False
HEX4_c,0.0,-2.0,0.0,False
HISTD_c,0.012253145992180069,-2.0,0.012253145992180069,False
HISTP_c,0.012253145992180069,-2.0,0.012253145992180069,False
HSTPT_c,0.012253145992180069,-2.0,0.012253145992180069,False
HISTRS_c,0.012253145992180069,-2.0,0.012253145992180069,False
HISTRS_m,0.0,-2.0,0.0,False
ARMT_c,0.0,-2.0,0.0,False
HACNH_m,0.0417117043993954,-2.0,0.0417117043993954,False
HCYSMT_c,0.0,1394.0,0.0,True
HICITD_m,0.0417117043993954,-2.0,0.0417117043993954,False
HSDx_c,0.07999518717066077,-2.0,0.07999518717066077,False
HSDy_c,0.0,225.33333333332848,0.0,False
HSK_c,0.0718445205656794,-2.0,0.0718445205656794,False
HSERTA_c,0.008150666604981371,-2.0000000000009095,0.008150666604981371,False
THIORDXi_c,0.0,1268.3333333333285,0.0,True
THIORDXi_x,0.0,1263.3333333333285,0.0,True
GLYOX_c,0.0,-1.999999999996362,0.0,True
GLYOX_m,0.0,-2.0,0.0,False
HBZOPT6_m,0.0,-2.000000000007276,0.0,False
HETZK_c,0.0,-2.0,0.0,True
PPBNGD_c,1.2744173486744218e-07,-2.0,1.2744173486744218e-07,False
HMGCOAR_c,0.008258807043010491,-2.0,0.008258807043010491,False
HMGCOAS_c,0.0,1793.9999999999623,0.0,False
HMGCOAS_m,0.008258807043010491,-2.0,0.008258807043010491,True
HMPK1_c,0.0,878.6666666666647,0.0,True
HXPRT_c,0.0,874.6666666666688,0.0,True
IG3PS_c,0.012253145992180069,-2.0,0.012253145992180069,False
IGPDH_c,0.012253145992180069,-2.0,0.012253145992180069,False
IMPD_c,0.007728701712023299,-2.0,0.007728701712023299,False
IGPS_c,0.0041266933168235135,-2.0,0.0041266933168235135,False
INDPYRD_c,0.0,-2.0,0.0,True
PPA_c,0.0,153.99999999999983,0.0,False
PPA_m,1.130626217622626,-2.0,1.130626217622626,True
IMPC_c,0.02859794056763408,-2.0,0.02859794056763408,False
IPK1_n,0.0,515.3333333333339,0.0,True
IPK2_n,0.0,-2.0,0.0,False
IPK3_n,0.0,-2.0000000000002274,0.0,False
IPK4_n,0.0,-1.9999999999990905,0.0,False
IPK5_n,0.0,-1.9999999999990905,0.0,False
ACHLE1_c,0.0,878.6666666666515,0.0,True
ACHLE2_c,0.0,878.6666666666515,0.0,True
ICDHx_m,0.0,71.33333333332848,0.0,False
ICDHy_c,0.16507726863366795,-2.0,0.16507726863366795,True
ICDHy_x,0.0,-2.0,0.0,True
ICL_1_c,0.0,819.333333333343,0.0,True
ILETA_c,-0.03739461014513623,2.0,0.03739461014513623,True
ILETA_m,0.0,2.0,0.0,False
ILETRS_c,0.03739461014513623,-2.0,0.03739461014513623,False
ILETRS_m,0.0,-2.0,0.0,False
IPDDI_c,0.0027529356810034973,-2.0,0.0027529356810034973,False
ITCOAL_m,0.0,2.0000000000013642,0.0,False
KARA2i_m,0.03739461014513623,-1.999999999998181,0.03739461014513623,False
KYN_c,0.0,-2.0,0.0,False
KYN3OX_c,0.0,-2.0,0.0,True
PHCD_m,0.0,0.0,0.0,True
4HGLSD_m,0.0,2.0,0.0,True
ALATA_L_m,-0.06202800354683472,2.0,0.06202800354683472,False
THRA2_c,0.0,874.6666666666465,0.0,False
ATHRDHr_c,0.0,-2.0,0.0,True
AASADy_c,0.0417117043993954,-2.000000000001819,0.0417117043993954,False
ASNN_c,0.0,1391.9999999999927,0.0,True
ASNN_e,0.0,1391.9999999999927,0.0,True
EGHLAT_c,0.0,138.00000000000728,0.0,False
EGHLAT_m,0.0,-2.0,0.0,False
EGHLAT_x,0.0,-2.0,0.0,False
HPRORy_c,0.0,-2.0,0.0,False
LALDO3_c,0.0,-2.0,0.0,False
SERD_L_c,0.0,742.6666666666497,0.0,False
LSERDHi_c,0.0,-2.0,0.0,False
SBTD_L_c,0.0,-2.0,0.0,True
THRD_L_c,0.03648152358938232,-2.0,0.03648152358938232,True
THRD_L_m,0.0,0.0,0.0,False
TRPO2_c,0.0,4093.3333333332994,0.0,True
TYRNFT_c,0.0,-2.0,0.0,True
LCADi_c,0.0,1683.9999999999854,0.0,False
LGTHL_c,0.0,1456.6666666666574,0.0,False
LNSTLS_c,0.001376404119634315,-2.0,0.001376404119634315,False
LEUTA_c,-0.05085396365917158,2.0,0.05085396365917158,False
LEUTA_m,0.0,-2.0,0.0,False
LEUTRS_c,0.05085396365917158,-2.0,0.05085396365917158,False
LEUTRS_m,0.0,-2.0,0.0,False
LTA4H_c,0.0,-2.0,0.0,False
LTA4H_n,0.0,-2.0,0.0,False
LTA4H2_c,0.0,-2.0,0.0,False
LTA4H2_n,0.0,-2.0,0.0,False
LTA4H3_c,0.0,-2.0,0.0,False
LTA4H3_n,0.0,-2.0,0.0,False
LYSTRS_c,0.0417117043993954,-2.0,0.0417117043993954,False
LYSTRS_m,0.0,-2.0,0.0,False
MDH_m,0.19129885842501998,-2.0,0.19129885842501998,False
MDH_c,-0.28944061894007655,2.000000000003638,0.28944061894007655,False
MDH_x,0.0,2.0000000000004547,0.0,True
MALS_c,0.0,475.33333333330535,0.0,False
MALS_x,0.0,-2.0,0.0,True
ME1_m,0.0,71.33333333332848,0.0,False
ME2_m,0.15986225338952936,-2.0,0.15986225338952936,False
MCOATA_m,0.0,2.0,0.0,False
MAN1PT_c,0.05975022677282328,-2.000000000001819,0.05975022677282328,False
MAN6PI_c,-0.05975022677282328,2.0,0.05975022677282328,False
MTHFC_m,0.0,1.9999999999986358,0.0,False
MTHFC_c,1.9064588781764633,-2.0000000000013074,1.9064588781764633,False
METAT_c,0.004564980842688024,-2.0000000000022737,0.004564980842688024,False
METS_c,0.011802560891915488,-2.0,0.011802560891915488,False
FMETTRS_m,0.0,-2.0,0.0,False
METTRS_c,0.007237580049227464,-2.0,0.007237580049227464,False
METTRS_m,0.0,-2.0,0.0,False
MTHFD2i_c,0.0,225.33333333332848,0.0,False
MTHFD_c,1.9064588781764633,-2.0,1.9064588781764633,False
MTHFD_m,0.0,2.0,0.0,False
MCITL2_m,0.0,-2.0,0.0,False
MEVK1_c,0.008258807043010491,-2.0,0.008258807043010491,False
MEVK2_c,0.0,5.115907697472721e-13,0.0,False
MEVK3_c,0.0,5.115907697472721e-13,0.0,False
MEVK4_c,0.0,0.0,0.0,False
DPMVD_c,0.008258807043010491,-2.0,0.008258807043010491,False
MI1PP_c,0.0,-2.0,0.0,False
M1PS_c,0.0,15127.999999999995,0.0,True
AGPRi_m,0.0512983999716613,-2.0,0.0512983999716613,False
ACGAM6PS_c,0.002192140850827339,-2.000000000001819,0.002192140850827339,False
ACGS_m,0.0,2.0,0.0,False
FKYNH_c,0.0,-2.0,0.0,True
NFTYROX_c,0.0,-2.0,0.0,True
NADDP_x,0.0,-2.0,0.0,False
NADK_c,0.0,225.3333333333303,0.0,False
NADK_m,0.0,71.33333333333212,0.0,False
NADN_n,0.0,-1.9999999999990905,0.0,False
NADS2_c,0.0007735713306452725,-2.0,0.0007735713306452725,False
NADS2_n,0.0,-1.999999999992724,0.0,False
NADHq6_c,0.0,134.0,0.0,True
NADHK1_c,0.00041673447301649965,-1.999999999998181,0.00041673447301649965,False
NADHK1_m,0.0,-2.0,0.0,False
NADHq6_m,0.0,138.0,0.0,True
NAMNPP_c,0.0007735713306452725,-1.9999999999990905,0.0007735713306452725,False
NAMNPP_m,0.0,-2.0,0.0,False
NNAM_c,0.0,1755.3333333333267,0.0,False
NNMT_c,0.0,-2.0,0.0,False
ANNAT_c,0.0,-2.000000000001819,0.0,False
ANNAT_n,0.0,2.000000000003638,0.0,False
NNATi_c,0.0007735713306452725,-2.0,0.0007735713306452725,False
NNDPR_c,0.0,-2.0,0.0,True
NNDPR_m,0.0,-2.0,0.0,False
NDP1_c,0.0,515.3333333333321,0.0,False
NDP3_c,0.0,515.3333333333321,0.0,False
NDP7_c,0.0,515.3333333333321,0.0,False
NDP7_g,0.0,517.3333333333321,0.0,True
NDP5_c,0.0,515.3333333333321,0.0,False
NDP10_c,0.0,1267.9999999999886,0.0,False
NDPK3_c,0.0018612325088153356,-2.0,0.0018612325088153356,False
NDPK8_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
NDPK7_c,0.00020019157902964973,-2.0,0.00020019157902964973,False
NDPK5_c,0.00020019157902964973,-2.0,0.00020019157902964973,False
NDPK4_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
NDPK1_c,0.08814797576142772,-2.0,0.08814797576142772,False
NDPK9_c,0.0,0.0,0.0,False
NDPK10_c,0.0,2.0,0.0,False
NDPK6_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
NTP3_c,0.0,515.3333333333321,0.0,False
NTP7_c,0.0,515.3333333333321,0.0,True
NTP5_c,0.0,515.3333333333321,0.0,True
NTP10_c,0.0,513.3333333333317,0.0,True
NDP3_g,0.0,515.3333333333321,0.0,True
NDPK2_c,0.18355460800885673,-2.0,0.18355460800885673,False
AHSERL_c,0.0,-2.0,0.0,False
AHSERL2_c,0.008150666604981371,-2.0,0.008150666604981371,False
SHSL1_c,0.0,-2.0000000000027285,0.0,False
OCBT_c,0.024506459443407992,-1.9999999999995453,0.024506459443407992,False
ORNDC_c,0.0,-2.0,0.0,False
ORNTACi_m,0.0512983999716613,-2.0,0.0512983999716613,False
ORNTA_c,0.02679194052825331,-2.0,0.02679194052825331,False
ORPT_c,-0.017597420378605032,2.000000000001819,0.017597420378605032,False
OMPDC_c,0.017597420378605032,-2.0,0.017597420378605032,False
PTPAT_c,2.421392962481672e-05,-1.999999999998181,2.421392962481672e-05,False
PNTK_c,2.421392962481672e-05,-2.0000000000013074,2.421392962481672e-05,False
PBAL_c,0.0,-1.9999999999986926,0.0,True
FACOAE100_x,0.0,-2.0,0.0,True
FACOAE120_x,0.0,878.6666666666715,0.0,True
FACOAE160_x,0.0,-2.0,0.0,False
FACOAE140_x,0.0,-2.0,0.0,True
FACOAE180_x,0.0,-2.0,0.0,False
FACOAE80_x,0.0,-2.0,0.0,False
PHETA1_c,-0.023871622192907706,2.0,0.023871622192907706,False
PHETRS_c,0.023871622192907706,-2.0,0.023871622192907706,False
PHETRS_m,0.0,-2.0,0.0,False
PPYRDC_c,0.0,25514.666666666657,0.0,True
PRAIS_c,0.016344794575454014,-2.0,0.016344794575454014,False
ACGAMPM_c,0.002192140850827339,-2.0,0.002192140850827339,False
PAPSR_c,0.008150666604981371,-2.0,0.008150666604981371,False
PPCK_c,0.0,519.3333333333321,0.0,False
PETHCT_c,0.0,-2.0,0.0,True
PFK_c,1.0745760637622082,-2.0,1.0745760637622082,False
PGMT_c,0.16406159866153605,-2.0,0.16406159866153605,False
GND_c,0.008640079701978054,-2.0000000000009095,0.008640079701978054,True
PGAMT_c,0.0,2.0,0.0,False
PGCD_c,1.03630384806388,-2.0,1.03630384806388,False
PGK_c,2.110004284634658,-2.0,2.110004284634658,False
PGM_c,1.073700436570778,-2.0,1.073700436570778,False
PMANM_c,-0.05975022677282328,2.0,0.05975022677282328,False
PMPK_c,0.0,-2.0,0.0,False
PMEVK_c,0.008258807043010491,-2.0,0.008258807043010491,False
PPNCL2_c,2.421392962481672e-05,-2.00000000001819,2.421392962481672e-05,False
PPCDC_c,2.421392962481672e-05,-2.0,2.421392962481672e-05,False
PPM_c,0.0,2.0,0.0,False
PRASCSi_c,0.016344794575454014,-2.000000000005457,0.016344794575454014,False
PRAMPC_c,0.012253145992180069,-2.0,0.012253145992180069,False
PRATPP_c,0.012253145992180069,-2.0,0.012253145992180069,False
AIRC1_c,0.016344794575454014,-2.0,0.016344794575454014,False
AICART_c,0.02859794056763408,-1.999999999996362,0.02859794056763408,False
PRAIi_c,0.0041266933168235135,-2.0,0.0041266933168235135,False
PRAGSi_c,0.016344794575454014,-2.000000000025466,0.016344794575454014,False
GLUPRT_c,0.016344794575454014,-2.0,0.016344794575454014,False
PRPPS_c,0.05109562559370791,-2.000000000001819,0.05109562559370791,False
PSP_L_c,1.03630384806388,-2.0,1.03630384806388,False
PSERT_c,1.03630384806388,-1.9999999999949978,1.03630384806388,False
CERSFA2A24_r,0.0,2.0,0.0,True
PSPHPL_r,0.0,-2.0,0.0,False
PSPHS_r,4.756202736468053e-05,-2.0,4.756202736468053e-05,False
POLYAO1_c,0.0,-2.0,0.0,False
PPBNGS_1_c,5.097669394697687e-07,-2.0,5.097669394697687e-07,False
POLYAO2_c,0.0,-2.0,0.0,False
POLYAO3_c,0.0,17773.66666666664,0.0,True
PPNDH_c,0.023871622192907706,-2.0,0.023871622192907706,False
PPND2_c,0.012443714388663653,-2.0,0.012443714388663653,False
PROD2_m,0.0,1113.9999999999964,0.0,False
PROTRS_c,0.026791940528828134,-2.0,0.026791940528828134,False
PPPGO_m,6.372086743372109e-08,-2.0,6.372086743372109e-08,False
PNP_c,0.0,-2.0,0.0,False
PUNP3_c,0.0,1.9999999999986926,0.0,True
PUNP3_m,0.0,-2.0000000000013642,0.0,False
PUNP5_c,0.0,2.0000000000005116,0.0,False
PYDXO_c,0.0,-2.0,0.0,False
PYAM5PO_c,0.0,-2.0,0.0,False
PDX5POi_c,0.0,1266.3333333333285,0.0,False
PYDXNO_c,0.0,1266.3333333333285,0.0,False
P5CR_c,0.026791940528828134,-2.0,0.026791940528828134,False
PC_c,0.5076708361782459,-1.9999999999995453,0.5076708361782459,False
PYRDC_c,0.046289259869338156,-2.0,0.046289259869338156,False
PYRDC2_c,0.0,-2.0,0.0,True
PDH_m,0.3086409476126184,-2.0,0.3086409476126184,False
PYK_c,0.9928163767739884,-2.0,0.9928163767739884,False
Q6OR_m,0.0,-1.9999999999417923,0.0,False
RBFK_c,0.0,511.3333333333316,0.0,False
RBFK_m,0.0,-2.0,0.0,False
RBFSa_c,0.0,-2.0,0.0,False
RBFSb_c,0.0,-2.0,0.0,False
RBK_c,0.0,519.3333333333312,0.0,False
RNDR1_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
RNDR1_n,0.0,2.0,0.0,False
RNDR3_c,0.00020019157902964973,-2.0,0.00020019157902964973,False
RNDR3_n,0.0,6.0,0.0,False
RNDR4_c,0.0002965518821117052,-2.0,0.0002965518821117052,False
RNDR4_n,0.0,-2.0,0.0,False
RNDR2_c,0.00020019157902964973,-2.0,0.00020019157902964973,False
RNDR2_n,0.0,-2.0,0.0,False
