,minimum,maximum
GLYCDy_c,0.0,0.00018078504915789405
GLYK_c,0.0,0.00018078504915308713
EX_zn2_e,-0.00015454424513014267,-0.0001545442451301447
ZN2t_c_e,0.0001545442451301447,0.00015454424513014267
CERH124A_r,0.0,0.0001408140745917209
CERS2A24_r,0.0,0.0001408140745917209
CERS2A26_r,0.0,0.0001408140745917209
CERH126A_r,0.0,0.0001408140745917209
ATPt_c_l,7.546650150469701e-06,0.00013717146225253606
AMPt_c_l,-0.00013717146200490558,0.0
AMPt_c_rm,-0.00013717146200142554,0.0
ATPt_c_rm,0.0,0.0001296248119716612
EX_ca2_e,-0.0001261505472009573,-0.0001261505472009573
CA2t_c_e,0.0001261505472009573,0.0001261505472009573
compFALPD_rm,-0.00010140531615299153,0.0
AKGDH_m,7.859847177629737e-05,7.85984719649524e-05
ALAS_m,7.859847177629737e-05,7.859847177629862e-05
5AOPt_c_m,-7.859847177629737e-05,-7.859847177629737e-05
EX_fe2_e,-7.496329245664361e-05,-7.496329245664361e-05
FE2t_c_e,7.496329245664361e-05,7.496329245664262e-05
FACOAL182_l,0.0,4.361287006243719e-05
LINOEAt_c_l,7.5466503745304475e-06,4.3612870049562075e-05
PPBNGS_1_c,3.9299235888148686e-05,3.9299235888148164e-05
RBFSa_c,3.9299235888148686e-05,3.92992358881485e-05
DB4PS_c,3.9299235888148686e-05,3.9299235888148686e-05
FACOAL182_rm,0.0,3.606622003253896e-05
FACOAL181_rm,0.0,3.421694382649276e-05
FACOAL181_l,0.0,3.421694382649276e-05
OCDCEAt_c_rm,-2.1003980971828804e-05,3.421694381718077e-05
OCDCEAt_c_l,0.0,3.421694370726869e-05
FACOAL160_l,0.0,2.79438721524361e-05
FACOAL160_rm,0.0,2.79438721524361e-05
HDCAt_c_l,0.0,2.7943872129117717e-05
HDCAt_c_rm,-1.7178060334241608e-05,2.794387212107924e-05
NACt_c_e,1.9649617945205478e-05,1.9649617944539344e-05
NADS2_c,1.9649617943651165e-05,1.964961794476139e-05
NAMNPP_c,1.9649617944206277e-05,1.964961794420281e-05
EX_nac_e,-1.964961794420307e-05,-1.96496179441924e-05
NNATi_c,1.964961794417852e-05,1.964961794397209e-05
GTPCII2_c,1.964961794407439e-05,1.964961794407382e-05
DRAPPRy_c,1.9649617944074343e-05,1.964961794407382e-05
DHPPDA2_c,1.9649617944074343e-05,1.9649617944074082e-05
RBFSb_c,1.9649617944074343e-05,1.964961794407425e-05
PMDPHT_c,1.9649617944074343e-05,1.9649617944074343e-05
FACOAL180_l,0.0,1.858320820961963e-05
OCDCAt_c_l,0.0,1.8583208195082422e-05
FACOAL180_rm,0.0,1.858320810149694e-05
OCDCAt_c_rm,-1.1439127681339263e-05,1.858320809629277e-05
EX_cu2_e,-1.1200282228122376e-05,-1.1200282228122376e-05
CU2t_c_e,1.1200282228122376e-05,1.1200282228122228e-05
ADPT_c,0.0,9.824809159172201e-06
UNK3_c,9.82480901361854e-06,9.824808964050793e-06
MDRPD_c,9.824808980485322e-06,9.824808960010415e-06
MTRI_c,9.824808979326173e-06,9.824808967335735e-06
DKMEOX_c,9.82480897848692e-06,9.824808964082052e-06
DKMPPH_c,9.82480897848692e-06,9.824808964082052e-06
MTAP_c,9.824808973672392e-06,9.82480896004964e-06
FOLt_c_e,9.824808972697119e-06,9.824808971575945e-06
FOLR_c,9.824808972697119e-06,9.824808971575945e-06
NADHK1_c,0.0,9.824808972602739e-06
EX_fol_e,-9.824808971822818e-06,-9.824808972475074e-06
PNTK_c,9.82480897215865e-06,9.824808972037219e-06
PPNCL2_c,9.82480897215865e-06,9.824808972042423e-06
PTPAT_c,9.824808972117884e-06,9.824808972042423e-06
PNTOtps_e,9.824808972103138e-06,9.824808972037219e-06
PPCDC_c,9.824808972103138e-06,9.824808972042423e-06
AFAT_c,9.824808972037219e-06,9.82480897203691e-06
FRDPt_c_m,9.824808972037171e-06,9.82480896782878e-06
PYDX5PS_c,9.824808972037171e-06,9.824808959946196e-06
CPPPGO_c,9.824808972037171e-06,9.824808972037171e-06
PPBNGD_c,9.824808972037171e-06,9.824808972037041e-06
EX_btn_c,-9.824808972037171e-06,-9.824808972037171e-06
UPPDC1_c,9.824808972037171e-06,9.824808972037171e-06
HOMOX_m,9.824808972037171e-06,9.824808965271797e-06
UPP3S_c,9.824808972037171e-06,9.824808972037171e-06
FE2t_c_m,9.824808972037171e-06,9.824808972037041e-06
RBFK_c,9.824808972037171e-06,9.824808972037126e-06
HEMEAt_c_m,9.824808972037171e-06,9.824808972037041e-06
HEMEOS_m,9.824808972037171e-06,9.824808972037041e-06
FCLT_m,9.824808972037171e-06,9.8248089649422e-06
SPMS_c,9.824808972037171e-06,9.824808964074088e-06
ORNDC_c,9.824808972037171e-06,9.824808965134754e-06
EX_thm_e,-9.824808972037041e-06,-9.824808972037171e-06
ADMDC_c,9.824808972037171e-06,9.824808965785276e-06
PPIt_c_m,-9.824808972037171e-06,-9.824808972037171e-06
PPPG9t_c_m,9.824808972037171e-06,9.824808972037041e-06
THMtps_e,9.824808972037171e-06,9.824808972037171e-06
EX_pnto__R_e,-9.824808971952217e-06,-9.824808971992116e-06
DPCOAK_c,9.824808971968697e-06,9.824808971921296e-06
ADD_c,2.817329702864413e-13,9.824808964042829e-06
PUNP5_c,-9.824808963988275e-06,-3.6648808987571613e-13
NADK_c,0.0,9.824808959724152e-06
PPM_c,-9.824808705583646e-06,-4.743080928015786e-13
TMDPK_c,0.0,9.824808462037143e-06
INSK_c,0.0,9.824808069677435e-06
MN2t_c_e,9.235320433714941e-06,9.235320433714941e-06
EX_mn2_e,-9.235320433714941e-06,-9.235320433714941e-06
FACOAL183_rm,0.0,8.884322477031859e-06
LINOLENt_c_l,0.0,8.884322472788725e-06
FACOAL183_l,0.0,8.884322365010355e-06
TTCOSAt_c_rm,-4.932253246323942e-06,0.0
PPPGO_m,4.912404486018586e-06,4.9124044860185205e-06
FACOAL220_rm,0.0,3.930244760155117e-06
FACOAL220_l,0.0,3.930244760118688e-06
DOCOSAt_c_rm,-1.901349707278399e-06,3.930244757454293e-06
DOCOSAt_c_l,0.0,3.930244757454293e-06
ACITL_c,0.0,-1.725403153685079e-11
GLCt_c_v,3.860245456621669e-12,0.0
ALPHNH_c,0.0,-3.3004710076056654e-12
AP4AH_c,0.0,-2.9061197892588098e-12
CITt_c_e,-2.6147972675971687e-12,0.0
FORt_c_m,0.0,-2.1804780203638074e-12
Ht_c_vm,2.7000623958883807e-13,-1.9327386913126077e-12
Ht_c_m,0.0,-1.9043169818822037e-12
CO2t_c_gm,-1.904223306814501e-12,0.0
Ht_c_gm,5.044853423896711e-13,-1.851026276700196e-12
PSD_gm,0.0,-1.6946773845338825e-12
PSD_vm,0.0,-1.6946773845338825e-12
ADK1_m,1.694644424787839e-12,-5.826450433232822e-13
AMPDA_c,0.0,-1.641988628398039e-12
MTHFC_m,0.0,-1.5445422718585178e-12
AMPATPt_c_x,0.0,-1.4871992526366284e-12
PSt_rm_vm,0.0,-1.4442093354549712e-12
PYRDC_c,0.0,-1.1852741010898171e-12
FTHFL_m,-1.0516032489249483e-12,0.0
ADK3_m,0.0,-1.0395729416190491e-12
CDPDAGS_mm,0.0,9.59550147672239e-13
ADPh_c,0.0,-9.52664162834349e-13
PLACpg_mm,0.0,9.521272659185342e-13
PYDAMK_c,0.0,-8.526512829121202e-13
FBP_c,0.0,-8.129885653573865e-13
PAIL3Pt_gm_vm,7.531752999057062e-13,0.0
PAIL3Pt_rm_vm,7.531752999057062e-13,0.0
PAIL4K_en,7.531752999057062e-13,0.0
PAIL45Pt_c_n,7.531752999057062e-13,0.0
PAIL45Pt_c_en,7.531752999057062e-13,0.0
GLCP_c,0.0,-7.454314943089457e-13
NDP3_c,0.0,-7.445389790805557e-13
RBK_c,0.0,-7.354117315117037e-13
NDP1_c,0.0,-7.301485804855901e-13
PPCK_c,0.0,-7.283063041541027e-13
SBP_c,0.0,-7.233935672701364e-13
PIt_c_rm,7.222512518612056e-13,0.0
MALt2_m,0.0,-7.185363415374013e-13
CS_x,0.0,-6.968869925572108e-13
ADPt_c_en,2.7355895326763857e-13,-6.907807659217724e-13
ALCD26xi_c,0.0,-6.890720632979352e-13
ORNTA_c,0.0,-6.832503313125571e-13
FUM_m,0.0,-6.739764996099851e-13
PEt_gm_rm,0.0,-6.661650397976615e-13
G6PDH2i_c,0.0,-6.452338663365254e-13
CO2t_c_vm,-6.216936687675201e-13,0.0
ADPh_m,0.0,-6.004086117172847e-13
ACRNt_c_m,0.0,-5.748734821509061e-13
TAGt_c_m,0.0,-5.692113447253178e-13
TAGL_m,0.0,-5.692113447253178e-13
DAGt_c_mm,-5.542233338928781e-13,0.0
PSt_gm_rm,5.329382768426427e-13,0.0
PAIL4Pt_c_en,5.293543381412746e-13,0.0
PAILt_en_rm,5.293543381412746e-13,0.0
CRNACRNt_c_m,0.0,5.26037546855207e-13
UREASE_c,0.0,-5.186961971048731e-13
ADPt_c_n,5.186961971048731e-13,0.0
URIK1_c,0.0,-5.186961971048731e-13
METB1_c,0.0,-5.173084183240917e-13
SERD_L_c,0.0,-5.169814229488701e-13
ALCD22xi_c,0.0,5.143038772636999e-13
ALCD22yi_c,0.0,5.143038772636999e-13
OAADC_c,0.0,-5.133671265866724e-13
URIK2_c,0.0,-5.132057973034065e-13
TMDK1_c,0.0,-5.115907697472721e-13
GTHRDt_c_v,5.115907697472721e-13,0.0
G3PT_c,0.0,-5.08535921706077e-13
GLUN_c,0.0,-5.051098428410228e-13
PAILt_n_rm,5.044853423896711e-13,0.0
PAIL35Pt_en_vm,5.044853423896711e-13,0.0
Ht_c_en,5.044853423896711e-13,0.0
PAIL35Pt_c_vm,5.044853423896711e-13,0.0
URIH_c,0.0,-5.009326287108706e-13
ALDD2y_c,0.0,5.004885395010206e-13
GTHRDtabc_v,0.0,-4.973799150320701e-13
DGK1_c,0.0,-4.973799150320701e-13
H2Ot_c_en,0.0,-4.973799150320701e-13
GNK_c,0.0,-4.973799150320701e-13
ATPt_c_n,0.0,-4.973799150320701e-13
H2Ot_c_gm,0.0,-4.973799150320701e-13
PROt_c_m,4.945124171262805e-13,-4.016596083511459e-13
CYTDK2_c,0.0,-4.933432135034721e-13
SERAT_c,0.0,-4.886490517774789e-13
ATPt_c_r,0.0,-4.867217739956686e-13
ATPt_c_gm,0.0,-4.867217739956686e-13
ATPt_c_en,4.050093593832571e-13,-4.867217739956686e-13
ATPATF1_c,0.0,-4.867217739956686e-13
ATPASEP2e_c,0.0,-4.867217739956686e-13
ATPASEV_v,0.0,-4.867217739956686e-13
MANNANt_c_r,4.296164118899881e-13,0.0
NTD3pp_c,0.0,-4.282268983857307e-13
HXAND_c,2.4174412471822393e-13,4.270681031037782e-13
DAGL_m,0.0,-4.2533045228193567e-13
GTPGDPtp_m,0.0,-4.1584964638463617e-13
GLYCt_c_m,0.0,-4.136274656119099e-13
PROD2_m,0.0,-4.016596083511459e-13
ORNCD_m,0.0,-3.9592461253956657e-13
ALDD2x_c,0.0,3.8813396940895473e-13
GTHRDt_c_e,0.0,-3.863576125695545e-13
HYPOE_c,0.0,-3.730349362740526e-13
ACOAD100f_m,3.725769692763947e-13,0.0
GLUSx_c,0.0,-3.694822225952521e-13
HDCOAt_c_l,3.665331926860915e-13,0.0
PYNP2r_c,2.6645352591003757e-13,-3.6434744110636075e-13
PMPK_c,0.0,-3.6273761772065427e-13
SUCOAS_m,0.0,-3.422262473407045e-13
THRA_c,0.0,-3.4158786910154504e-13
PCt_en_rm,3.355024591478184e-13,0.0
MAGL_m,0.0,-3.311795282456842e-13
ACt_c_m,0.0,2.938709253155411e-13
PEt_rm_vm,2.9135374668420866e-13,0.0
LALDO3_c,0.0,-2.874089854998374e-13
LCADi_c,0.0,-2.874089854998374e-13
TMPPP_c,0.0,-2.822186928597148e-13
TMPK_c,0.0,-2.822186928597148e-13
TMN_c,0.0,-2.822186928597148e-13
HDCEAt_c_rm,0.0,-2.807129528825669e-13
NDP7_c,0.0,-2.7747248942944225e-13
DURIK1_c,0.0,-2.7711166694643907e-13
GLCGSD_v,0.0,-2.7555735471196385e-13
GLCGSD_c,0.0,-2.7555735471196385e-13
NTP3_c,0.0,-2.75173980823773e-13
NTD4pp_c,0.0,-2.75173980823773e-13
HDCEAt_c_l,0.0,-2.736422064419583e-13
ADPt_c_r,2.7355895326763857e-13,0.0
ADPt_c_vm,2.7355895326763857e-13,0.0
NDPK9_c,0.0,-2.7355895326763857e-13
ADPt_c_gm,2.7355895326763857e-13,0.0
NDP4_c,0.0,-2.7355895326763857e-13
NDP5_c,0.0,-2.733846135583029e-13
XPPT_c,0.0,-2.70984623629289e-13
PIt_c_en,2.7000623958883807e-13,0.0
HEX4_c,0.0,-2.686340733193404e-13
ATPt_c_vm,0.0,-2.6645352591003757e-13
SBPP2_r,0.0,-2.6645352591003757e-13
SBPP1_r,0.0,-2.6645352591003757e-13
PIt_c_vm,2.6645352591003757e-13,0.0
DCYTD_c,0.0,-2.6645352591003757e-13
PIt_c_gm,2.6645352591003757e-13,0.0
H2Ot_c_x,0.0,-2.6623148130511254e-13
CRNAT60_x,2.6451063561694355e-13,0.0
H2Ot_c_vm,0.0,-2.6290081223123707e-13
H2Ot_c_v,0.0,-2.6134649999676185e-13
PPIt_c_x,2.5990321006474915e-13,0.0
URIDK2i_c,0.0,-2.5947576335824674e-13
PI3PP_c,0.0,-2.5934809855243657e-13
PI4PP_c,0.0,-2.5934809855243657e-13
PI35P5P_vm,0.0,-2.5934809855243657e-13
PI4PP_rm,0.0,-2.5934809855243657e-13
PI4P5K_n,0.0,-2.5934809855243657e-13
PI3P5K_vm,0.0,-2.5934809855243657e-13
PI45P5P_en,0.0,-2.5934809855243657e-13
PI3PP_en,0.0,-2.5934809855243657e-13
PI4PP_gm,0.0,-2.5934809855243657e-13
PI4P5K_en,0.0,-2.5934809855243657e-13
PI3PP_gm,0.0,-2.5934809855243657e-13
PIt_r_rm,0.0,-2.5934809855243657e-13
PI3PP_rm,0.0,-2.5934809855243657e-13
PI45P5P_c,0.0,-2.5934809855243657e-13
PI4PP_en,0.0,-2.5934809855243657e-13
PYDXNO_c,0.0,-2.585924638483228e-13
FACOAE80_x,0.0,-2.58043586498502e-13
FACOAE160_x,0.0,-2.58043586498502e-13
FACOAE181_x,0.0,-2.58043586498502e-13
TTDCAt_c_rm,0.0,-2.579464419838473e-13
TTDCAt_c_x,2.568847912165495e-13,0.0
URIDK2_n,0.0,-2.5592304967944624e-13
PLADpc_en,0.0,-2.54978330116451e-13
FACOAE120_c,0.0,-2.544908728197015e-13
ATPHs_c,0.0,-2.5444230056237416e-13
TTDCAt_l_rm,0.0,-2.5438331996419095e-13
UPPRT_c,0.0,-2.5437638107028704e-13
LLFC2O_c,0.0,-2.53408405370692e-13
HDCOAt_c_rm,2.5293309113827434e-13,0.0
COAt_c_x,0.0,-2.5165980410690736e-13
DDCACOAt_c_l,2.506259089152252e-13,0.0
DDCACOAt_c_rm,2.506259089152252e-13,0.0
ADNCYC_c,0.0,-2.4930318226479287e-13
FACOAE182_c,0.0,-2.4874737957359533e-13
FACOAE140_c,0.0,-2.487177130916507e-13
FACOAE183_x,0.0,-2.487177130916507e-13
FACOAE161_c,0.0,-2.487177130916507e-13
FACOAE161_x,0.0,-2.487177130916507e-13
FACOAE180_x,0.0,-2.487177130916507e-13
FACOAE182_x,0.0,-2.487177130916507e-13
PACCOAL_x,0.0,-2.4859975189528427e-13
PACCOAE_x,0.0,-2.4859975189528427e-13
FACOAE160_c,0.0,-2.4858134078714275e-13
CHOLK_c,0.0,-2.477081040286322e-13
CHLPCTD_c,0.0,-2.477081040286322e-13
CHOLPT_rm,0.0,-2.477081040286322e-13
CHOLt_c_en,0.0,-2.477081040286322e-13
TDCOAt_c_l,2.467193116473254e-13,0.0
TDCOAt_c_rm,2.467193116473254e-13,0.0
ACRNt_c_x,0.0,-2.4513724383723456e-13
CDPCHOLt_c_rm,0.0,-2.4370956641650565e-13
DHAPt_c_m,0.0,-2.3714363805993344e-13
ETFOXRq9_m,0.0,-2.3447910280083306e-13
G3PDf_m,0.0,-2.2661733600770617e-13
GLYCOGENt_c_v,0.0,-2.2493118478905672e-13
CRNOAT_m,0.0,-2.244454622157832e-13
CRNt_c_m,0.0,-2.244454622157832e-13
CITICITta_m,0.0,-2.2293278334473143e-13
CMPt_m_mm,2.2006181599198982e-13,0.0
GLYC3Pt_c_m,0.0,-2.0095036745715333e-13
GTHP_c,0.0,-1.9317880628477724e-13
PGCPH_c,0.0,1.9184653865522705e-13
THMP_c,0.0,-1.900701818158268e-13
NDP10_c,0.0,-1.9003895679325922e-13
NDPDA1_c,0.0,-1.9003895679325922e-13
PAt_mm_rm,1.8118839761882555e-13,0.0
MALS_c,0.0,-1.7785772854495008e-13
ME2_c,0.0,1.7763568394002505e-13
DDCAt_c_x,1.7497114868092467e-13,0.0
FACOA120tabc_x,0.0,-1.7486012637846216e-13
FACOA140tabc_x,0.0,-1.7370133109650965e-13
ID3ACALDt_c_e,1.723066134218243e-13,0.0
FORt_c_e,1.7125898274386944e-13,0.0
MI1PP_c,0.0,-1.7089064538455823e-13
2PHETOHt_c_e,1.7053025658242404e-13,0.0
EX_for_e,0.0,-1.6948276820600433e-13
XANt_c_e,1.678969937797363e-13,0.0
IND3ETHt_c_m,1.652011860642233e-13,0.0
G6PDA_c,0.0,-1.6437545768965833e-13
PLACpail_c,0.0,-1.6422410306637936e-13
EX_ser__L_e,0.0,1.6275869541004795e-13
PCOATA140_c,1.566594076685135e-13,0.0
MANNANH_c,0.0,-1.547373340571312e-13
DOLPMMT_r,0.0,-1.530164883689622e-13
ACOAO160_x,0.0,-1.4827028493868966e-13
FACOAE180_c,0.0,-1.4636010028175502e-13
FACOAE183_c,0.0,-1.4635346293158033e-13
CITMALta_x,0.0,-1.4257345304358182e-13
FACOAL181_x,0.0,-1.412203687323199e-13
ALCD23xi_c,0.0,-1.410260797030105e-13
ALCD23yi_c,0.0,-1.410260797030105e-13
DUMPt_c_n,0.0,-1.3855583347321954e-13
DUDPt_c_n,1.3690714143962945e-13,0.0
FACOAL180_x,0.0,-1.3677947663381929e-13
CYTD_c,0.0,-1.358435933185298e-13
PDE1_c,0.0,-1.3489816902412244e-13
FACOAL140_x,0.0,-1.3389289676979388e-13
FACOAL161_l,0.0,-1.3389289676979388e-13
FACOAL120_c,0.0,-1.3328227410625004e-13
FACOAE181_c,0.0,-1.331060099380582e-13
DCTPD_c,0.0,-1.330990439391e-13
AGTi_c,0.0,-1.3233858453531866e-13
FACOAL160_x,0.0,-1.3133938381315602e-13
FACOAL120_l,0.0,-1.3128387266192476e-13
DDCAt_l_rm,0.0,-1.3128387266192476e-13
FACOAL120_rm,0.0,-1.3128387266192476e-13
PI35P5P_en,0.0,-1.2967404927621828e-13
PI35P5P_c,0.0,-1.2967404927621828e-13
CRNAT120_x,1.259478632498201e-13,0.0
PGL_c,0.0,-1.2254086634300165e-13
SO3t_c_e,0.0,-1.2127798765249054e-13
LGTHL_c,0.0,-1.1834977442504169e-13
RLFC2O_m,0.0,-1.1657341758564144e-13
CAT_x,0.0,-1.1506073871458966e-13
CRN40t_c_m,0.0,-1.1376490027803499e-13
CRN40t_c_x,0.0,-1.1376490027803499e-13
ACACT180i_x,0.0,-1.13464793116691e-13
KYN_c,0.0,-1.1308662339892805e-13
EAR80y_m,0.0,-1.1295131496780186e-13
SSALy_c,0.0,-1.1250549103447582e-13
TRDOXt_c_x,1.0909871096809187e-13,0.0
TRDRDt_c_x,0.0,-1.0865462175824181e-13
ABTA_c,0.0,-1.0673233130642501e-13
PYDXNOR_c,1.0658141036401503e-13,0.0
FACOA160tabc_x,0.0,-1.056932319443149e-13
MTHFD_m,0.0,-1.0524914273446484e-13
CTPt_m_mm,0.0,-1.0263317973269181e-13
CRNAT80_m,1.0145356776902759e-13,0.0
GLUDC_c,0.0,-1.0080825063596421e-13
DM_5mta_c,0.0,-6.06117125890801e-15
EX_tag_c,0.0,-2.382534274036896e-15
NGLYCANS10_r,0.0,0.0
THYMDt_c_e,0.0,0.0
IAMACt_c_e,0.0,0.0
IAMOHt_c_e,0.0,0.0
IAMOHt_c_m,0.0,0.0
IBTALDt_c_e,0.0,0.0
IBTALDt_c_m,0.0,0.0
IBUTACt_c_e,0.0,0.0
IBUTOHt_c_e,0.0,0.0
IBUTOHt_c_m,0.0,0.0
SPHINGSt_c_e,0.0,0.0
SPHGLpK_r,0.0,0.0
ICL_1_c,0.0,0.0
ICOSCOAt_c_en,0.0,0.0
ICOSCOAt_c_rm,0.0,0.0
SPHGAT181_c,0.0,0.0
ID3ACALDt_c_m,0.0,0.0
SLCBK1_r,0.0,0.0
SHSL1_c,0.0,0.0
SHCHF_c,0.0,0.0
ILETA_c,0.0,0.0
SHCHD2_c,0.0,0.0
SFGTHi_c,0.0,0.0
ILETRS_m,0.0,0.0
SERtps_e,0.0,0.0
SDPDS_c,0.0,0.0
SBTLt_c,0.0,0.0
ILEtps_v,0.0,0.0
SPHPL_r,0.0,0.0
SPMDAT_c,0.0,0.0
SPMDtpa_e,0.0,0.0
SUCCt_c_e,0.0,0.0
THRA2_c,0.0,0.0
THIORDXi_x,0.0,0.0
THIORDXi_n,0.0,0.0
THIORDXi_m,0.0,0.0
THFGLUS_c,0.0,0.0
THFAT_m,0.0,0.0
TDPDRR_c,0.0,0.0
TCHOLAtabc_v,0.0,0.0
TAURt_c_e,0.0,0.0
TAUDO_c,0.0,0.0
SULFOX2_c,0.0,0.0
SUCR_e,0.0,0.0
SUCCt2_m,0.0,0.0
SPMDtpa_v,0.0,0.0
STEHz181_rm,0.0,0.0
STEHz181_en,0.0,0.0
STEHz161_rm,0.0,0.0
STEHz161_en,0.0,0.0
STATg_rm,0.0,0.0
SRBt_c_e,0.0,0.0
SQLEx_r,0.0,0.0
SPRMtpa_v,0.0,0.0
SPRMtpa_e,0.0,0.0
SPRMS_c,0.0,0.0
Ht_c_x,0.0,0.0
SPRMAT_c,0.0,0.0
SBTDt_c,0.0,0.0
SBTD_L_c,0.0,0.0
IND3ACt_c_m,0.0,0.0
KYNAT2_c,0.0,0.0
IPT_g,0.0,0.0
RADHx_m,0.0,0.0
QULNt_c_m,0.0,0.0
ITCOAL_m,0.0,0.0
QUINt_c_e,0.0,0.0
QUINDH_c,0.0,0.0
QUILSYN_c,0.0,0.0
Q9OR_m,0.0,0.0
Q9MT2_m,0.0,0.0
KYN3OX_c,0.0,0.0
Q9MT1_m,0.0,0.0
Q9MO_m,0.0,0.0
Q9H2t_c_m,0.0,0.0
RAFH_e,0.0,0.0
Q9H2t_c_e,0.0,0.0
PYRtps_e,0.0,0.0
PYRDC2_c,0.0,0.0
Kt_c_m,0.0,0.0
PYDXO_c,0.0,0.0
PYDXNK_c,0.0,0.0
LACDtps_c,0.0,0.0
PYDXK_c,0.0,0.0
PYDX5Pt_c_e,0.0,0.0
PYAM5PO_c,0.0,0.0
LACLtps_c,0.0,0.0
PUNP3_m,0.0,0.0
IPPYP4_c,0.0,0.0
RBFK_m,0.0,0.0
IND3ETHt_c_e,0.0,0.0
RNDR1_n,0.0,0.0
SBTD_D2_c,0.0,0.0
INDPYRD_c,0.0,0.0
INO3GALT_c,0.0,0.0
INOSHP3H_v,0.0,0.0
INOSHPt_c_n,0.0,0.0
SALCMOX_x,0.0,0.0
RNMK_c,0.0,0.0
RNDR4_n,0.0,0.0
INSt_c_e,0.0,0.0
RNDR3_n,0.0,0.0
IPCt_g_r,0.0,0.0
RNDR2_n,0.0,0.0
IPDPt_c_m,0.0,0.0
IPPYP3_c,0.0,0.0
IPK2_n,0.0,0.0
IPK3_n,0.0,0.0
IPK4_n,0.0,0.0
IPK5_n,0.0,0.0
RLFC2O_c,0.0,0.0
RIBt_c_e,0.0,0.0
RIBFLVt_c_m,0.0,0.0
RHMND2_c,0.0,0.0
RDH_c,0.0,0.0
RBK_D_c,0.0,0.0
IPPYP1_c,0.0,0.0
IPPYP2_c,0.0,0.0
THRtps_e,0.0,0.0
THZPSN1_c,0.0,0.0
PUNP3_c,0.0,0.0
XYLTt_c_e,0.0,0.0
HEX7_c,0.0,0.0
HEX7b_c,0.0,0.0
HGENDO_c,0.0,0.0
HIBH_m,0.0,0.0
HIBTD_c,0.0,0.0
ZYM161t_en_rm,0.0,0.0
ZEAEPOX2_c,0.0,0.0
ZEAEPOX1_c,0.0,0.0
YUMPS_c,0.0,0.0
XYLt_c_e,0.0,0.0
XYLURy_c,0.0,0.0
XYLURx_c,0.0,0.0
XYLTOR_c,0.0,0.0
ZYM181t_en_rm,0.0,0.0
XYLRy_c,0.0,0.0
XYLK_c,0.0,0.0
XYLI2_c,0.0,0.0
XYLI1_c,0.0,0.0
XU5PFGT_x,0.0,0.0
XTSNt_c_e,0.0,0.0
HISTRS_m,0.0,0.0
HISt_c_m,0.0,0.0
HIStpa_v,0.0,0.0
HKYNH_c,0.0,0.0
HLYSMT_m,0.0,0.0
XAND_c,0.0,0.0
ZYM161t_l_rm,0.0,0.0
HETZK_c,0.0,0.0
THZPSN2_c,0.0,0.0
HCYSMT_c,0.0,0.0
HACD80i_m,0.0,0.0
HACD80i_x,0.0,0.0
HACDm40_c,0.0,0.0
tpscu2_c_m,0.0,0.0
compFALPD_mm,0.0,0.0
compFALPD_m,0.0,0.0
HCITS_n,0.0,0.0
compFALPD_en,0.0,0.0
compCER_m,0.0,0.0
HCO3E_m,0.0,0.0
compCER_g,0.0,0.0
compACYLCOA_x,0.0,0.0
HDCAt_c_e,0.0,0.0
ZYM181t_l_rm,0.0,0.0
HDCAt_c_en,0.0,0.0
compACYLCOA_r,0.0,0.0
HDCAt_c_mm,0.0,0.0
compACYLCOA_m,0.0,0.0
HDCEAt_c_e,0.0,0.0
HDCEAt_c_en,0.0,0.0
compACYLCOA_c,0.0,0.0
ZYMSTt_l_rm,0.0,0.0
ZYMSTt_c_rm,0.0,0.0
HDCOAt_c_mm,0.0,0.0
ZYMSTt_c_en,0.0,0.0
ZYMSTATer_RT_rm,0.0,0.0
VANLLOX_x,0.0,0.0
VALtps_e,0.0,0.0
VALTRS_m,0.0,0.0
TREH_v,0.0,0.0
TRPt_c_m,0.0,0.0
TRPTRS_m,0.0,0.0
TRPTA_c,0.0,0.0
HXANt_c_e,0.0,0.0
TRPO2_c,0.0,0.0
HXAt_c_e,0.0,0.0
HXAt_c_x,0.0,0.0
TRPDC_c,0.0,0.0
TROPNDH_c,0.0,0.0
TREtps_e,0.0,0.0
TREt_c_v,0.0,0.0
HXCAt_c_e,0.0,0.0
HXCAt_c_rm,0.0,0.0
HMGCOAS_m,0.0,0.0
HXCAt_en_rm,0.0,0.0
TRE6PS_c,0.0,0.0
TRE6PP_c,0.0,0.0
TRDR_m,0.0,0.0
HXCAt_l_rm,0.0,0.0
HXCAt_r_rm,0.0,0.0
HXCCOAt_c_en,0.0,0.0
HXCCOAt_c_l,0.0,0.0
TORULNOXi_c,0.0,0.0
TMLYSOX_m,0.0,0.0
TMDPPK_c,0.0,0.0
TMABADH_m,0.0,0.0
TTCCOAt_c_en,0.0,0.0
TTCOSAt_c_e,0.0,0.0
TTCOSAt_c_l,0.0,0.0
TTDCAt_c_e,0.0,0.0
HMGCOAt_c_m,0.0,0.0
UTPt_c_m,0.0,0.0
UTPUMPtp_m,0.0,0.0
URO_c,0.0,0.0
HMPK1_c,0.0,0.0
URItps_e,0.0,0.0
URAtps_e,0.0,0.0
HOMt_c_e,0.0,0.0
HPPK2_m,0.0,0.0
HPRORy_c,0.0,0.0
HQLOR_c,0.0,0.0
UPP3MT_2_c,0.0,0.0
UMPt_c_n,0.0,0.0
UMPK_n,0.0,0.0
UDPGLDC_c,0.0,0.0
