Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,odealc,pmtalc,polyhb,retcln,rsvtol,sesqt,skm,stalc,styr,tag
GLCt_c_e,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,8.073162564024837,13.21,13.21,13.21,0.332925,0.332925,13.21,13.21,13.21,13.21,13.21,0.332925,13.21,2.201133727157571
GLNS_c,0.230457016864067,0.303516135144046,0.340049428608074,0.150211704495961,0.334981881218412,0.184549376477801,0.14862927329111,0.183413454249786,0.153549034996122,0.339707882620111,0.329981784841849,0.339181952913155,0.32501631721269,0.151684363621163,0.34018705941163,0.338969482919394,0.019787140502983,0.019789067207707,0.170634688719561,0.313363525106926,0.338969482919351,0.182876812030615,0.339926143869022,0.019788952302246,0.27910764535302,0.037839263424241
GLNTRS_c,0.040756314088763,0.052643944114304,0.060964784868333,0.016109858615515,0.050865018851063,0.021836797301858,0.015951649175569,0.02160832389599,0.016579797617046,0.061142785910901,0.049298920207397,0.061212220903679,0.062060395347265,0.016792084368562,0.061655753180018,0.060209559787012,0.002133499791805,0.002135156569121,0.020550466601689,0.055443634211168,0.060209559787002,0.022378051437045,0.061566644793692,0.002135109406447,0.046675426680301,0.004113431108146
GLU5K_c,0.036225226680564,0.068089931654255,,0.013774481257533,,0.03448938433761,,0.03239575658986,0.016865840001508,0.079186171182797,,,,0.014197224101926,0.078598922784882,0.080156301735029,,,0.027692223303371,,0.080156301735033,0.033300406461405,0.078507226824912,,0.060436724399072,
GLUDxi_c,,3.134870433889155,,,12.991421610022275,,,,,,,,,,12.64569793185345,,,,,,,,3.811213841329178,,,
GLUDy_c,8.232039617852458,4.899116601858377,3.781851917132805,0.626789305694278,15.881298528153431,0.931558101254166,0.646760967079965,9.059724026752132,0.650056171428341,8.399831995109505,7.570826381663033,3.74359086284544,2.729491726548749,1.640021849948387,17.037347307981456,5.644050947762985,0.305342377818335,0.285802156587063,0.809229901596858,7.986255425259785,5.644050947762963,0.912995155105742,8.2025472152585,0.286597944040489,7.904026070973219,0.374690089338665
GLUPRT_c,0.019513677666666,0.019813020114793,0.019951859240282,0.019081495470718,0.01998357829205,0.019279463182853,0.019072809532668,0.019258293896505,0.019105367326499,0.019977230966532,0.019950580910278,0.019951880862813,0.01994684008545,0.019075905228804,0.019945266190576,0.019968507689568,0.002506775089277,0.002506775127054,0.01920981616322,0.020109755548563,0.019968507689553,0.019271682448583,0.01994525931551,0.002506775137851,0.019702381607714,0.004736490273685
GLUTRS_c,0.082397948063418,0.083686572892318,0.100816790611012,0.028514820254107,0.098178794932654,0.045495264149543,0.027835856513151,0.044413861630304,0.028573330204928,0.096386652762598,0.093215361361659,0.101526824205295,0.1131490965418,0.024888849999164,0.096226381841266,0.096666682361453,0.003418130193458,0.003418270359789,0.037702719511987,0.096092180931763,0.096666682361453,0.044017573526782,0.096267648618184,0.003418311090297,0.074999436066458,0.006994084296534
GLUt_c_m,0.446213172328824,0.560749008729377,0.725396435723992,21.49593451929864,0.844929057595161,0.292398843839705,0.225030912605677,0.28761988146446,0.208139087333044,0.648896153535608,0.833613372791645,0.722962605379758,0.683792686945662,0.184055132794439,0.648164772989678,0.648881674161574,0.024001654546885,0.023971917529539,0.257713788397699,0.755667476744936,0.648881674161574,0.287848070448097,0.649268764748447,0.023973562230989,0.503599552540013,0.052944135922395
GLUtps_e,,,,,,,,,,,,,,,,,0.001013,0.001013,,,,,,0.001013,,
GLYC3Pt_c_rm,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.000815212958989,0.000815212958989,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192414,0.000815212958989,0.006114097192414,0.12114018339306
GLYCL_m,6.892444956347612,,1.66677071666811,0.005029302299281,,0.000347911126537,0.026687909278311,0.000854250566127,0.00426901925421,,5.433219164327524,1.630548796488348,0.610041937175405,1.036088414171058,,,0.231396539381395,0.211861492787162,0.001690848680595,3.626170680294858,,0.000460711555887,,0.21265682873047,,0.219871238700726
GLYGS_c,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.00305083420243,0.00305083420243,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.00305083420243,0.022881256518223,0.005752819870646
GLYTRS_c,0.074629173198429,0.116012673594316,0.134518859978166,0.035109836324509,0.128910315251488,0.055222036734294,0.034319984283184,0.054186350972931,0.037925099536714,0.135502123056804,0.135088714244667,0.133980377343658,0.12548938476632,0.041011872201673,0.134505544514838,0.135285702407191,0.004530369811999,0.004537168413134,0.048220714417779,0.100920727049027,0.135285702407206,0.054355261402622,0.135102266746839,0.004536959346681,0.103577234293996,0.008612585689281
GLYt_c_m,13.784897737658458,9.999948568e-06,3.333559028147224,0.005043373330294,1.7272774873e-05,0.000363468379436,0.03458818060861,0.00086620934081,0.004290473904958,1.1742272657e-05,10.866461743085196,3.261115134090504,0.610058500775014,2.07218366712911,1.6871210106e-05,1.6033093192e-05,0.46279357960079,0.42372348692533,0.001712165311562,7.186713519703384,1.6033093192e-05,0.000480015670038,1.2706893066e-05,0.425314158978721,1.0920358547e-05,0.439743757245048
GMPS2_c,0.010871079922847,0.010752397489911,0.010632645858405,0.011109633802475,0.010667125457131,0.01100808974208,0.011114449984404,0.011012094792983,0.011105058871299,0.010661283687299,0.010631988547695,0.010632681593454,0.010630099078115,0.011112915069822,0.010629350959149,0.010649983507562,0.001502156873305,0.001502156850008,0.011051541896101,0.010747291867411,0.01064998350756,0.011015437700986,0.010629330713718,0.001502156843487,0.010813548388071,0.002827473938626
GND_c,0.217613475832598,6.277328625230321,18.865342663816048,11.273433832932824,13.076021134997225,13.06363855060592,0.522375911027516,13.076021134997225,0.648528773648902,4.878447848730283,13.690200969822111,18.89986616377938,4.032774259408153,0.115189108881129,9.248508417450587,3.498515502331694,0.643060036744316,0.65497924053058,6.932332023960669,10.642322425820987,3.498515502331739,9.010333994284093,9.078464788736948,0.654400765474695,7.671987994522481,2.919878285027233
GRTT_c,0.010426865234178,0.010426865898658,0.010426868218968,0.010426867142417,0.010426867994507,2.720252641418844,0.010426865818151,0.0104268664971,0.010426869398189,0.010426866430957,0.010426869870948,0.010426868202563,0.010426867903922,0.010426864932891,0.0104268679979,0.010426867741847,0.001390248557588,0.001390248557744,0.010426869356023,0.010426867294402,0.010426867741847,2.728928105631625,0.010426866725658,0.001390248557795,0.010426866179853,0.002621528830891
GTPCII2_c,5.2597956e-06,3.6643519914e-05,8.415405141e-06,3.976774578e-06,4.282001597e-05,8.288235565e-06,3.852593984e-06,4.547859083e-06,8.131474674e-06,3.6980767942e-05,7.719912514e-06,8.423491684e-06,5.749218715e-06,3.96381004e-06,5.015048216e-06,2.5732101763e-05,4.55283639e-07,4.55282804e-07,1.0473820085e-05,5.9050206682e-05,2.5732101763e-05,9.745149344e-06,5.011957358e-06,4.55282788e-07,3.6313998148e-05,9.98915972e-07
H2Ot_c_e,-8.591605905434694,-43.851871233042615,-21.026729503091413,-13.344448718728897,-50.63945739773626,-46.93688154679796,-14.95042793588573,-22.723731141907525,-27.4440160674694,-49.71922636372371,-41.438006159546525,-36.75198539262582,-23.869248134647258,-5.641326355959414,-49.77589584509643,-53.52962779025704,-1.842844275410493,-1.725469260656298,-39.99332354389411,-51.14706200941401,-53.52962779025694,-44.151038274363934,-32.716708647139484,-1.736147849959236,-50.54509316985615,-6.531693774111231
H2Ot_c_en,,,,,,,-0.0,-0.0,,,,,,,,,,,,,,,,,,
H2Ot_c_m,-30.642790694652447,-53.8781502673535,-90.87185245120662,-66.97989591005725,-90.43906828645184,-75.11873891381896,-24.386088007574376,-53.32070481931416,-61.860255628456486,-65.15356014778479,-77.97860709359493,-70.55118760778765,-39.15926870856481,-26.423680117766757,-76.19706211733306,-87.44251664114682,-6.233714232701767,-6.260513369982015,-50.18656900529003,-83.05963606788826,-87.4425166411468,-75.15538695609891,-67.43686654728123,-6.271408729122064,-62.07294547576275,-13.184570115473765
H2Ot_c_r,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.000695124262684,-0.000695124262684,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.000695124262684,-0.005213431970127,-0.001310764337095
H2Ot_c_rm,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.156239922028337,-0.004463423949174,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.004463423949174,-0.036280450455401,-0.80304726641588
HACD40i_m,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
HACD60i_m,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
HACNH_m,0.076384491701033,0.080665741624786,0.110565327729727,0.02618582771243,0.094731034231001,0.043646052562497,0.025554812470424,0.041547318893962,0.027391391628568,0.093071192003184,0.098601129857695,0.111631930685608,0.10484256420038,0.023799580896757,0.093145836548742,0.093229474165351,0.002819172253159,0.002824662016704,0.0373353773043,0.093427332908792,0.093229474165359,0.042584207168538,0.093182633547923,0.002824411665616,0.071973239778504,0.006872973922925
HCITR_m,0.076384491701033,0.080665741624786,0.110565327729727,0.02618582771243,0.094731034231001,0.043646052562497,0.025554812470424,0.041547318893962,0.027391391628568,0.093071192003184,0.098601129857695,0.111631930685608,0.10484256420038,0.023799580896757,0.093145836548742,0.093229474165351,0.002819172253159,0.002824662016704,0.0373353773043,0.093427332908792,0.093229474165359,0.042584207168538,0.093182633547923,0.002824411665616,0.071973239778504,0.006872973922925
HCITS_m,0.076384491701033,0.080665741624786,0.110565327729727,0.02618582771243,0.094731034231001,0.043646052562497,0.025554812470424,0.041547318893962,0.027391391628568,0.093071192003184,0.098601129857695,0.111631930685608,0.10484256420038,0.023799580896757,0.093145836548742,0.093229474165351,0.002819172253159,0.002824662016704,0.0373353773043,0.093427332908792,0.093229474165359,0.042584207168538,0.093182633547923,0.002824411665616,0.071973239778504,0.006872973922925
HCO3E_c,1.098561731702047,1.394449963960534,19.61242338878068,21.85227549339381,6.382667087242256,0.77691639242569,0.904365619634058,8.910790314225968,0.57648210201499,1.594113413094477,16.396747038509613,17.3724626906281,1.526575231785394,0.537147585830382,1.592687673932538,12.417977513430303,0.673891822367528,0.666265511920216,0.693205771048535,1.541470496110047,12.41797751343036,0.765064630024483,1.593286377820591,0.675622103885198,1.261142399867943,3.014827468048091
HCO3E_e,,,15.351987088043831,11.35655075233695,,33.318085213293706,25.457215846670938,30.805002071757677,12.955771259417244,12.300034330762944,35.83453795555116,,22.429592494634168,3.677404971166165,,,1.59095482651058,1.559226465926339,25.22259874051269,24.22969949929083,19.07108064856037,,10.13693295279722,,20.817861675936893,
HDCAt_c_e,,,,,,,,,,,-2.104932326554174,,,,,,,,,,,,,,,
HEMEOS_m,1.293924e-09,1.958404e-09,4.278714e-09,3.202162e-09,4.054253e-09,3.656219e-09,1.877897e-09,2.556846e-09,5.457935e-09,2.490703e-09,5.930694e-09,4.262309e-09,3.963668e-09,9.92637e-10,4.057646e-09,3.801593e-09,0.0,0.0,5.415769e-09,3.354148e-09,3.801593e-09,4.800924e-09,2.785404e-09,0.0,2.239599e-09,1.56701e-10
HEX1_c,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,13.21,8.073162564024837,13.21,13.21,13.21,0.332925,0.332925,13.21,13.21,13.21,13.21,13.21,0.332925,13.21,2.201133727157571
HEX7_c,,,,,,,,,,,,,,,,,0.243830758613338,0.239258105523156,,,,,,0.239388364839031,,
HICITD_m,0.076384491701033,0.080665741624786,0.110565327729727,0.02618582771243,0.094731034231001,0.043646052562497,0.025554812470424,0.041547318893962,0.027391391628568,0.093071192003184,0.098601129857695,0.111631930685608,0.10484256420038,0.023799580896757,0.093145836548742,0.093229474165351,0.002819172253159,0.002824662016704,0.0373353773043,0.093427332908792,0.093229474165359,0.042584207168538,0.093182633547923,0.002824411665616,0.071973239778504,0.006872973922925
HISTD_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
HISTP_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
HISTRS_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
HMGCOAR_c,0.031280595702533,0.031280597695975,0.031280604656904,0.03128060142725,0.031280603983521,8.160757924256535,0.031280597454454,0.031280599491301,0.031280608194568,0.03128059929287,0.031280609612845,0.031280604607689,0.031280603711767,0.031280594798672,0.031280603993701,0.031280603225541,0.004170745672763,0.004170745673233,0.031280608068069,0.031280601883207,0.031280603225541,8.186784316894874,0.031280600176975,0.004170745673386,0.03128059853956,0.007864586492673
HMGCOAS_c,0.031280595702533,0.031280597695975,0.031280604656904,0.03128060142725,0.031280603983521,8.160757924256535,0.031280597454454,0.031280599491301,0.031280608194568,0.03128059929287,0.031280609612845,0.031280604607689,0.031280603711767,0.031280594798672,0.031280603993701,0.031280603225541,0.004170745672763,0.004170745673233,0.031280608068069,0.031280601883207,0.031280603225541,8.186784316894874,0.031280600176975,0.004170745673386,0.03128059853956,0.007864586492673
HOMOX_m,1.293924e-09,1.958404e-09,4.278714e-09,3.202162e-09,4.054253e-09,3.656219e-09,1.877897e-09,2.556846e-09,5.457935e-09,2.490703e-09,5.930694e-09,4.262309e-09,3.963668e-09,9.92637e-10,4.057646e-09,3.801593e-09,0.0,0.0,5.415769e-09,3.354148e-09,3.801593e-09,4.800924e-09,2.785404e-09,0.0,2.239599e-09,1.56701e-10
HOMt_c_e,,,,,-0.7600030014078,,,,,,,,,,,,,,,,,,,,,
HSDy_c,0.133084605713465,0.198601744811715,0.219623757597146,0.052941987558825,0.968049573271117,0.088414894146386,0.094403251364656,8.234872320346284,0.057003374561653,0.234979043740457,0.203825131605045,0.220324626450365,0.198317433676127,0.049915047210438,0.232990057445636,0.235992870039807,0.007131078553407,0.007133932258516,0.075091061670739,0.174282677245985,0.235992870039843,0.085850478613655,0.23380051670179,0.007133758832636,0.174553241763659,0.013803982370711
HSERTA_c,0.021303131800043,0.032051688841567,0.041333485693496,0.012488595719523,0.050060422159659,0.019321897355256,0.012757898337469,0.019131312898315,0.012813910713809,0.036852400789156,0.050055349929399,0.041310550441901,0.038313304563991,0.011344959983082,0.036341475831896,0.036867586985358,0.00159433044242,0.00159433044242,0.01694914803989,0.038817662948965,0.03686758698536,0.019068374939048,0.036501762270704,0.00159433044242,0.02908833914815,0.002877790918901
HSK_c,0.111781473913422,0.166550055970148,0.178290271903651,0.040453391839302,0.157986149703657,0.06909299679113,0.081645353027187,8.21574100744797,0.044189463847843,0.198126642951301,0.153769781675646,0.179014076008464,0.160004129112136,0.038570087227356,0.196648581613741,0.199125283054449,0.005536748110987,0.005539601816096,0.058141913630849,0.13546501429702,0.199125283054483,0.066782103674607,0.197298754431086,0.005539428390215,0.145464902615509,0.010926191451811
HSTPT_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
HXCCOAt_c_rm,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-1.2992816545e-05,-1.2992816545e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-1.2992816545e-05,-9.7446124089e-05,-2.4499965661e-05
Ht_c_en,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,
Ht_c_m,,,25.40372572275796,92.58754353283771,,33.824565742342244,54.78947618899506,,206.5748408899931,,183.13724154343296,91.99937314175727,167.19206730651186,,43.50540018536431,,,,252.85407552065453,,,122.21962300268764,,,,4.178576569915706
Ht_c_r,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.004978120618395,-0.004978120618395,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.004978120618395,-0.037335904637962,-0.009387016570473
Ht_c_rm,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.230744179366211,0.174365192621034,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346197,0.155293303852045,0.014681429346197,0.62498464626913
Ht_m_mm,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.000200606745592,0.000200606745592,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265138,0.000200606745592,0.007114092265138,0.001788629541035
IBUTOHt_c_e,,,,,,,,,,,,,4.070462401219695,,,,,,,,,,,,,
ICDHx_m,,,,,0.310326842840769,,,,,,,,,,,,,,,,,,,,,
ICDHyi_m,0.283835958414482,0.349104646154697,0.466553254543159,0.119966117763463,0.474562273279894,0.184983313008689,0.117102906336238,0.181142098050717,0.123543878106654,0.403321020115313,0.515190190483473,0.46598312499006,3.987417365653641,0.111188122929917,0.403483338904699,0.404572722075876,0.015030730892942,0.0150193897945,0.158791679658413,0.395603737953718,0.404572722075878,0.180882275044923,0.403336670321008,0.015020056104452,0.313139810842766,0.0325924684126
ICL_1_c,,,,,0.03420141234101,,,,,,,,,,,,,,,,,,,,,
IG3PS_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
IGPDH_c,0.022059510992032,0.037480023468928,0.049273994980557,0.008867702792608,0.035087556239667,0.016104481166693,0.009023598056017,0.015600902984713,0.009564058948754,0.04410571742895,0.034410408325255,0.049454083052785,0.035598562311912,0.008206218798647,0.043732151935098,0.043847074061378,0.001157786803977,0.001161246490127,0.012697990506466,0.031706668009657,0.043847074061371,0.015300311908732,0.044006668597556,0.001161054764707,0.032948138768016,0.002682663060043
IGPS_c,0.011312948445354,0.01638509434402,0.024401595568099,0.004612391539582,0.021748796770161,0.009273789678355,0.004294716545301,0.009429240876866,0.005077872450163,0.019388729450445,0.02612465561044,0.024365175956732,0.02587752329754,0.004218302399481,0.019276569664956,0.020108617260245,0.000739147884224,0.000739129914846,0.006816092391264,0.01914981065617,0.020108617260248,0.008334053475172,0.019429303904204,0.000739098979557,0.014665018116707,0.001360429624246
ILETA_m,-0.062995168676167,-0.073201171675176,-0.090895649696273,-0.020469767168649,-0.080419319951942,-0.034302476802616,-0.020195220096999,-0.031521220602164,-0.021997429101681,-0.085193367185754,-0.080268911163159,-0.091175144194649,-0.072181247836807,-0.018460704114031,-0.084529981988231,-0.085139924176411,-0.00258846616987,-0.002592639236312,-0.02917128587714,-0.068006035422415,-0.085139924176412,-0.033505423991344,-0.084853996354951,-0.002592504036824,-0.064886842682681,-0.005350976247095
ILETRS_c,0.062995168676167,0.073201171675176,0.090895649696273,0.020469767168649,0.080419319951942,0.034302476802616,0.020195220096999,0.031521220602164,0.021997429101681,0.085193367185754,0.080268911163159,0.091175144194649,0.072181247836807,0.018460704114031,0.084529981988231,0.085139924176411,0.00258846616987,0.002592639236312,0.02917128587714,0.068006035422415,0.085139924176412,0.033505423991344,0.084853996354951,0.002592504036824,0.064886842682681,0.005350976247095
ILEt_c_m,0.062995168676167,0.073201171675176,0.090895649696273,0.020469767168649,0.080419319951942,0.034302476802616,0.020195220096999,0.031521220602164,0.021997429101681,0.085193367185754,0.080268911163159,0.091175144194649,0.072181247836807,0.018460704114031,0.084529981988231,0.085139924176411,0.00258846616987,0.002592639236312,0.02917128587714,0.068006035422415,0.085139924176412,0.033505423991344,0.084853996354951,0.002592504036824,0.064886842682681,0.005350976247095
IMPC_c,0.041573188658698,0.057293043583722,0.069225854220839,0.027949198263326,0.055071134531717,0.035383944349546,0.028096407588685,0.034859196881218,0.028669426275253,0.064082948395482,0.054360989235533,0.069405963915598,0.055545402397362,0.027282124027451,0.063677418125674,0.063815581750946,0.003664561893254,0.003668021617182,0.031907806669686,0.05181642355822,0.063815581750923,0.034571994357315,0.063951927913066,0.003667829902558,0.05265052037573,0.007419153333727
IMPD_c,0.010871079922847,0.010752397489911,0.010632645858405,0.011109633802475,0.010667125457131,0.01100808974208,0.011114449984404,0.011012094792983,0.011105058871299,0.010661283687299,0.010631988547695,0.010632681593454,0.010630099078115,0.011112915069822,0.010629350959149,0.010649983507562,0.001502156873305,0.001502156850008,0.011051541896101,0.010747291867411,0.01064998350756,0.011015437700986,0.010629330713718,0.001502156843487,0.010813548388071,0.002827473938626
INOSTt_c_rm,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000126523081641,0.000126523081641,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000126523081641,0.000948923112304,0.000238578844297
INOSTtps_e,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000126523081641,0.000126523081641,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000948923112304,0.000126523081641,0.000948923112304,0.000238578844297
IPDDI_c,0.010426865234178,0.010426865898658,0.010426868218968,0.010426867142417,0.010426867994507,2.720252641418844,0.010426865818151,0.0104268664971,0.010426869398189,0.010426866430957,0.010426869870948,0.010426868202563,0.010426867903922,0.010426864932891,0.0104268679979,0.010426867741847,0.001390248557588,0.001390248557744,0.010426869356023,0.010426867294402,0.010426867741847,2.728928105631625,0.010426866725658,0.001390248557795,0.010426866179853,0.002621528830891
IPDPt_c_l,,,,,-0.0,,0.0,,,,0.0,,,,,,,,,-0.0,,,,,0.0,
IPMD_c,0.08415643278549,0.116599032602907,0.140477203131581,0.037973678022838,0.120478625400977,0.05855697033929,0.037628194710256,0.056905584839606,0.038825055906443,0.134491080090921,0.138781054599046,0.141362927563899,0.155786308252233,0.033508100843959,0.135381754905326,0.134007628560044,0.004518077937655,0.004519579012306,0.050028259182526,0.133418361189303,0.134007628560045,0.057881601331872,0.134752023390117,0.004519557590305,0.103908989014407,0.009426830932617
IPPMIa_c,-0.08415643278549,-0.116599032602907,-0.140477203131581,-0.037973678022838,-0.120478625400977,-0.05855697033929,-0.037628194710256,-0.056905584839606,-0.038825055906443,-0.134491080090921,-0.138781054599046,-0.141362927563899,-0.155786308252233,-0.033508100843959,-0.135381754905326,-0.134007628560044,-0.004518077937655,-0.004519579012306,-0.050028259182526,-0.133418361189303,-0.134007628560045,-0.057881601331872,-0.134752023390117,-0.004519557590305,-0.103908989014407,-0.009426830932617
IPPMIb_c,-0.08415643278549,-0.116599032602907,-0.140477203131581,-0.037973678022838,-0.120478625400977,-0.05855697033929,-0.037628194710256,-0.056905584839606,-0.038825055906443,-0.134491080090921,-0.138781054599046,-0.141362927563899,-0.155786308252233,-0.033508100843959,-0.135381754905326,-0.134007628560044,-0.004518077937655,-0.004519579012306,-0.050028259182526,-0.133418361189303,-0.134007628560045,-0.057881601331872,-0.134752023390117,-0.004519557590305,-0.103908989014407,-0.009426830932617
IPPS_c,0.08415643278549,0.116599032602907,0.140477203131581,0.037973678022838,0.120478625400977,0.05855697033929,0.037628194710256,0.056905584839606,0.038825055906443,0.134491080090921,0.138781054599046,0.141362927563899,0.155786308252233,0.033508100843959,0.135381754905326,0.134007628560044,0.004518077937655,0.004519579012306,0.050028259182526,0.133418361189303,0.134007628560045,0.057881601331872,0.134752023390117,0.004519557590305,0.103908989014407,0.009426830932617
KARA1i_m,0.172776636820847,0.211895018559054,0.244428730578191,0.069158594001228,0.224422562935455,0.111528489928346,0.06795420887331,0.109310249748762,0.071703404255321,0.244605176946375,0.265080516545024,0.24574227224508,4.359155470807647,0.061223874039382,0.245113783576782,0.245138126965625,0.007817960360812,0.007814305445418,0.095821666155764,0.242614090539625,0.245138126965629,0.109254830272453,0.244682864322822,0.007814535095183,0.189208904600203,0.016777341817193
KARA2i_m,0.062995168676167,0.073201171675176,0.090895649696273,0.020469767168649,0.080419319951942,0.034302476802616,0.020195220096999,0.031521220602164,0.021997429101681,0.085193367185754,0.080268911163159,0.091175144194649,0.072181247836807,0.018460704114031,0.084529981988231,0.085139924176411,0.00258846616987,0.002592639236312,0.02917128587714,0.068006035422415,0.085139924176412,0.033505423991344,0.084853996354951,0.002592504036824,0.064886842682681,0.005350976247095
