id	name	uniprot	MW (g/mmol)	type	conc (g/gDW)	vtrans (mmol/gDW/h)	c_avg
RT16195	RT16195	A0A0K3CNG6	20.65726	truedata_enz	1.58184e-05	2.909868975846748e-07	3.38e-05
RT16200	RT16200	A0A0K3CJ99	71.64903000000002	truedata_enz	0.00020592	1.0921236477311692e-06	0.00044
RT16201	RT16201	A0A2T0A603	94.141	truedata_enz	7.207200000000001e-05	2.909185158432564e-07	0.000154
RT16209	RT16209	A0A0K3CG86	339.61271999999997	truedata_enz	1.872e-06	2.094621190867056e-09	4e-06
RT16214	RT16214	A0A0K3CIF2	63.34649	truedata_enz	9.547200000000001e-05	5.727130264044623e-07	0.000204
RT16215	RT16215	A0A2T0A616	51.16242	truedata_enz	9.921600000000001e-05	7.369096301543204e-07	0.000212
RT16216	RT16216	A0A2T0A635	23.659849999999995	truedata_enz	6.3648e-05	1.022248239105489e-06	0.000136
RT16222	RT16222	A0A0K3CG97	14.820469999999998	truedata_enz	3.32748e-07	8.53172942558502e-09	7.11e-07
RT16223	RT16223	A0A0K3CJP8	61.618399999999994	truedata_enz	6.8796e-05	4.24264180829103e-07	0.000147
RT16224	RT16224	A0A0K3CNJ0	20.992379999999997	truedata_enz	1.5958800000000001e-06	2.8888310901384226e-08	3.41e-06
RT16231	RT16231	A0A0K3CJC1	96.4964	truedata_enz	4.914000000000001e-05	1.9351188230856284e-07	0.000105
RT16233	RT16233	A0A2T0A667	20.93126	truedata_enz	2.9811600000000004e-05	5.412195921315774e-07	6.37e-05
RT16237	RT16237	A0A0K3CJQ8	31.51509	truedata_enz	1.08108e-05	1.3035355444011107e-07	2.31e-05
RT16238	RT16238	A0A2T0A651	51.46590000000001	truedata_enz	2.9203200000000002e-05	2.1562269386137226e-07	6.24e-05
RT16239	RT16239	A0A0K3CJC5	19.33853	truedata_enz	0.000148824	2.9243753273904486e-06	0.000318
RT16242	RT16242	A0A2T0A647	40.670449999999995	truedata_enz	2.4429600000000003e-06	2.2825535493214367e-08	5.22e-06
RT16243	RT16243	A0A2T0A677	66.90202000000001	truedata_enz	5.4756e-05	3.110112370299133e-07	0.000117
RT16246	RT16246	A0A2T0A661	84.83166000000001	truedata_enz	4.15584e-06	1.861591768922122e-08	8.88e-06
RT16250	RT16250	A0A2T0A656	93.4769	truedata_enz	7.956e-05	3.234253596343054e-07	0.00017
RT16251	RT16251	A0A2T0A653	50.81132000000001	truedata_enz	2.7939600000000003e-05	2.0895044647531297e-07	5.97e-05
RT16252	RT16252	A0A0K3CIL0	28.200130000000005	truedata_enz	2.49912e-05	3.367592986273467e-07	5.34e-05
RT16253	RT16253	A0A0K3CGH7	58.585219999999985	truedata_enz	6.7392e-06	4.3712321981550985e-08	1.44e-05
RT16255	RT16255	A0A0K3CNN5	110.05282	truedata_enz	3.159e-06	1.0907671425411909e-08	6.75e-06
RT16256	RT16256	A0A0K3CJF7	24.021099999999993	truedata_enz	2.34936e-05	3.7165525308999187e-07	5.02e-05
RT16258	RT16258	A0A0K3CIL5	62.3043	truedata_enz	3.2713200000000004e-05	1.9952099614312338e-07	6.99e-05
RT16260	RT16260	A0A0K3CK41	30.59871	truedata_enz	4.43664e-06	5.509785216435595e-08	9.48e-06
RT16261	RT16261	A0A2T0A663	144.35278000000002	truedata_enz	1.51632e-05	3.991621082739106e-08	3.24e-05
RT16263	RT16263	A0A2T0A695	15.482869999999998	truedata_enz	0.000165672	4.066129858353136e-06	0.000354
RT16270	RT16270	A0A0K3CK50	26.32064	truedata_enz	1.0951200000000001e-05	1.5810618586782084e-07	2.34e-05
RT16271	RT16271	A0A2T0A675	73.96052	truedata_enz	2.691e-05	1.3826025019834907e-07	5.75e-05
RT16277	RT16277	A0A0K3CJH0	27.725600000000004	truedata_enz	6.6456e-05	9.108289811582075e-07	0.000142
RT16279	RT16279	A0A061BG80	19.802309999999995	truedata_enz	2.9718000000000002e-05	5.702789220045542e-07	6.35e-05
RT16282	RT16282	A0A2T0A2W2	36.22676	truedata_enz	5.382e-05	5.645440000706661e-07	0.000115
RT16283	RT16283	A0A0K3CIP8	65.12266000000001	truedata_enz	2.16684e-06	1.2643820138796539e-08	4.63e-06
RT16286	RT16286	A0A0K3CNR0	33.43224	truedata_enz	2.6208e-06	2.978873087773957e-08	5.6e-06
RT16289	RT16289	A0A0K3CGJ9	37.292939999999994	truedata_enz	3.6223200000000006e-06	3.690997813527173e-08	7.74e-06
RT16304	RT16304	A0A0K3CGK7	15.93875	truedata_enz	3.31812e-07	7.910818602462552e-09	7.09e-07
RT16310	RT16310	A0A0K3CK73	89.85580999999999	truedata_enz	4.3992e-05	1.860420600515426e-07	9.4e-05
RT16311	RT16311	A0A0K3CNS6	113.49463	truedata_enz	9.8748e-06	3.306256868717049e-08	2.11e-05
RT16318	RT16318	A0A2T0A2Z8	43.19328000000001	truedata_enz	0.00014274	1.2557786766830394e-06	0.000305
RT16319	RT16319	A0A0K3CNS8	66.979	truedata_enz	8.2836e-05	4.699634213708775e-07	0.000177
RT16322	RT16322	A0A0K3CGM0	112.82668000000002	truedata_enz	4.47408e-06	1.5068691199634696e-08	9.56e-06
RT16324	RT16324	A0A0K3CNT2	40.63349	truedata_enz	0.0001287	1.2035884685268235e-06	0.000275
RT16329	RT16329	A0A0K3CK85	22.90404	truedata_enz	3.3462000000000006e-05	5.551666867504599e-07	7.15e-05
RT16341	RT16341	A0A0K3CK94	169.85098000000002	truedata_enz	9.360000000000001e-05	2.0940709320605626e-07	0.0002
RT16344	RT16344	A0A0K3CJL6	34.03070999999999	truedata_enz	1.4976e-05	1.672277774986182e-07	3.2e-05
RT16345	RT16345	A0A0K3CIU4	36.42193	truedata_enz	7.815600000000001e-07	8.154230157490282e-09	1.67e-06
RT16346	RT16346	A0A0K3CGN7	40.53187	truedata_enz	2.20428e-06	2.066587107873385e-08	4.71e-06
RT16347	RT16347	A0A0K3CKA0	24.290780000000005	truedata_enz	7.441200000000001e-06	1.1640861265056124e-07	1.59e-05
RT16351	RT16351	A0A0K3CGP2	18.656530000000004	truedata_enz	1.8954e-06	3.8605892950082354e-08	4.05e-06
RT16364	RT16364	A0A2T0A363	31.19769	truedata_enz	1.61928e-08	1.9723460294656431e-10	3.46e-08
RT16367	RT16367	A0A0K3CKB4	57.73791	truedata_enz	5.0544e-06	3.3265353733794665e-08	1.08e-05
RT16368	RT16368	A0A0K3CNW7	117.08669999999998	truedata_enz	1.1512800000000002e-06	3.73643120866845e-09	2.46e-06
RT16370	RT16370	A0A2T0A3B2	43.822379999999995	truedata_enz	2.6442000000000002e-05	2.2928832254204366e-07	5.65e-05
RT16372	RT16372	A0A2T0A356	84.72068	truedata_enz	6.9264e-05	3.1067172737518163e-07	0.000148
RT16373	RT16373	A0A0K3CJP6	44.51822	truedata_enz	1.9281600000000002e-05	1.6458447799575097e-07	4.12e-05
RT16375	RT16375	A0A2T0A380	93.0414	truedata_enz	3.9312e-05	1.6055820312248096e-07	8.4e-05
RT16378	RT16378	A0A0K3CNX7	28.67421	truedata_enz	0.000264888	3.510382326139064e-06	0.000566
RT16379	RT16379	A0A0K3CJQ0	35.471320000000006	truedata_enz	1.72224e-06	1.8450150713308668e-08	3.68e-06
RT16384	RT16384	A0A2T0A383	63.928	truedata_enz	8.658e-05	5.146477286947817e-07	0.000185
RT16388	RT16388	A0A2T0A368	83.89597000000002	truedata_enz	1.053e-05	4.769478200204371e-08	2.25e-05
RT16390	RT16390	A0A0K3CKD1	26.47071	truedata_enz	2.7752400000000002e-05	3.9839928736327817e-07	5.93e-05
RT16393	RT16393	A0A0K3CJQ7	109.69138999999998	truedata_enz	0.00012402	4.2963809648141033e-07	0.000265
RT16394	RT16394	A0A0K3CIX9	134.50675	truedata_enz	1.2542400000000003e-06	3.5433998665494488e-09	2.68e-06
RT16396	RT16396	A0A0K3CGS5	115.11286	truedata_enz	5.8500000000000006e-05	1.9311482661450686e-07	0.000125
RT16398	RT16398	A0A2T0A378	56.05371999999999	truedata_enz	0.00026769600000000005	1.8147676907081285e-06	0.000572
RT16400	RT16400	A0A0K3CIY3	114.50905	truedata_enz	0.000121212	4.0224384011569394e-07	0.000259
RT16401	RT16401	A0A2T0A391	30.917039999999993	truedata_enz	1.4976e-05	1.840693675720574e-07	3.2e-05
RT16402	RT16402	A0A2T0A387	51.350889999999985	truedata_enz	2.5974000000000002e-05	1.9220932684905758e-07	5.55e-05
RT16405	RT16405	A0A0K3CIY9	49.648799999999994	truedata_enz	0.0001287	9.850389133272104e-07	0.000275
RT16407	RT16407	A0A0K3CKE9	9.174400000000002	truedata_enz	4.3945200000000006e-06	1.8201927101499824e-07	9.39e-06
RT16409	RT16409	A0A0K3CP04	25.75373	truedata_enz	5.0544e-07	7.457840087630025e-09	1.08e-06
RT16411	RT16411	A0A0K3CIZ3	74.3026	truedata_enz	4.6332e-05	2.3695213895610653e-07	9.9e-05
RT16421	RT16421	A0A0K3CJ03	44.49800999999999	truedata_enz	6.692400000000001e-05	5.715114001727272e-07	0.000143
RT16422	RT16422	A0A2T0A3A7	44.580549999999995	truedata_enz	0.000193752	1.651522020253227e-06	0.000414
RT16427	RT16427	A0A2T0A3D3	29.55638	truedata_enz	4.2354e-05	5.445362388763442e-07	9.05e-05
RT16430	RT16430	A0A2T0A3G7	36.59867	truedata_enz	0.00012823200000000002	1.331418873964546e-06	0.000274
RT16433	RT16433	A0A2T0A3B3	171.45274999999998	truedata_enz	3.42108e-05	7.582324576304552e-08	7.31e-05
RT16434	RT16434	A0A0K3CGV2	127.51496	truedata_enz	1.68012e-05	5.006829002651924e-08	3.59e-05
RT16435	RT16435	A0A2T0A3D6	22.68705	truedata_enz	4.4226e-06	7.407697342757211e-08	9.45e-06
RT16436	RT16436	A0A2T0A3C5	41.92703	truedata_enz	1.9656e-05	1.7814951357155515e-07	4.2e-05
RT16438	RT16438	A0A0K3CJ18	116.50792	truedata_enz	1.01556e-05	3.312331041529194e-08	2.17e-05
RT16440	RT16440	A0A0K3CKH7	40.48261	truedata_enz	8.9856e-06	8.434554985461659e-08	1.92e-05
RT16443	RT16443	A0A0K3CJW1	91.30575	truedata_enz	0.00045770399999999997	1.9048912034565183e-06	0.000978
RT16447	RT16447	A0A0K3CGV8	26.82274	truedata_enz	8.751600000000001e-06	1.2398464884646388e-07	1.87e-05
RT16448	RT16448	A0A0K3CKI1	80.25833	truedata_enz	1.05768e-05	5.00780915825186e-08	2.26e-05
RT16449	RT16449	A0A0K3CP39	52.01819	truedata_enz	1.2589200000000001e-05	9.196582964536062e-08	2.69e-05
RT16450	RT16450	A0A0K3CJW6	33.382909999999995	truedata_enz	1.18404e-06	1.3478010155495734e-08	2.53e-06
RT16451	RT16451	A0A0K3CJ28	54.56108	truedata_enz	7.6752e-06	5.345524685361801e-08	1.64e-05
RT16458	RT16458	A0A0K3CKJ1	63.83003	truedata_enz	6.5988e-06	3.928470658716595e-08	1.41e-05
RT16459	RT16459	A0A0K3CP49	53.07754000000001	truedata_enz	1.36188e-05	9.750157976424678e-08	2.91e-05
RT16461	RT16461	A0A0K3CJ41	25.73975	truedata_enz	1.24488e-05	1.837836031818491e-07	2.66e-05
RT16462	RT16462	A0A2T0A3F0	77.55705999999998	truedata_enz	7.020000000000002e-08	3.439532132858055e-10	1.5000000000000002e-07
RT16464	RT16464	A0A0K3CP52	112.76742000000002	truedata_enz	2.1294000000000003e-05	7.175583160455386e-08	4.55e-05
RT16465	RT16465	A0A2T0A3G6	38.45879	truedata_enz	3.0373200000000006e-05	3.0010866176496977e-07	6.49e-05
RT16466	RT16466	A0A0K3CJ46	35.20894	truedata_enz	2.79396e-07	3.0154409647095315e-09	5.970000000000001e-07
RT16471	RT16471	A0A2T0A3G0	46.23224	truedata_enz	9.2196e-05	7.577932628832174e-07	0.000197
RT16476	RT16476	A0A2T0A3G4	114.48037	truedata_enz	1.88604e-05	6.260420017859831e-08	4.03e-05
RT16479	RT16479	A0A0K3CKK8	36.95128	truedata_enz	6.6456e-06	6.834209802745671e-08	1.42e-05
RT16480	RT16480	A0A2T0A3L8	315.78973	truedata_enz	0.00011138400000000002	1.3403197121071672e-07	0.000238
RT16481	RT16481	A0A0K3CJY8	26.30228	truedata_enz	5.1480000000000005e-06	7.437530130467779e-08	1.1e-05
RT16483	RT16483	A0A061AXA9	11.859410000000004	truedata_enz	8.0028e-07	2.564262471741848e-08	1.71e-06
RT16492	RT16492	A0A0K3CJZ5	103.45572	truedata_enz	3.2104800000000003e-07	1.1792314625039582e-09	6.860000000000001e-07
RT16496	RT16496	A0A2T0A3I1	28.326730000000005	truedata_enz	0.000150228	2.0152922698807802e-06	0.000321
RT16497	RT16497	A0A0K3CJZ9	28.20683	truedata_enz	3.3321600000000002e-06	4.4890574375071574e-08	7.12e-06
RT16498	RT16498	A0A0K3CJ72	93.3667	truedata_enz	6.6456e-06	2.7047416262971706e-08	1.42e-05
RT16501	RT16501	A0A2T0A3J0	45.41065	truedata_enz	8.096400000000001e-06	6.77513314607917e-08	1.73e-05
RT16506	RT16506	A0A0K3CP82	48.53547000000001	truedata_enz	1.521e-05	1.1908404307200485e-07	3.25e-05
RT16512	RT16512	A0A0K3CP87	77.70527	truedata_enz	2.0404800000000003e-07	9.978504675422918e-10	4.3600000000000004e-07
RT16513	RT16513	A0A0K3CK07	141.78699000000003	truedata_enz	9.2664e-05	2.4834662192913463e-07	0.000198
RT16518	RT16518	A0A2T0A3K2	50.09574	truedata_enz	2.5880400000000004e-05	1.963151357780123e-07	5.53e-05
RT16519	RT16519	A0A0K3CK10	119.89653	truedata_enz	9.828000000000001e-05	3.114885810289923e-07	0.00021
RT16521	RT16521	A0A0K3CH23	35.58025000000001	truedata_enz	4.21668e-05	4.5034489639617475e-07	9.01e-05
RT16523	RT16523	A0A0K3CP98	140.80660000000006	truedata_enz	3.06072e-05	8.260078717901005e-08	6.54e-05
RT16524	RT16524	A0A0K3CK11	88.47638999999998	truedata_enz	2.2464e-05	9.648133247751181e-08	4.8e-05
RT16526	RT16526	A0A0K3CKP6	36.51501	truedata_enz	0.000258336	2.6884199127975046e-06	0.000552
RT16527	RT16527	A0A0K3CPA4	41.25679999999999	truedata_enz	1.7409600000000004e-05	1.603529115200404e-07	3.72e-05
RT16529	RT16529	A0A0K3CJA0	44.24116999999999	truedata_enz	1.5303600000000002e-06	1.3144697574679878e-08	3.27e-06
RT16533	RT16533	A0A0K3CK17	46.169160000000005	truedata_enz	8.9388e-05	7.357170890698467e-07	0.000191
RT16539	RT16539	A0A0K3CJA8	61.13416999999999	truedata_enz	1.7082000000000002e-06	1.0617891761677637e-08	3.65e-06
RT16540	RT16540	A0A0K3CH42	199.07836000000003	truedata_enz	3.28536e-06	6.271082401924548e-09	7.02e-06
RT16543	RT16543	A0A0K3CK25	38.53102	truedata_enz	1.91412e-05	1.887740319358273e-07	4.09e-05
RT16544	RT16544	A0A0K3CJB1	68.98633	truedata_enz	3.00456e-07	1.655013101871052e-09	6.42e-07
RT16547	RT16547	A0A2T0A3P3	138.67605	truedata_enz	2.11068e-05	5.783683628139105e-08	4.51e-05
RT16553	RT16553	A0A2T0A3N7	116.21663	truedata_enz	0.000244764	8.00318508633403e-07	0.000523
RT16556	RT16556	A0A2T0A3P2	109.74947000000002	truedata_enz	1.83924e-06	6.3682421427638775e-09	3.93e-06
RT16557	RT16557	A0A0K3CK31	38.92339	truedata_enz	1.43676e-06	1.402675357927457e-08	3.07e-06
RT16558	RT16558	A0A0K3CJB9	101.07443999999998	truedata_enz	4.8204000000000005e-06	1.812280137292871e-08	1.03e-05
RT16561	RT16561	A0A0K3CPD6	99.40120000000002	truedata_enz	6.739200000000001e-05	2.5763230222572766e-07	0.000144
RT16562	RT16562	A0A2T0A3Q0	17.09867	truedata_enz	1.0951200000000001e-05	2.433789294722923e-07	2.34e-05
RT16570	RT16570	A0A0K3CKS4	69.15756999999999	truedata_enz	0.0037248120000000005	2.0466719116938323e-05	0.007959
RT16572	RT16572	A0A2T0A3Q6	21.12898	truedata_enz	2.8314e-05	5.092209846381605e-07	6.05e-05
RT16575	RT16575	A0A2T0A3R7	20.14172	truedata_enz	0.00010764	2.0307699640348495e-06	0.00023
RT16577	RT16577	A0A2T0A3S9	44.944570000000006	truedata_enz	1.3244400000000001e-05	1.1197953390142568e-07	2.83e-05
RT16583	RT16583	A0A2T0A3S0	24.92419	truedata_enz	9.640800000000001e-06	1.4698587998245883e-07	2.06e-05
RT16584	RT16584	A0A0K3CPF2	77.37429999999999	truedata_enz	7.066800000000001e-05	3.4706407683171293e-07	0.000151
RT16588	RT16588	A0A0K3CKT9	43.79224000000001	truedata_enz	3.36492e-05	2.919854293820092e-07	7.19e-05
RT16590	RT16590	A0A0K3CK63	61.33032000000001	truedata_enz	3.8048400000000002e-06	2.3574623448891182e-08	8.13e-06
RT16593	RT16593	A0A2T0A3T0	28.436090000000004	truedata_enz	9.968400000000001e-06	1.332107191952199e-07	2.13e-05
RT16596	RT16596	A0A0K3CK67	103.23553	truedata_enz	4.6098e-06	1.6968227895957914e-08	9.85e-06
RT16597	RT16597	A0A0K3CJE4	43.580119999999994	truedata_enz	1.0717200000000001e-05	9.344939848720015e-08	2.29e-05
RT16598	RT16598	A0A0K3CH86	63.98959000000001	truedata_enz	2.08728e-05	1.2395241163445492e-07	4.46e-05
RT16599	RT16599	A0A0K3CKU9	63.69350999999999	truedata_enz	4.563e-05	2.722318176530074e-07	9.75e-05
RT16600	RT16600	A0A0K3CPG9	15.135879999999998	truedata_enz	1.9468800000000002e-05	4.887818878056645e-07	4.16e-05
RT16601	RT16601	A0A061APN4	8.38358	truedata_enz	1.9328400000000003e-05	8.760925523463724e-07	4.13e-05
RT16602	RT16602	A0A0K3CJE7	59.24068	truedata_enz	0.00015163200000000001	9.726451485702055e-07	0.000324
RT16605	RT16605	A0A2T0A3U3	61.65427	truedata_enz	5.8500000000000006e-05	3.605589685840089e-07	0.000125
RT16606	RT16606	A0A0K3CPH4	29.959859999999995	truedata_enz	3.57084e-06	4.52912396786901e-08	7.63e-06
RT16612	RT16612	A0A0K3CK79	78.28023999999999	truedata_enz	1.04832e-05	5.088916436638417e-08	2.24e-05
RT16615	RT16615	A0A0K3CHA1	49.03025000000001	truedata_enz	6.505200000000001e-07	5.041736479010406e-09	1.39e-06
RT16616	RT16616	A0A0K3CKW4	34.378829999999994	truedata_enz	0.00042634800000000006	4.7125582807791905e-06	0.000911
RT16624	RT16624	A0A0K3CK87	54.66722	truedata_enz	2.21832e-05	1.5419873189088452e-07	4.74e-05
RT16628	RT16628	A0A0K3CPJ4	39.84647	truedata_enz	4.7736e-06	4.552393223289291e-08	1.02e-05
RT16629	RT16629	A0A0K3CK93	24.089269999999996	truedata_enz	1.24488e-06	1.963755647223847e-08	2.66e-06
RT16631	RT16631	A0A2T0A3W2	93.78302	truedata_enz	4.0201200000000004e-05	1.628914914448266e-07	8.59e-05
RT16632	RT16632	A0A0K3CKX8	39.73777	truedata_enz	5.5692e-07	5.32565365394183e-09	1.19e-06
RT16633	RT16633	A0A0K3CPK0	57.613389999999995	truedata_enz	5.2416e-06	3.457196321896698e-08	1.12e-05
RT16644	RT16644	A0A0K3CPL0	29.83983	truedata_enz	0.001028664	1.3099683208650989e-05	0.002198
RT16646	RT16646	A0A2T0A3X5	82.22573	truedata_enz	3.03264e-05	1.4015116679414097e-07	6.48e-05
RT16647	RT16647	A0A0K3CJL5	23.24473	truedata_enz	6.7392e-06	1.1017103661776238e-07	1.44e-05
RT16648	RT16648	A0A0K3CHD3	38.08639	truedata_enz	6.5988e-05	6.583832177321086e-07	0.000141
RT16651	RT16651	A0A2T0A3Y2	27.584199999999992	truedata_enz	1.32912e-06	1.8309960049593614e-08	2.84e-06
RT16654	RT16654	A0A0K3CHD8	132.28051000000002	truedata_enz	3.6082800000000005e-06	1.0365445370599192e-08	7.71e-06
RT16656	RT16656	A0A0K3CPM0	25.558159999999997	truedata_enz	6.318e-07	9.393633970520572e-09	1.35e-06
RT16657	RT16657	A0A2T0A409	44.189800000000005	truedata_enz	5.382e-05	4.6281268528031354e-07	0.000115
RT16658	RT16658	A0A0K3CJM7	126.58484	truedata_enz	1.90008e-05	5.703924735379055e-08	4.06e-05
RT16660	RT16660	A0A0K3CL05	23.672839999999997	truedata_enz	2.55528e-05	4.1017740161298777e-07	5.46e-05
RT16664	RT16664	A0A0K3CJN3	114.90011	truedata_enz	1.51164e-05	4.9993268065626745e-08	3.23e-05
RT16668	RT16668	A0A0K3CKC7	25.791840000000004	truedata_enz	4.4038800000000004e-07	6.4883870247334035e-09	9.410000000000001e-07
RT16669	RT16669	A0A2T0A416	152.34601	truedata_enz	3.78144e-05	9.432128875577378e-08	8.08e-05
RT16671	RT16671	A0A0K3CHK8	61.10446	truedata_enz	1.50696e-06	9.371571240462643e-09	3.22e-06
RT16672	RT16672	A0A2T0A406	58.80443000000001	truedata_enz	3.19644e-05	2.065570910218839e-07	6.83e-05
RT16677	RT16677	A0A0K3CKD3	48.22834999999999	truedata_enz	4.22136e-05	3.326086834818111e-07	9.02e-05
RT16678	RT16678	A0A0K3CJP4	102.98548	truedata_enz	7.3476e-05	2.711147241339265e-07	0.000157
RT16679	RT16679	A0A2T0A428	26.12313	truedata_enz	1.92348e-05	2.7979893680428034e-07	4.11e-05
RT16682	RT16682	A0A2T0A415	97.6184	truedata_enz	3.393e-05	1.320796079427649e-07	7.25e-05
RT16689	RT16689	A0A0K3CL25	25.91077	truedata_enz	1.60056e-05	2.3473358761626925e-07	3.42e-05
RT16691	RT16691	A0A0K3CKE3	62.42895999999998	truedata_enz	1.65204e-06	1.00558330620917e-08	3.53e-06
RT16692	RT16692	A0A0K3CJR6	117.85639	truedata_enz	1.4227200000000002e-05	4.587223484445773e-08	3.04e-05
RT16699	RT16699	A0A0K3CHM9	58.22250999999999	truedata_enz	6.6456e-06	4.3373739813003605e-08	1.42e-05
RT16700	RT16700	A0A2T0A4B7	37.1584	truedata_enz	3.51e-05	3.58949793317258e-07	7.5e-05
RT16701	RT16701	A0A2T0A431	66.08266	truedata_enz	7.8624e-06	4.5211739357949567e-08	1.68e-05
RT16702	RT16702	A0A0K3CKF2	98.75794	truedata_enz	8.330400000000001e-07	3.2053645509414233e-09	1.78e-06
RT16703	RT16703	A0A2T0A442	13.854830000000002	truedata_enz	5.148e-05	1.4119552531499845e-06	0.00011
RT16705	RT16705	A0A2T0A444	54.39345999999998	truedata_enz	0.00016146	1.1279811947980514e-06	0.000345
RT16707	RT16707	A0A0K3CKF7	31.703089999999992	truedata_enz	1.76904e-05	2.1204090831524628e-07	3.78e-05
RT16709	RT16709	A0A2T0A458	134.50858000000002	truedata_enz	3.74868e-05	1.059039059069689e-07	8.01e-05
RT16712	RT16712	A0A0K3CKG3	140.31978000000004	truedata_enz	4.329e-06	1.1723365016678331e-08	9.25e-06
RT16714	RT16714	A0A0K3CHP5	117.67635	truedata_enz	1.6801200000000001e-06	5.425436801872254e-09	3.59e-06
RT16718	RT16718	A0A2T0A446	106.85605	truedata_enz	2.34468e-05	8.338118431291443e-08	5.01e-05
RT16719	RT16719	A0A0K3CJT4	172.79702	truedata_enz	0.000112788	2.4803344409527435e-07	0.000241
RT16722	RT16722	A0A0K3CL58	27.8531	truedata_enz	6.318e-06	8.619650954471854e-08	1.35e-05
RT16724	RT16724	A0A2T0A490	46.13138000000001	truedata_enz	1.15596e-05	9.522039011189346e-08	2.47e-05
RT16726	RT16726	A0A2T0A457	114.65333	truedata_enz	0.000352668888	1.1688642400530366e-06	0.000753566
RT16728	RT16728	A0A2T0A456	40.20542999999999	truedata_enz	4.8204e-05	4.5559816174083956e-07	0.000103
RT16731	RT16731	A0A0K3CHR0	23.262979999999995	truedata_enz	8.8452e-06	1.444860460697641e-07	1.89e-05
RT16736	RT16736	A0A0K3CPT9	37.39705999999999	truedata_enz	6.505200000000001e-07	6.610081113328162e-09	1.39e-06
RT16737	RT16737	A0A0K3CKI4	131.79607	truedata_enz	7.1604e-06	2.064516794772409e-08	1.53e-05
RT16750	RT16750	A0A2T0A4G8	29.67616	truedata_enz	2.81268e-06	3.6016061377213225e-08	6.01e-06
RT16752	RT16752	A0A0K3CPV4	25.035	truedata_enz	1.66608e-05	2.5289011384062315e-07	3.56e-05
RT16760	RT16760	A0A2T0A4H8	138.49425	truedata_enz	4.520880000000001e-05	1.240437346676848e-07	9.66e-05
RT16762	RT16762	A0A0K3CL95	152.74691	truedata_enz	1.2261600000000001e-05	3.0504106433315084e-08	2.62e-05
RT16766	RT16766	A0A2T0A499	104.10128	truedata_enz	6.1308e-05	2.237920609621707e-07	0.000131
RT16770	RT16770	A0A2T0A4I8	25.04023999999999	truedata_enz	6.2712e-06	9.516905588764329e-08	1.34e-05
RT16771	RT16771	A0A0K3CJW7	133.59966	truedata_enz	2.00304e-05	5.697283960153791e-08	4.28e-05
RT16773	RT16773	A0A0K3CLA6	31.58011	truedata_enz	1.62864e-05	1.959724649470822e-07	3.48e-05
RT16774	RT16774	A0A0K3CPX6	42.531119999999994	truedata_enz	6.411600000000001e-05	5.728530073978774e-07	0.000137
RT16777	RT16777	A0A0K3CHU9	219.84587	truedata_enz	3.80952e-05	6.584693176178384e-08	8.14e-05
RT16778	RT16778	A0A0K3CLB2	95.85468	truedata_enz	3.94056e-05	1.562169734435502e-07	8.42e-05
RT16779	RT16779	A0A2T0A4C3	36.06184	truedata_enz	5.4756000000000006e-06	5.769888613559376e-08	1.17e-05
RT16781	RT16781	A0A2T0A4B6	38.93969999999999	truedata_enz	9.360000000000002e-06	9.134122759035129e-08	2e-05
RT16786	RT16786	A0A0K3CKN3	17.013329999999993	truedata_enz	2.34936e-06	5.247396012420851e-08	5.02e-06
RT16787	RT16787	A0A2T0A4E1	219.83993000000004	truedata_enz	8.845200000000001e-05	1.5289197008023066e-07	0.000189
RT16790	RT16790	A0A0K3CPZ1	191.68663	truedata_enz	7.3476e-05	1.4565898518848184e-07	0.000157
RT16793	RT16793	A0A0K3CJY7	136.10733000000002	truedata_enz	4.6800000000000006e-05	1.306615889092821e-07	0.0001
RT16801	RT16801	A0A2T0A4D5	16.459409999999995	truedata_enz	1.5678e-05	3.6195951130690605e-07	3.35e-05
RT16802	RT16802	A0A2T0A4D1	18.52996	truedata_enz	2.5880400000000004e-05	5.307378968977808e-07	5.53e-05
RT16804	RT16804	A0A2T0A4H5	68.42374	truedata_enz	0.000138996	7.719320808830386e-07	0.000297
RT16807	RT16807	A0A0K3CJZ6	113.84227	truedata_enz	5.8968e-05	1.968323365301834e-07	0.000126
RT16810	RT16810	A0A2T0A4M3	165.22337	truedata_enz	3.9312e-05	9.041432819098171e-08	8.4e-05
RT16813	RT16813	A0A2T0A4E6	53.68270000000001	truedata_enz	3.12156e-05	2.209636996648827e-07	6.67e-05
RT16815	RT16815	A0A0K3CK22	52.201229999999995	truedata_enz	5.4288000000000006e-05	3.951906880355119e-07	0.000116
RT16818	RT16818	A0A0K3CQ30	75.95284000000001	truedata_enz	2.7752400000000002e-05	1.3884815893651903e-07	5.93e-05
RT16820	RT16820	A0A0K3CKS7	27.85270000000001	truedata_enz	9.1728e-05	1.2514635923985822e-06	0.000196
RT16825	RT16825	A0A0K3CKT1	34.801370000000006	truedata_enz	6.177600000000001e-05	6.74538962115572e-07	0.000132
RT16827	RT16827	A0A2T0A4I1	27.545029999999993	truedata_enz	1.51164e-05	2.085396893740904e-07	3.23e-05
RT16840	RT16840	A0A0K3CKT7	14.267639999999998	truedata_enz	2.08728e-05	5.559198297686234e-07	4.46e-05
RT16842	RT16842	A0A2T0A4H2	97.15819999999998	truedata_enz	2.6020800000000003e-05	1.0177117319999757e-07	5.56e-05
