rxnid	dir	min	max	median	all_kapps
GAPD_c	FWD	82.63554870910589	82.63554870910589	82.63554870910589	[82.63554870910589, 82.63554870910589]
16GS_c	FWD	16.647810748567284	16.647810748567284	16.647810748567284	[16.647810748567284, 16.647810748567284]
CHTNS_c	FWD	0.7956686065132655	0.7956686065132655	0.7956686065132655	[0.7956686065132655, 0.7956686065132655, 0.7956686065132655, 0.7956686065132655, 0.7956686065132655, 0.7956686065132655, 0.7956686065132655, 0.7956686065132655]
SERTRS_c	FWD	4.250226119441939	4.250226119441939	4.250226119441939	[4.250226119441939, 4.250226119441939]
MI1PP_c	FWD	0.3471959226313748	0.3471959226313748	0.3471959226313748	[0.3471959226313748, 0.3471959226313748]
PEMT_rm	FWD	0.47609996486093203	1.7410902025759925	1.1085950837184622	[1.7410902025759925, 0.47609996486093203]
PC_c	FWD	25.375290649216627	25.375290649216627	25.375290649216627	[25.375290649216627, 25.375290649216627]
CS_m	FWD	17.00562100704187	17.00562100704187	17.00562100704187	[17.00562100704187, 17.00562100704187]
PGM_c	FWD	30.371604748511295	30.371604748511295	30.371604748511295	[30.371604748511295, 30.371604748511295]
NADHcplxI_c_m	FWD	2464.383296505479	2464.383296505479	2464.383296505479	[2464.383296505479, 2464.383296505479]
PGCD_c	FWD	41.12762364011182	1897.180944345964	41.12762364011182	[41.12762364011182, 41.12762364011182, 1897.180944345964]
DDPA_c	FWD	2.296616042931806	2.296616042931806	2.296616042931806	[2.296616042931806, 2.296616042931806]
AGPAT_rm	FWD	11.974518362432162	11.974518362432162	11.974518362432162	[11.974518362432162, 11.974518362432162]
DOLPMMT_r	FWD	70.52567782160051	70.52567782160051	70.52567782160051	[70.52567782160051, 70.52567782160051]
INO3GALT_c	FWD	1.3919872146456505e-15	1.3919872146456505e-15	1.3919872146456505e-15	[1.3919872146456505e-15, 1.3919872146456505e-15]
MACACI_c	REV	2.2045381543409555e-16	2.2045381543409555e-16	2.2045381543409555e-16	[2.2045381543409555e-16, 2.2045381543409555e-16]
AATA_c	FWD	6.1962227153788225	116.06052106316098	6.1962227153788225	[6.1962227153788225, 6.1962227153788225, 116.06052106316098]
SACCD2_c	FWD	1.2998861289168733	4.195511010496943	2.747698569706908	[1.2998861289168733, 4.195511010496943]
ATPASEP2e_c	FWD	12.286377071324114	12.286377071324114	12.286377071324114	[12.286377071324114, 12.286377071324114]
RPE_c	FWD	253.64024270837265	253.64024270837265	253.64024270837265	[253.64024270837265, 253.64024270837265]
NADHq9_c	FWD	592.7402690865733	592.7402690865733	592.7402690865733	[592.7402690865733, 592.7402690865733]
THRD_L_m	FWD	9.871355390890969	9.871355390890969	9.871355390890969	[9.871355390890969, 9.871355390890969]
PItps_m	FWD	519.7496181211535	519.7496181211535	519.7496181211535	[519.7496181211535, 519.7496181211535]
GLYt_c_m	FWD	227.67366285071026	326.79582557384657	277.23474421227843	[227.67366285071026, 326.79582557384657]
SHSL1_c	REV	1.0621317187503422e-15	1.0621317187503422e-15	1.0621317187503422e-15	[1.0621317187503422e-15, 1.0621317187503422e-15]
DUTPDP_c	FWD	0.1870199138812863	0.1870199138812863	0.1870199138812863	[0.1870199138812863, 0.1870199138812863]
GND_c	FWD	33.970994090614845	33.970994090614845	33.970994090614845	[33.970994090614845, 33.970994090614845]
PHETA1_c	REV	3.1116157278739807	116.06052106316098	6.29873635196965	[6.29873635196965, 3.1116157278739807, 116.06052106316098]
CBPS_c	FWD	3.345409169635494	3.345409169635494	3.345409169635494	[3.345409169635494, 3.345409169635494]
MANNANH_e	FWD	1.383362771328038e-16	1.383362771328038e-16	1.383362771328038e-16	[1.383362771328038e-16, 1.383362771328038e-16, 1.383362771328038e-16, 1.383362771328038e-16]
GLUt_c_m	FWD	177.21086650865143	326.79582557384657	252.00334604124902	[326.79582557384657, 177.21086650865143]
TYRTA_c	FWD	6.29873635196965	116.06052106316098	61.179628707565314	[6.29873635196965, 116.06052106316098]
HACNH_m	FWD	13.430524603700077	812.1030488640373	412.7667867338687	[13.430524603700077, 812.1030488640373]
HCITR_m	FWD	13.430524603700077	13.430524603700077	13.430524603700077	[13.430524603700077]
3HAD120_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD160_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR160y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD80_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD60_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD180_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR80y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD140_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD100_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
MCOATA_c	FWD	70.21832323365444	81.75639009582761	75.98735666474103	[81.75639009582761, 70.21832323365444]
ACOATA_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
PCOATA180_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR180y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR60y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR120y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR140y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR40y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
PCOATA160_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
EAR100y_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3HAD40_c	FWD	81.75639009582761	81.75639009582761	81.75639009582761	[81.75639009582761]
3OAR180_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR120_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR140_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR60_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR80_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR160_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR40_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
3OAR100_c	FWD	70.21832323365444	5639.887564023214	140.79164834302	[202.9780808788704, 70.21832323365444, 5639.887564023214, 78.60521580716959]
SACCD1_c	FWD	4.195511010496943	4.195511010496943	4.195511010496943	[4.195511010496943]
PDMEMT_rm	FWD	1.7410902025759925	1.7410902025759925	1.7410902025759925	[1.7410902025759925]
PMEMT_rm	FWD	1.7410902025759925	1.7410902025759925	1.7410902025759925	[1.7410902025759925]
3OAS120_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS100_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS60_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS140_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS80_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS160_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS40_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
3OAS180_c	FWD	70.21832323365444	70.21832323365444	70.21832323365444	[70.21832323365444]
LEUTA_c	REV	199.1912177241189	199.1912177241189	199.1912177241189	[199.1912177241189]
OMCDC_c	FWD	199.1912177241189	199.1912177241189	199.1912177241189	[199.1912177241189]
VALTA_c	FWD	199.1912177241189	199.1912177241189	199.1912177241189	[199.1912177241189]
ASPGLUt_c_m	FWD	177.21086650865143	177.21086650865143	177.21086650865143	[177.21086650865143]
PSP_L_c	FWD	1897.180944345964	1897.180944345964	1897.180944345964	[1897.180944345964]
ACONTb_m	FWD	812.1030488640373	812.1030488640373	812.1030488640373	[812.1030488640373]
ACONTa_m	FWD	812.1030488640373	812.1030488640373	812.1030488640373	[812.1030488640373]
