Rxn,13ppd,2phetoh,3hppa,3hppb,4hbz,arte,btd,btoh,citm,cou,hdca,hxdcol,ibutoh,lac__L,muco,nrgn,polyhb,retcln,rsvtol,sesqt,skm,styr
GLYGS_c,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223,0.022881256518223
GLYTRS_c,0.113799390432368,0.113786203546753,0.113807460678016,0.11382277088324,0.113785165566196,0.113796443260108,0.100831844370913,0.113810834759286,0.113789968085579,0.113785897435615,0.113800707273847,0.113802480990098,0.113772614735037,0.113774063151039,0.113784216088431,0.113788258240111,0.113819666145106,0.113788059278839,0.1137882582401,0.113801005497231,0.113783453020681,0.113787563867747
GLYt_c_m,6.003344092361633,4.885625852710133,12.16178861268687,1.8102846047e-05,6.040738923815654,6.819120298844671,-0.017416563183514,-0.023219929130536,1.458513386749752,4.429261353614673,10.285856232175266,11.2383147451229,3.279259497269232,1.056939495e-05,4.641207798145325,6.335790824641456,1.8159040075e-05,2.186562705626166,6.335790824559659,6.517861284287186,5.013680735478167,3.510185826853449
GMPS2_c,0.010628165005968,0.010636634516578,0.010627819049893,0.010627405438994,0.010639314589856,0.010627484558791,0.01070190702117,0.010628158389171,0.01062713763338,0.01063619792026,0.010627708726504,0.010627768829922,0.010627291676843,0.010627568757111,0.010627367313804,0.010633808084009,0.010630044787572,0.01063249782942,0.010633808083858,0.01062745289396,0.010627394415542,0.010636390229457
GND_c,4.129641925235659,4.84841520004526,9.56617313048763,11.268991580743288,4.409623836514173,9.659663498664496,1.105198340207537,11.264830691019077,8.868686834905217,4.693638211520574,9.003225598887624,9.240031493918854,6.014565559900662,2.6314984520028,3.875876352388884,4.299620523153926,11.711652107991146,3.907075074567792,4.299620523133751,9.608466192236303,5.738056941557089,5.359639292034956
GRTT_c,0.010426867345075,0.010426867895862,0.010426869572008,0.010426868463533,0.010426867974391,1.40351311367769,0.010426865886104,0.010426869066056,0.010426868961244,0.010426867909683,0.010426869090451,0.01042686916685,0.01042686723227,0.010426866132602,0.010426868030403,0.010426868256353,0.010426868480858,0.010426867263902,0.01042686825635,1.453099391785458,0.010426867912335,0.01042686780689
GTHO_c,,,,,2.85665e-10,,,,,,,,,,,,,,,,,
GTHP_c,0.0,0.0,0.0,0.0,2.856594960576331e-10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTPCII2_c,3.035108857e-06,1.1469515688e-05,2.710635956e-06,2.337781217e-06,1.4146825688e-05,2.346816236e-06,1.558974768e-06,3.058957018e-06,1.98265378e-06,1.1032104428e-05,2.58233495e-06,2.647159942e-06,2.09050225e-06,2.37143814e-06,2.197022256e-06,8.648552637e-06,4.968864868e-06,7.337768524e-06,8.64855264e-06,2.327296192e-06,2.222092693e-06,1.1228849939e-05
H2Ot_c_e,-17.65195202560882,-28.648399166591403,-25.266386878899525,-21.477213131352308,-29.25482585628086,-39.45025561000541,-17.846601921469173,-32.159289976622944,-28.965664132705825,-29.15954337549884,-31.79204571479218,-32.05100844111428,-21.459069349424965,-13.505209968338493,-39.766409639907046,-32.76483620052266,-39.44810527708324,-20.38310924378765,-32.76483619972256,-38.11043167879322,-26.667031079068494,-29.82906986481717
H2Ot_c_en,,,,,,,1.935759025876558,,,,,,20.053612093387667,,4.315235188908446,,,,,,,
H2Ot_c_gm,,,,,,,,,,,,,,,,,,,,,,0.0
H2Ot_c_m,-77.12954823092313,-86.64452600204515,-122.5447725160061,-114.1314196144367,-88.0658667108176,-110.62656409646348,-42.55790342913113,-102.84822166809172,-108.52709046362764,-86.89741862340459,-112.1489625509316,-113.86374678628484,-75.12158681766029,-50.00880313760312,-89.11318895840002,-94.07243806577786,-102.92904387856537,-74.26939927422183,-94.0724380646759,-121.11417291245668,-86.64760239652477,-85.05768214904195
H2Ot_c_mm,,,,,,,,,,,,,,,0.0,,,,,,,
H2Ot_c_n,,,,,,,,,,,,,,,,,,,,,,0.0
H2Ot_c_r,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127,-0.005213431970127
H2Ot_c_rm,-0.036280450455401,-0.036280450455057,-0.036280450455474,-0.036280450455401,-0.036280450455401,-0.036280450455641,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455641,-0.036280450455057,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.0362804504561609,-0.036280450455401,-0.036280450455641,-0.036280450455401,-0.036280450455401,-0.036280450455401,-0.036280450455685,-0.036280450455391
H2Ot_c_v,,,,,,,,,,,,,,,,,,0.0,,,,
H2Ot_c_vm,,,,,,,,,,,,,,,,,,,,,,0.0
H2Ot_c_x,,,,,,,,,,,,,,,0.0,,,,,,,0.0
HACD200i_x,,0.0,,,,,,,,,,,,,,,,,,,,
HACNH_m,0.069797648688535,0.069789560652157,0.069802598488075,0.069811988840001,0.069788924017806,0.069795841071699,0.061844141899867,0.069804667945361,0.069791869592104,0.06978937290214,0.06979845635927,0.069799544249328,0.06978122609867,0.069782114469255,0.069788341665684,0.069790820876526,0.069810084581812,0.069790698845739,0.069790820876578,0.069798639271435,0.069787873646176,0.069790394990608
HCITR_m,0.069797648688535,0.069789560652157,0.069802598488075,0.069811988840001,0.069788924017806,0.069795841071699,0.061844141899867,0.069804667945361,0.069791869592104,0.06978937290214,0.06979845635927,0.069799544249328,0.06978122609867,0.069782114469255,0.069788341665684,0.069790820876526,0.069810084581812,0.069790698845739,0.069790820876578,0.069798639271435,0.069787873646176,0.069790394990608
HCITS_m,0.069797648688535,0.069789560652157,0.069802598488075,0.069811988840001,0.069788924017806,0.069795841071699,0.061844141899867,0.069804667945361,0.069791869592104,0.06978937290214,0.06979845635927,0.069799544249328,0.06978122609867,0.069782114469255,0.069788341665684,0.069790820876526,0.069810084581812,0.069790698845739,0.069790820876578,0.069798639271435,0.069787873646176,0.069790394990608
HCO3E_c,1.601072348595349,1.600904653347036,19.743267168044223,14.294553699282345,1.968544017033452,1.601034869937743,2.096660991361172,4.597946394863885,1.600952526309749,1.600900760588404,15.49008606413633,18.05954560443529,5.623799870208568,1.600750266124328,1.600879379201785,5.389645447080328,1.601330191179936,1.600910932114886,5.389645446881885,1.601092887084063,1.600869675404439,1.60092195230502
HCO3E_e,20.786973122026016,,,16.859253444897004,14.244169284964002,,,35.22177009436503,,,,28.38949925838204,21.407943266584795,7.946962093697669,,15.839667731714394,21.946500098632875,12.88953112788018,17.10257261962761,28.222886437111192,14.031990701129809,
HCO3E_m,,,,,,,,,,,,,,,,,,,,,,0.0
HDCA1,,,,,,,,,,,1.167493704295615,,,,,,,,,,,
HDCAt_c_e,,,,,,,,,,,-1.167493704295615,,,,,,,,,,,
HDCAt_c_rm,,,0.0,,,,,,,,,,,,,,,,,,,
HDCEAt_c_rm,,0.0,,,,,,,,,,,,,,,,,,,,
HDCOAt_c_rm,,,,,,,,,,,,,,,0.0,,,,,,,
HEMEOS_m,3.40482e-09,3.955608e-09,5.631754e-09,4.523279e-09,4.034139e-09,5.094737e-09,1.94585e-09,5.125805e-09,5.020989e-09,3.969429e-09,5.150197e-09,5.226595e-09,3.292016e-09,2.192348e-09,4.090149e-09,4.316099e-09,4.540604e-09,3.323648e-09,4.316099e-09,5.590896e-09,3.972081e-09,3.866636e-09
HETZK_c,,4.330445343e-06,5.020969581e-06,3.99157629e-06,5.920061294e-06,1.1308593523e-05,9.57053187e-07,6.474859548e-06,1.3532656855e-05,4.204773811e-06,5.689113609e-06,5.230211291e-06,2.0931436935e-05,2.422876669e-06,1.7690421605e-05,6.753911947e-06,2.0038879472e-05,2.830927021e-06,6.753911777e-06,1.214252433e-05,8.724303111e-06,4.479453822e-06
HEX1_c,9.402907766364988,6.958269930356209,9.639559980218074,13.21,6.721838910009729,9.793642363667272,13.21,13.21,13.21,6.685428313711157,9.07661896612092,9.313423149393085,9.510839386699972,13.21,10.116856684140195,7.388291228306738,13.21,4.419950247866787,7.388291228107312,9.90171051983393,8.057526105279923,6.813712076313924
HICITD_m,0.069797648688535,0.069789560652157,0.069802598488075,0.069811988840001,0.069788924017806,0.069795841071699,0.061844141899867,0.069804667945361,0.069791869592104,0.06978937290214,0.06979845635927,0.069799544249328,0.06978122609867,0.069782114469255,0.069788341665684,0.069790820876526,0.069810084581812,0.069790698845739,0.069790820876578,0.069798639271435,0.069787873646176,0.069790394990608
HISTD_c,0.035146944750392,0.03514287198042,0.035149437245974,0.035154165803265,0.035142551400099,0.035146034516161,0.03114191780571,0.035150479331064,0.035144034658335,0.03514277743799,0.035147351456921,0.035147899269229,0.035138675075562,0.035139122418883,0.035142258153865,0.035143506572514,0.035153206904807,0.035143445123324,0.035143506572834,0.035147443563217,0.03514202248037,0.035143292115594
HISTP_c,0.035146944750392,0.03514287198042,0.035149437245974,0.035154165803265,0.035142551400099,0.035146034516161,0.03114191780571,0.035150479331064,0.035144034658335,0.03514277743799,0.035147351456921,0.035147899269229,0.035138675075562,0.035139122418883,0.035142258153865,0.035143506572514,0.035153206904807,0.035143445123324,0.035143506572834,0.035147443563217,0.03514202248037,0.035143292115594
HISTRS_c,0.035146944750392,0.03514287198042,0.035149437245974,0.035154165803265,0.035142551400099,0.035146034516161,0.03114191780571,0.035150479331064,0.035144034658335,0.03514277743799,0.035147351456921,0.035147899269229,0.035138675075562,0.035139122418883,0.035142258153865,0.035143506572514,0.035153206904807,0.035143445123324,0.035143506572834,0.035147443563217,0.03514202248037,0.035143292115594
HKYNH_c,9.9770676507e-05,9.9770676505e-05,9.9770676511e-05,9.9770676511e-05,9.9770676569e-05,9.9770676506e-05,9.9770674401e-05,9.9770676084e-05,9.9770676505e-05,9.9770677162e-05,9.9770676505e-05,9.9770676507e-05,9.9770676502e-05,9.9770676502e-05,9.9770676574e-05,9.9770676505e-05,9.9770676511e-05,0.000117090919668,9.9770676343e-05,9.9770676507e-05,9.9770676492e-05,9.9770676511e-05
HMGCOAR_c,0.031280602035224,0.031280603687586,0.031280608716023,0.0312806053906,0.031280603923155,4.210539341033069,0.031280597658312,0.031280607198146,0.031280606883731,0.031280603729048,0.031280607271353,0.031280607500549,0.031280601696811,0.031280598397807,0.03128060409121,0.03128060476906,0.031280605442574,0.031280601791706,0.031280604769032,4.359298175356376,0.031280603737006,0.031280603420671
HMGCOAS_c,0.031280602035224,0.031280603687586,0.031280608716023,0.0312806053906,0.031280603923155,4.210539341033069,0.031280597658312,0.031280607198146,0.031280606883731,0.031280603729048,0.031280607271353,0.031280607500549,0.031280601696811,0.031280598397807,0.03128060409121,0.03128060476906,0.031280605442574,0.031280601791706,0.031280604769032,4.359298175356376,0.031280603737006,0.031280603420671
HMPK1_c,,4.330445343e-06,5.020969581e-06,3.99157629e-06,5.920061294e-06,1.1308593523e-05,9.57053187e-07,6.474859548e-06,1.3532656855e-05,4.204773811e-06,5.689113609e-06,5.230211291e-06,2.0931436935e-05,2.422876669e-06,1.7690421605e-05,6.753911947e-06,2.0038879472e-05,2.830927021e-06,6.753911777e-06,1.214252433e-05,8.724303111e-06,4.479453822e-06
HOMOX_m,3.40482e-09,3.955608e-09,5.631754e-09,4.523279e-09,4.034139e-09,5.094737e-09,1.94585e-09,5.125805e-09,5.020989e-09,3.969429e-09,5.150197e-09,5.226595e-09,3.292016e-09,2.192348e-09,4.090149e-09,4.316099e-09,4.540604e-09,3.323648e-09,4.316099e-09,5.590896e-09,3.972081e-09,3.866636e-09
HSDx_c,0.174194309563941,,0.174206662801199,0.17423009834524,,0.174189798286376,0.154344706465615,3.170940338380431,,,0.17419632527153,0.17419904032364,0.174153323631673,0.174155540742184,,,0.174225345879401,,,,,
HSDy_c,,0.174174124214738,,,0.174172535363466,,,,0.174179886646673,0.174173655646163,,,,,0.174171081984645,0.174177269362452,,0.174176964809646,0.174177269362376,0.174196781766188,0.174169913946227,0.174176206477044
HSERTA_c,0.042182192384646,0.042177304381785,0.042185183794831,0.042190858851776,0.042176919631958,0.042181099951841,0.037375492448533,0.042186434470595,0.042178699789092,0.042177190916573,0.042182680500283,0.04218333796636,0.083111114702197,0.04217280428292,0.042176567687598,0.042178065998086,0.042189708013788,0.042177992248812,0.042178065998127,0.042182791043184,0.042176284840121,0.042177808613978
HSK_c,0.132012117179295,0.131996819832953,0.132021479006368,0.132039239493464,0.131995615731508,0.132008698334535,0.116969214017083,3.128753903909836,0.13200118685758,0.13199646472959,0.132013644771246,0.13201570235728,0.091042208929476,0.131982736459264,0.131994514297047,0.131999203364367,0.132035637865614,0.131998972560834,0.131999203364249,0.132013990723004,0.131993629106107,0.131998397863067
HSTPT_c,0.035146944750392,0.03514287198042,0.035149437245974,0.035154165803265,0.035142551400099,0.035146034516161,0.03114191780571,0.035150479331064,0.035144034658335,0.03514277743799,0.035147351456921,0.035147899269229,0.035138675075562,0.035139122418883,0.035142258153865,0.035143506572514,0.035153206904807,0.035143445123324,0.035143506572834,0.035147443563217,0.03514202248037,0.035143292115594
HXANt_c_e,,,,,,,,,,,,,,,0.0,,,,,,,0.0
HXAt_c_e,,,,,,,,,,,,,,,0.0,,,,,,,
HXCCOAt_c_rm,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05,-9.7446124089e-05
HXDCOL1,,,,,,,,,,,,1.16715973085055,,,,,,,,,,
HXDCOL2,,,,,,,,,,,,1.16715973085055,,,,,,,,,,
Ht_c_en,,,,,,,,,,,,,0.0,,,,,,,,,
Ht_c_g,,,,,,,,,,,,,,,0.0,,,,,,,
Ht_c_gm,,,,,0.007114092265138,,,0.007114092265138,0.007114092265138,0.007114092265138,0.007114092265003,0.007114092265138,0.007114092265138,,0.0071140922650556,,0.007114092265138,0.007114092265138,,,0.007114092265138,
Ht_c_l,0.006114097192414,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192462,0.006114097192347,0.006114097192414,0.006114097192414,0.006114097192414,0.0061140971924942,0.006114097192414,0.006114097192462,0.006114097192414,0.006114097192414,0.006114097192414,0.006114097192472,0.006114097192414
Ht_c_n,,,,,,,,,,,,,,,,,,,,,,0.0
Ht_c_r,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962,-0.037335904637962
Ht_c_rm,0.014681429346197,0.014681429346233,0.0146814293464103,0.014681429346197,0.014681429346197,0.014681429346313,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346313,0.014681429346233,0.014681429346197,0.014681429346197,0.014681429346197,0.0146814293468651,0.014681429346197,0.014681429346313,0.014681429346197,0.014681429346197,0.014681429346197,0.014681429346294,0.014681429346141
Ht_c_vm,-32.35823803560814,-24.24217412965011,-22.5725295514022,-24.80394366941385,-23.89724766932113,-26.37145145351541,-9.260704820502951,-27.478952090993182,-8.908268688812525,-23.08962706536707,-25.236261503410056,-25.654073830431496,-20.053612093387667,-6.928541505779062,-24.519983252696875,-20.793266980338903,-26.819756628491884,-21.9954125159313,-20.793266980727164,-27.692257677190756,-23.817897410251145,-23.521339135288144
Ht_c_x,,0.0,,,,,,,,,,,,,,,,,,,,
IAMOHt_c_m,,,,,,,,,,,,,,,0.0,,,,,,,
IBUTOH1,,,,,,,,,,,,,4.440576886271722,,,,,,,,,
IBUTOHt_c_e,,,,,,,,,,,,,4.194013568124605,,,,,,,,,
