id	rxn_src	enz	protein_stoich
RXN-DRAPPRy_c_FWD-rt8469	DRAPPRy_c	rt8469	rt8469:1
RXN-DRBK_c_FWD-rt2501	DRBK_c	rt2501	rt2501:1
RXN-DTMPK_c_FWD-rt6884	DTMPK_c	rt6884	rt6884:1
RXN-DTTPt_c_FWD-SPONT	DTTPt_c		zeroCost
RXN-DTTPt_c_REV-SPONT	DTTPt_c		zeroCost
RXN-DUDPt_c_n_FWD-SPONT	DUDPt_c_n		zeroCost
RXN-DUDPt_c_n_REV-SPONT	DUDPt_c_n		zeroCost
RXN-DUMPt_c_n_FWD-SPONT	DUMPt_c_n		zeroCost
RXN-DUMPt_c_n_REV-SPONT	DUMPt_c_n		zeroCost
RXN-DURIK1_c_FWD-SPONT	DURIK1_c		zeroCost
RXN-DURIt_c_e_FWD-SPONT	DURIt_c_e		zeroCost
RXN-DUTPDP_c_FWD-rt0031	DUTPDP_c	rt0031	rt0031:1
RXN-DUTPDP_c_FWD-rt5532	DUTPDP_c	rt5532	rt5532:1
RXN-DXHPSq9_c_FWD-rt1830	DXHPSq9_c	rt1830	rt1830:1
RXN-E4HGLUt_c_m_FWD-SPONT	E4HGLUt_c_m		zeroCost
RXN-E4HGLUt_c_m_REV-SPONT	E4HGLUt_c_m		zeroCost
RXN-E4HGLUt_c_x_FWD-SPONT	E4HGLUt_c_x		zeroCost
RXN-E4HGLUt_c_x_REV-SPONT	E4HGLUt_c_x		zeroCost
RXN-E4Pt_c_m_FWD-SPONT	E4Pt_c_m		zeroCost
RXN-E4Pt_c_m_REV-SPONT	E4Pt_c_m		zeroCost
RXN-EAR100y_c_FWD-rt0302	EAR100y_c	rt0302	rt0302:1
RXN-EAR120y_c_FWD-rt0302	EAR120y_c	rt0302	rt0302:1
RXN-EAR140y_c_FWD-rt0302	EAR140y_c	rt0302	rt0302:1
RXN-EAR160y_c_FWD-rt0302	EAR160y_c	rt0302	rt0302:1
RXN-EAR180y_c_FWD-rt0302	EAR180y_c	rt0302	rt0302:1
RXN-EAR40y_c_FWD-rt0302	EAR40y_c	rt0302	rt0302:1
RXN-EAR40y_m_FWD-rt3469	EAR40y_m	rt3469	rt3469:1
RXN-EAR60y_c_FWD-rt0302	EAR60y_c	rt0302	rt0302:1
RXN-EAR60y_m_FWD-rt3469	EAR60y_m	rt3469	rt3469:1
RXN-EAR80y_c_FWD-rt0302	EAR80y_c	rt0302	rt0302:1
RXN-EAR80y_m_FWD-rt3469	EAR80y_m	rt3469	rt3469:1
RXN-ECOAH100_m_FWD-rt6437	ECOAH100_m	rt6437	rt6437:1
RXN-ECOAH100_m_REV-rt6437	ECOAH100_m	rt6437	rt6437:1
RXN-ECOAH100_x_FWD-rt2994	ECOAH100_x	rt2994	rt2994:1
RXN-ECOAH100_x_FWD-rt8147	ECOAH100_x	rt8147	rt8147:1
RXN-ECOAH101e_x_FWD-rt2994	ECOAH101e_x	rt2994	rt2994:1
RXN-ECOAH101e_x_FWD-rt8147	ECOAH101e_x	rt8147	rt8147:1
RXN-ECOAH120_m_FWD-rt6437	ECOAH120_m	rt6437	rt6437:1
RXN-ECOAH120_m_REV-rt6437	ECOAH120_m	rt6437	rt6437:1
RXN-ECOAH120_x_FWD-rt2994	ECOAH120_x	rt2994	rt2994:1
RXN-ECOAH120_x_FWD-rt8147	ECOAH120_x	rt8147	rt8147:1
RXN-ECOAH121a_m_FWD-rt6437	ECOAH121a_m	rt6437	rt6437:1
RXN-ECOAH121a_x_FWD-rt2994	ECOAH121a_x	rt2994	rt2994:1
RXN-ECOAH121a_x_FWD-rt8147	ECOAH121a_x	rt8147	rt8147:1
RXN-ECOAH121d_x_FWD-rt2994	ECOAH121d_x	rt2994	rt2994:1
RXN-ECOAH121d_x_FWD-rt8147	ECOAH121d_x	rt8147	rt8147:1
RXN-ECOAH122e_x_FWD-rt2994	ECOAH122e_x	rt2994	rt2994:1
RXN-ECOAH122e_x_FWD-rt8147	ECOAH122e_x	rt8147	rt8147:1
RXN-ECOAH140_m_FWD-rt6437	ECOAH140_m	rt6437	rt6437:1
RXN-ECOAH140_m_REV-rt6437	ECOAH140_m	rt6437	rt6437:1
RXN-ECOAH140_x_FWD-rt2994	ECOAH140_x	rt2994	rt2994:1
RXN-ECOAH140_x_FWD-rt8147	ECOAH140_x	rt8147	rt8147:1
RXN-ECOAH141b_m_FWD-rt6437	ECOAH141b_m	rt6437	rt6437:1
RXN-ECOAH141b_x_FWD-rt2994	ECOAH141b_x	rt2994	rt2994:1
RXN-ECOAH141b_x_FWD-rt8147	ECOAH141b_x	rt8147	rt8147:1
RXN-ECOAH141c_m_FWD-rt6437	ECOAH141c_m	rt6437	rt6437:1
RXN-ECOAH141c_x_FWD-rt2994	ECOAH141c_x	rt2994	rt2994:1
RXN-ECOAH141c_x_FWD-rt8147	ECOAH141c_x	rt8147	rt8147:1
RXN-ECOAH142_x_FWD-rt2994	ECOAH142_x	rt2994	rt2994:1
RXN-ECOAH142_x_FWD-rt8147	ECOAH142_x	rt8147	rt8147:1
RXN-ECOAH143_x_FWD-rt2994	ECOAH143_x	rt2994	rt2994:1
RXN-ECOAH143_x_FWD-rt8147	ECOAH143_x	rt8147	rt8147:1
RXN-ECOAH160_m_FWD-rt6437	ECOAH160_m	rt6437	rt6437:1
RXN-ECOAH160_m_REV-rt6437	ECOAH160_m	rt6437	rt6437:1
RXN-ECOAH160_x_FWD-rt2994	ECOAH160_x	rt2994	rt2994:1
RXN-ECOAH160_x_FWD-rt8147	ECOAH160_x	rt8147	rt8147:1
RXN-ECOAH161b_m_FWD-rt6437	ECOAH161b_m	rt6437	rt6437:1
RXN-ECOAH161b_x_FWD-rt2994	ECOAH161b_x	rt2994	rt2994:1
RXN-ECOAH161b_x_FWD-rt8147	ECOAH161b_x	rt8147	rt8147:1
RXN-ECOAH161c_m_FWD-rt6437	ECOAH161c_m	rt6437	rt6437:1
RXN-ECOAH161c_x_FWD-rt2994	ECOAH161c_x	rt2994	rt2994:1
RXN-ECOAH161c_x_FWD-rt8147	ECOAH161c_x	rt8147	rt8147:1
RXN-ECOAH162_x_FWD-rt2994	ECOAH162_x	rt2994	rt2994:1
RXN-ECOAH162_x_FWD-rt8147	ECOAH162_x	rt8147	rt8147:1
RXN-ECOAH163_x_FWD-rt2994	ECOAH163_x	rt2994	rt2994:1
RXN-ECOAH163_x_FWD-rt8147	ECOAH163_x	rt8147	rt8147:1
RXN-ECOAH180_m_FWD-rt6437	ECOAH180_m	rt6437	rt6437:1
RXN-ECOAH180_x_FWD-rt2994	ECOAH180_x	rt2994	rt2994:1
RXN-ECOAH180_x_FWD-rt8147	ECOAH180_x	rt8147	rt8147:1
RXN-ECOAH181a_m_FWD-rt6437	ECOAH181a_m	rt6437	rt6437:1
RXN-ECOAH181a_x_FWD-rt2994	ECOAH181a_x	rt2994	rt2994:1
RXN-ECOAH181a_x_FWD-rt8147	ECOAH181a_x	rt8147	rt8147:1
RXN-ECOAH182_x_FWD-rt2994	ECOAH182_x	rt2994	rt2994:1
RXN-ECOAH182_x_FWD-rt8147	ECOAH182_x	rt8147	rt8147:1
RXN-ECOAH183_x_FWD-rt2994	ECOAH183_x	rt2994	rt2994:1
RXN-ECOAH183_x_FWD-rt8147	ECOAH183_x	rt8147	rt8147:1
RXN-ECOAH200_x_FWD-rt2994	ECOAH200_x	rt2994	rt2994:1
RXN-ECOAH200_x_FWD-rt8147	ECOAH200_x	rt8147	rt8147:1
RXN-ECOAH220_x_FWD-rt2994	ECOAH220_x	rt2994	rt2994:1
RXN-ECOAH220_x_FWD-rt8147	ECOAH220_x	rt8147	rt8147:1
RXN-ECOAH240_x_FWD-rt2994	ECOAH240_x	rt2994	rt2994:1
RXN-ECOAH240_x_FWD-rt8147	ECOAH240_x	rt8147	rt8147:1
RXN-ECOAH260_x_FWD-rt2994	ECOAH260_x	rt2994	rt2994:1
RXN-ECOAH260_x_FWD-rt8147	ECOAH260_x	rt8147	rt8147:1
RXN-ECOAH40_m_FWD-rt6437	ECOAH40_m	rt6437	rt6437:1
RXN-ECOAH40_m_REV-rt6437	ECOAH40_m	rt6437	rt6437:1
RXN-ECOAH40_x_FWD-rt2994	ECOAH40_x	rt2994	rt2994:1
RXN-ECOAH40_x_FWD-rt8147	ECOAH40_x	rt8147	rt8147:1
RXN-ECOAH60_m_FWD-rt6437	ECOAH60_m	rt6437	rt6437:1
RXN-ECOAH60_m_REV-rt6437	ECOAH60_m	rt6437	rt6437:1
RXN-ECOAH60_x_FWD-rt2994	ECOAH60_x	rt2994	rt2994:1
RXN-ECOAH60_x_FWD-rt8147	ECOAH60_x	rt8147	rt8147:1
RXN-ECOAH80_m_FWD-rt6437	ECOAH80_m	rt6437	rt6437:1
RXN-ECOAH80_m_REV-rt6437	ECOAH80_m	rt6437	rt6437:1
RXN-ECOAH80_x_FWD-rt2994	ECOAH80_x	rt2994	rt2994:1
RXN-ECOAH80_x_FWD-rt8147	ECOAH80_x	rt8147	rt8147:1
RXN-ECOAI101a_x_FWD-rt1925	ECOAI101a_x	rt1925	rt1925:1
RXN-ECOAI101d_x_FWD-rt1925	ECOAI101d_x	rt1925	rt1925:1
RXN-ECOAI102e_x_FWD-rt1925	ECOAI102e_x	rt1925	rt1925:1
RXN-ECOAI121a_x_FWD-rt1925	ECOAI121a_x	rt1925	rt1925:1
RXN-ECOAI121b_x_FWD-rt1925	ECOAI121b_x	rt1925	rt1925:1
RXN-ECOAI122c_x_FWD-rt1925	ECOAI122c_x	rt1925	rt1925:1
RXN-ECOAI122d_x_FWD-rt1925	ECOAI122d_x	rt1925	rt1925:1
RXN-ECOAI123e_x_FWD-rt1925	ECOAI123e_x	rt1925	rt1925:1
RXN-ECOAI141a_x_FWD-rt1925	ECOAI141a_x	rt1925	rt1925:1
RXN-ECOAI142c_x_FWD-rt1925	ECOAI142c_x	rt1925	rt1925:1
RXN-ECOAI81e_x_FWD-rt1925	ECOAI81e_x	rt1925	rt1925:1
RXN-ECOAI82e_x_FWD-rt1925	ECOAI82e_x	rt1925	rt1925:1
RXN-ECOAR122_x_FWD-rt4860	ECOAR122_x	rt4860	rt4860:1
RXN-ECOAR142_x_FWD-rt4860	ECOAR142_x	rt4860	rt4860:1
RXN-ECOAR200_rm_FWD-rt7873	ECOAR200_rm	rt7873	rt7873:1
RXN-ECOAR220_rm_FWD-rt7873	ECOAR220_rm	rt7873	rt7873:1
RXN-ECOAR240_rm_FWD-rt7873	ECOAR240_rm	rt7873	rt7873:1
RXN-ECOAR260_rm_FWD-rt7873	ECOAR260_rm	rt7873	rt7873:1
RXN-EGHLAT_c_FWD-rt0568	EGHLAT_c	rt0568	rt0568:1
RXN-EGHLAT_c_FWD-rt1784	EGHLAT_c	rt1784	rt1784:1
RXN-EGHLAT_m_FWD-rt5562	EGHLAT_m	rt5562	rt5562:1
RXN-EGHLAT_x_FWD-rt0568	EGHLAT_x	rt0568	rt0568:1
RXN-EGHLAT_x_FWD-rt5562	EGHLAT_x	rt5562	rt5562:1
RXN-ENO_c_FWD-rt0669	ENO_c	rt0669	rt0669:1
RXN-ENO_c_REV-rt0669	ENO_c	rt0669	rt0669:1
RXN-EPGALURS_e_FWD-rt2116	EPGALURS_e	rt2116	rt2116:1
RXN-EPISTt_c_e_FWD-rt6543	EPISTt_c_e	rt6543	rt6543:1
RXN-EPISTt_c_e_REV-rt6543	EPISTt_c_e	rt6543	rt6543:1
RXN-EPISTt_c_rm_FWD-SPONT	EPISTt_c_rm		zeroCost
RXN-EPISTt_c_rm_REV-SPONT	EPISTt_c_rm		zeroCost
RXN-EPISTt_l_rm_FWD-SPONT	EPISTt_l_rm		zeroCost
RXN-EPISTt_l_rm_REV-SPONT	EPISTt_l_rm		zeroCost
RXN-ERGSTESTt_c_rm_FWD-SPONT	ERGSTESTt_c_rm		zeroCost
RXN-ERGSTESTt_c_rm_REV-SPONT	ERGSTESTt_c_rm		zeroCost
RXN-ERGSTESTt_l_rm_FWD-SPONT	ERGSTESTt_l_rm		zeroCost
RXN-ERGSTESTt_l_rm_REV-SPONT	ERGSTESTt_l_rm		zeroCost
RXN-ERGSTGLCT_c_FWD-rt5466	ERGSTGLCT_c	rt5466	rt5466:1
RXN-ERGSTt_c_e_FWD-rt6543	ERGSTt_c_e	rt6543	rt6543:1
RXN-ERGSTt_c_e_REV-rt6543	ERGSTt_c_e	rt6543	rt6543:1
RXN-ERGSTt_c_en_FWD-SPONT	ERGSTt_c_en		zeroCost
RXN-ERGSTt_c_en_REV-SPONT	ERGSTt_c_en		zeroCost
RXN-ERGSTt_c_l_FWD-SPONT	ERGSTt_c_l		zeroCost
RXN-ERGSTt_c_l_REV-SPONT	ERGSTt_c_l		zeroCost
RXN-ERGSTt_c_r_FWD-SPONT	ERGSTt_c_r		zeroCost
RXN-ERGSTt_c_r_REV-SPONT	ERGSTt_c_r		zeroCost
RXN-ERGSTt_c_rm_FWD-SPONT	ERGSTt_c_rm		zeroCost
RXN-ERGSTt_c_rm_REV-SPONT	ERGSTt_c_rm		zeroCost
RXN-ERGTETROLt_c_e_FWD-SPONT	ERGTETROLt_c_e		zeroCost
RXN-ERGTETROLt_c_e_REV-SPONT	ERGTETROLt_c_e		zeroCost
RXN-ERGTETROLt_c_r_FWD-SPONT	ERGTETROLt_c_r		zeroCost
RXN-ERGTETROLt_c_r_REV-SPONT	ERGTETROLt_c_r		zeroCost
RXN-ETACt_c_e_FWD-SPONT	ETACt_c_e		zeroCost
RXN-ETFOXRq9_c_FWD-rt1518rt1701rt1850	ETFOXRq9_c	rt1518rt1701rt1850	rt1518:1,rt1701:1,rt1850:1
RXN-ETFOXRq9_m_FWD-rt1518rt1701rt1850	ETFOXRq9_m	rt1518rt1701rt1850	rt1518:1,rt1701:1,rt1850:1
RXN-ETFOXRq9_m_REV-rt1518rt1701rt1850	ETFOXRq9_m	rt1518rt1701rt1850	rt1518:1,rt1701:1,rt1850:1
RXN-ETHAK_c_FWD-rt7614	ETHAK_c	rt7614	rt7614:1
RXN-ETHAPT_rm_FWD-rt2983	ETHAPT_rm	rt2983	rt2983:1
RXN-ETHAt_c_e_FWD-SPONT	ETHAt_c_e		zeroCost
RXN-ETHAt_c_e_REV-SPONT	ETHAt_c_e		zeroCost
RXN-ETNO2OX_c_FWD-rt3897	ETNO2OX_c	rt3897	rt3897:1
RXN-ETOHt_c_e_FWD-SPONT	ETOHt_c_e		zeroCost
RXN-ETOHt_c_e_REV-SPONT	ETOHt_c_e		zeroCost
RXN-ETOHt_c_m_FWD-SPONT	ETOHt_c_m		zeroCost
RXN-ETOHt_c_m_REV-SPONT	ETOHt_c_m		zeroCost
RXN-EX_13BDglucan_e_FWD-SPONT	EX_13BDglucan_e		zeroCost
RXN-EX_14dmlanost_e_FWD-SPONT	EX_14dmlanost_e		zeroCost
RXN-EX_2mbac_e_FWD-SPONT	EX_2mbac_e		zeroCost
RXN-EX_2mbald_e_FWD-SPONT	EX_2mbald_e		zeroCost
RXN-EX_2mbtoh_e_FWD-SPONT	EX_2mbtoh_e		zeroCost
RXN-EX_2phetoh_e_FWD-SPONT	EX_2phetoh_e		zeroCost
RXN-EX_3c3hmp_e_FWD-SPONT	EX_3c3hmp_e		zeroCost
RXN-EX_3mbald_e_FWD-SPONT	EX_3mbald_e		zeroCost
RXN-EX_3mop_e_FWD-SPONT	EX_3mop_e		zeroCost
RXN-EX_4abut_e_FWD-SPONT	EX_4abut_e		zeroCost
RXN-EX_4abz_e_FWD-SPONT	EX_4abz_e		zeroCost
RXN-EX_4abz_e_REV-SPONT	EX_4abz_e		zeroCost
RXN-EX_5aop_e_FWD-SPONT	EX_5aop_e		zeroCost
RXN-EX_5fthf_e_FWD-SPONT	EX_5fthf_e		zeroCost
RXN-EX_8aonn_e_FWD-SPONT	EX_8aonn_e		zeroCost
RXN-EX_Nfortyr2_e_FWD-SPONT	EX_Nfortyr2_e		zeroCost
RXN-EX_abt__D_e_FWD-SPONT	EX_abt__D_e		zeroCost
RXN-EX_abt__L_e_FWD-SPONT	EX_abt__L_e		zeroCost
RXN-EX_ac_e_FWD-SPONT	EX_ac_e		zeroCost
RXN-EX_acald_e_FWD-SPONT	EX_acald_e		zeroCost
RXN-EX_ade_e_FWD-SPONT	EX_ade_e		zeroCost
RXN-EX_adn_e_FWD-SPONT	EX_adn_e		zeroCost
RXN-EX_akg_e_FWD-SPONT	EX_akg_e		zeroCost
RXN-EX_ala__L_e_FWD-SPONT	EX_ala__L_e		zeroCost
RXN-EX_alltn_e_FWD-SPONT	EX_alltn_e		zeroCost
RXN-EX_alltt_e_FWD-SPONT	EX_alltt_e		zeroCost
RXN-EX_amet_e_FWD-SPONT	EX_amet_e		zeroCost
RXN-EX_arab__D_e_FWD-SPONT	EX_arab__D_e		zeroCost
RXN-EX_arab__L_e_FWD-SPONT	EX_arab__L_e		zeroCost
RXN-EX_arach_e_FWD-SPONT	EX_arach_e		zeroCost
RXN-EX_arg__L_e_FWD-SPONT	EX_arg__L_e		zeroCost
RXN-EX_asn__L_e_FWD-SPONT	EX_asn__L_e		zeroCost
RXN-EX_asp__L_e_FWD-SPONT	EX_asp__L_e		zeroCost
RXN-EX_btd_e_FWD-SPONT	EX_btd_e		zeroCost
RXN-EX_btn_c_REV-SPONT	EX_btn_c		zeroCost
RXN-EX_but_e_FWD-SPONT	EX_but_e		zeroCost
RXN-EX_ca2_e_FWD-SPONT	EX_ca2_e		zeroCost
RXN-EX_ca2_e_REV-SPONT	EX_ca2_e		zeroCost
RXN-EX_caro_c_FWD-SPONT	EX_caro_c		zeroCost
RXN-EX_cellb_e_FWD-SPONT	EX_cellb_e		zeroCost
RXN-EX_chol_e_FWD-SPONT	EX_chol_e		zeroCost
RXN-EX_cit_e_FWD-SPONT	EX_cit_e		zeroCost
RXN-EX_cl_e_FWD-SPONT	EX_cl_e		zeroCost
RXN-EX_cl_e_REV-SPONT	EX_cl_e		zeroCost
RXN-EX_co2_e_FWD-SPONT	EX_co2_e		zeroCost
RXN-EX_cobalt2_e_FWD-SPONT	EX_cobalt2_e		zeroCost
RXN-EX_cobalt2_e_REV-SPONT	EX_cobalt2_e		zeroCost
RXN-EX_crn_e_FWD-SPONT	EX_crn_e		zeroCost
RXN-EX_csn_e_FWD-SPONT	EX_csn_e		zeroCost
RXN-EX_cu2_e_FWD-SPONT	EX_cu2_e		zeroCost
RXN-EX_cu2_e_REV-SPONT	EX_cu2_e		zeroCost
RXN-EX_cys__L_e_FWD-SPONT	EX_cys__L_e		zeroCost
RXN-EX_cytd_e_FWD-SPONT	EX_cytd_e		zeroCost
RXN-EX_dad_2_e_FWD-SPONT	EX_dad_2_e		zeroCost
RXN-EX_dann_e_FWD-SPONT	EX_dann_e		zeroCost
RXN-EX_dca_e_FWD-SPONT	EX_dca_e		zeroCost
RXN-EX_dcyt_e_FWD-SPONT	EX_dcyt_e		zeroCost
RXN-EX_ddca_e_FWD-SPONT	EX_ddca_e		zeroCost
RXN-EX_dgsn_e_FWD-SPONT	EX_dgsn_e		zeroCost
RXN-EX_din_e_FWD-SPONT	EX_din_e		zeroCost
RXN-EX_docosa_e_FWD-SPONT	EX_docosa_e		zeroCost
RXN-EX_dttp_e_FWD-SPONT	EX_dttp_e		zeroCost
RXN-EX_duri_e_FWD-SPONT	EX_duri_e		zeroCost
RXN-EX_epist_e_FWD-SPONT	EX_epist_e		zeroCost
RXN-EX_ergst_e_FWD-SPONT	EX_ergst_e		zeroCost
RXN-EX_ergtetrol_e_FWD-SPONT	EX_ergtetrol_e		zeroCost
RXN-EX_etac_e_FWD-SPONT	EX_etac_e		zeroCost
RXN-EX_etha_e_FWD-SPONT	EX_etha_e		zeroCost
RXN-EX_etoh_e_FWD-SPONT	EX_etoh_e		zeroCost
RXN-EX_fe2_e_FWD-SPONT	EX_fe2_e		zeroCost
RXN-EX_fe2_e_REV-SPONT	EX_fe2_e		zeroCost
RXN-EX_fe3_e_FWD-SPONT	EX_fe3_e		zeroCost
RXN-EX_fecost_e_FWD-SPONT	EX_fecost_e		zeroCost
RXN-EX_fmn_e_FWD-SPONT	EX_fmn_e		zeroCost
RXN-EX_fol_e_FWD-SPONT	EX_fol_e		zeroCost
RXN-EX_fol_e_REV-SPONT	EX_fol_e		zeroCost
RXN-EX_for_e_FWD-SPONT	EX_for_e		zeroCost
RXN-EX_fru_e_FWD-SPONT	EX_fru_e		zeroCost
RXN-EX_fum_e_FWD-SPONT	EX_fum_e		zeroCost
RXN-EX_g3pc_e_FWD-SPONT	EX_g3pc_e		zeroCost
RXN-EX_g3pi_e_FWD-SPONT	EX_g3pi_e		zeroCost
RXN-EX_gal_e_FWD-SPONT	EX_gal_e		zeroCost
RXN-EX_galur_e_FWD-SPONT	EX_galur_e		zeroCost
RXN-EX_gam6p_e_FWD-SPONT	EX_gam6p_e		zeroCost
RXN-EX_gcald_e_FWD-SPONT	EX_gcald_e		zeroCost
RXN-EX_glc__D_e_FWD-SPONT	EX_glc__D_e		zeroCost
RXN-EX_glc__D_e_REV-SPONT	EX_glc__D_e		zeroCost
RXN-EX_gln__L_e_FWD-SPONT	EX_gln__L_e		zeroCost
RXN-EX_glu__L_e_FWD-SPONT	EX_glu__L_e		zeroCost
RXN-EX_glx_e_FWD-SPONT	EX_glx_e		zeroCost
RXN-EX_gly_e_FWD-SPONT	EX_gly_e		zeroCost
RXN-EX_glyc_e_FWD-SPONT	EX_glyc_e		zeroCost
RXN-EX_gsn_e_FWD-SPONT	EX_gsn_e		zeroCost
RXN-EX_gthox_e_FWD-SPONT	EX_gthox_e		zeroCost
RXN-EX_gthrd_e_FWD-SPONT	EX_gthrd_e		zeroCost
RXN-EX_gua_e_FWD-SPONT	EX_gua_e		zeroCost
RXN-EX_h2o_e_FWD-SPONT	EX_h2o_e		zeroCost
RXN-EX_h2o_e_REV-SPONT	EX_h2o_e		zeroCost
RXN-EX_h_e_FWD-SPONT	EX_h_e		zeroCost
RXN-EX_h_e_REV-SPONT	EX_h_e		zeroCost
RXN-EX_hco3_e_FWD-SPONT	EX_hco3_e		zeroCost
RXN-EX_hdca_e_FWD-SPONT	EX_hdca_e		zeroCost
RXN-EX_hdcea_e_FWD-SPONT	EX_hdcea_e		zeroCost
RXN-EX_his__L_e_FWD-SPONT	EX_his__L_e		zeroCost
RXN-EX_hom__L_e_FWD-SPONT	EX_hom__L_e		zeroCost
RXN-EX_hxa_e_FWD-SPONT	EX_hxa_e		zeroCost
RXN-EX_hxan_e_FWD-SPONT	EX_hxan_e		zeroCost
RXN-EX_hxca_e_FWD-SPONT	EX_hxca_e		zeroCost
RXN-EX_hxdcal_e_FWD-SPONT	EX_hxdcal_e		zeroCost
RXN-EX_iamac_e_FWD-SPONT	EX_iamac_e		zeroCost
RXN-EX_iamoh_e_FWD-SPONT	EX_iamoh_e		zeroCost
RXN-EX_ibtald_e_FWD-SPONT	EX_ibtald_e		zeroCost
RXN-EX_ibutac_e_FWD-SPONT	EX_ibutac_e		zeroCost
RXN-EX_ibutoh_e_FWD-SPONT	EX_ibutoh_e		zeroCost
RXN-EX_id3acald_e_FWD-SPONT	EX_id3acald_e		zeroCost
RXN-EX_ile__L_e_FWD-SPONT	EX_ile__L_e		zeroCost
RXN-EX_ind3eth_e_FWD-SPONT	EX_ind3eth_e		zeroCost
RXN-EX_inost_e_FWD-SPONT	EX_inost_e		zeroCost
RXN-EX_inost_e_REV-SPONT	EX_inost_e		zeroCost
RXN-EX_ins_e_FWD-SPONT	EX_ins_e		zeroCost
RXN-EX_k_e_FWD-SPONT	EX_k_e		zeroCost
RXN-EX_k_e_REV-SPONT	EX_k_e		zeroCost
RXN-EX_lac__D_e_FWD-SPONT	EX_lac__D_e		zeroCost
RXN-EX_lac__L_e_FWD-SPONT	EX_lac__L_e		zeroCost
RXN-EX_lanost_e_FWD-SPONT	EX_lanost_e		zeroCost
RXN-EX_leu__L_e_FWD-SPONT	EX_leu__L_e		zeroCost
RXN-EX_lys__L_e_FWD-SPONT	EX_lys__L_e		zeroCost
RXN-EX_mal__L_e_FWD-SPONT	EX_mal__L_e		zeroCost
RXN-EX_malt_e_FWD-SPONT	EX_malt_e		zeroCost
RXN-EX_man_e_FWD-SPONT	EX_man_e		zeroCost
RXN-EX_melib_e_FWD-SPONT	EX_melib_e		zeroCost
RXN-EX_met__L_e_FWD-SPONT	EX_met__L_e		zeroCost
RXN-EX_mev__R_e_FWD-SPONT	EX_mev__R_e		zeroCost
RXN-EX_mg2_e_FWD-SPONT	EX_mg2_e		zeroCost
RXN-EX_mg2_e_REV-SPONT	EX_mg2_e		zeroCost
RXN-EX_mmet_e_FWD-SPONT	EX_mmet_e		zeroCost
RXN-EX_mn2_e_FWD-SPONT	EX_mn2_e		zeroCost
RXN-EX_mn2_e_REV-SPONT	EX_mn2_e		zeroCost
RXN-EX_mobd_e_FWD-SPONT	EX_mobd_e		zeroCost
RXN-EX_na1_e_FWD-SPONT	EX_na1_e		zeroCost
RXN-EX_na1_e_REV-SPONT	EX_na1_e		zeroCost
RXN-EX_nac_e_FWD-SPONT	EX_nac_e		zeroCost
RXN-EX_nac_e_REV-SPONT	EX_nac_e		zeroCost
RXN-EX_nad_e_FWD-SPONT	EX_nad_e		zeroCost
RXN-EX_nadp_e_FWD-SPONT	EX_nadp_e		zeroCost
RXN-EX_nh4_e_FWD-SPONT	EX_nh4_e		zeroCost
RXN-EX_nh4_e_REV-SPONT	EX_nh4_e		zeroCost
RXN-EX_ni2_e_FWD-SPONT	EX_ni2_e		zeroCost
RXN-EX_ni2_e_REV-SPONT	EX_ni2_e		zeroCost
RXN-EX_nmn_e_FWD-SPONT	EX_nmn_e		zeroCost
RXN-EX_o2_e_FWD-SPONT	EX_o2_e		zeroCost
RXN-EX_o2_e_REV-SPONT	EX_o2_e		zeroCost
RXN-EX_oaa_e_FWD-SPONT	EX_oaa_e		zeroCost
RXN-EX_ocdca_e_FWD-SPONT	EX_ocdca_e		zeroCost
RXN-EX_ocdcea_e_FWD-SPONT	EX_ocdcea_e		zeroCost
RXN-EX_octa_e_FWD-SPONT	EX_octa_e		zeroCost
RXN-EX_orn_e_FWD-SPONT	EX_orn_e		zeroCost
RXN-EX_pacald_e_FWD-SPONT	EX_pacald_e		zeroCost
RXN-EX_pap_e_FWD-SPONT	EX_pap_e		zeroCost
RXN-EX_pectin_e_FWD-SPONT	EX_pectin_e		zeroCost
RXN-EX_phe__L_e_FWD-SPONT	EX_phe__L_e		zeroCost
RXN-EX_pheac_e_FWD-SPONT	EX_pheac_e		zeroCost
RXN-EX_pi_e_FWD-SPONT	EX_pi_e		zeroCost
RXN-EX_pi_e_REV-SPONT	EX_pi_e		zeroCost
RXN-EX_pnto__R_e_FWD-SPONT	EX_pnto__R_e		zeroCost
RXN-EX_pnto__R_e_REV-SPONT	EX_pnto__R_e		zeroCost
RXN-EX_ppa_e_FWD-SPONT	EX_ppa_e		zeroCost
RXN-EX_pro__L_e_FWD-SPONT	EX_pro__L_e		zeroCost
RXN-EX_ptrc_e_FWD-SPONT	EX_ptrc_e		zeroCost
RXN-EX_pydx5p_e_FWD-SPONT	EX_pydx5p_e		zeroCost
RXN-EX_pydxn_e_FWD-SPONT	EX_pydxn_e		zeroCost
RXN-EX_pydxn_e_REV-SPONT	EX_pydxn_e		zeroCost
RXN-EX_pyr_e_FWD-SPONT	EX_pyr_e		zeroCost
RXN-EX_q9h2_e_FWD-SPONT	EX_q9h2_e		zeroCost
RXN-EX_raffin_e_FWD-SPONT	EX_raffin_e		zeroCost
RXN-EX_rib__D_e_FWD-SPONT	EX_rib__D_e		zeroCost
RXN-EX_ribflv_e_FWD-SPONT	EX_ribflv_e		zeroCost
RXN-EX_ribflv_e_REV-SPONT	EX_ribflv_e		zeroCost
